domain,epoch,inference,scope,dataset,class_name,prompt_config,score_rule,pixel_auroc,pixel_ap,image_auroc,image_ap,sample_count,pixel_count,dataset_count,image_dataset_count,valid
,14,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,83.93733645154735,41.698978239706605,,,612,164214288,,,True
,14,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,84.13737129184595,41.51057704178206,,,612,164214288,,,True
,14,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,78.79085967499881,23.026224418640236,,,380,101963120,,,True
,14,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,79.03897106839032,23.076776480038863,,,380,101963120,,,True
,14,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,81.50451252844373,50.57019933348317,,,1000,268324000,,,True
,14,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,81.81068014214964,50.63236613450349,,,1000,268324000,,,True
,15,,dataset,Brain,Brain,current_shared,cls_only,95.20702660903343,33.33438595252358,85.02410054206848,95.70953845977783,3715,996823660,,,True
,15,,dataset,Brain,Brain,current_shared,cls_only,95.15546716167626,32.59809765449658,85.02410054206848,95.70953845977783,3715,996823660,,,True
,15,,dataset,Liver,Liver,current_shared,cls_only,95.70057289510007,4.63995292505495,59.42067503929138,56.768178939819336,1493,400607732,,,True
,15,,dataset,Liver,Liver,current_shared,cls_only,95.8009394430412,4.742434005629857,59.42067503929138,56.768178939819336,1493,400607732,,,True
,15,,dataset,Retina,Retina,current_shared,cls_only,91.83706738160667,50.29177037481598,80.54905533790588,80.28769493103027,1805,484324820,,,True
,15,,dataset,Retina,Retina,current_shared,cls_only,92.6953565495539,51.054305512839235,80.54905533790588,80.28769493103027,1805,484324820,,,True
,15,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,86.24931822835597,44.68914605369719,,,612,164214288,,,True
,15,,dataset,Colon_clinicDB,Colon_clinicDB,current_shared,cls_only,86.34518606370142,44.52490215915118,,,612,164214288,,,True
,15,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,81.75500395349714,26.687153247935118,,,380,101963120,,,True
,15,,dataset,Colon_colonDB,Colon_colonDB,current_shared,cls_only,81.81268591810458,26.590545991664342,,,380,101963120,,,True
,15,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,83.73249509661633,53.28066706539819,,,1000,268324000,,,True
,15,,dataset,Colon_Kvasir,Colon_Kvasir,current_shared,cls_only,83.92732485731781,53.32718636367505,,,1000,268324000,,,True
,16,,dataset,Brain,Brain,current_shared,cls_only,94.98532606936682,34.54513806923837,83.59717726707458,94.81216669082642,3715,996823660,,,True
