K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
"[1912, 5101, 273, 46]",0.2999385893344879,4,A_THBR_R1_CANDIDATE,219,219,11,0.9676074981689453,"[""pcb3/Data/Images/Anomaly/008.JPG"",""chewinggum/Data/Images/Anomaly/049.JPG"",""pcb4/Data/Images/Normal/0394.JPG"",""pipe_fryum/Data/Images/Anomaly/043.JPG"",""fryum/Data/Images/Normal/012.JPG"",""macaroni2/Data/Images/Anomaly/033.JPG""]",3827,3826,0.9999535083770752,0.4303360916674137,c0e977b22439378a2b5938397056a52807325b076f2a45d3250dc461abd2200b,"[1,1,0,1,0,1]",9c34f4e7e389edc8380acd4b2d256d968df723477d39e27e4474e9df46e9430a,0,0,1,0,1,2.428313819127628e-05,0.058687126522703754,success,1,True,,0.7327046394348145,0.1371852606534958,1.1047927141189575,0.4934815224260092,0.48114942759275436,4.044035861738848e-08
"[243, 754]",0.2999974489212036,2,A_THBR_R1_CANDIDATE,220,220,11,0.9957761168479919,"[""pcb4/Data/Images/Normal/0688.JPG"",""candle/Data/Images/Normal/0423.JPG"",""pcb2/Data/Images/Anomaly/082.JPG"",""macaroni2/Data/Images/Normal/0811.JPG"",""macaroni1/Data/Images/Normal/0545.JPG"",""pcb3/Data/Images/Anomaly/051.JPG""]",3828,3827,0.8324410915374756,0.0615332301520084,84a4f60c4d694cd975bd6aa5eb6142e9113b3ecb0b7e215ce050f1e851b8c473,"[0,0,1,0,0,1]",c42f53ff623e3c95d1e1c58d7f732e211e5c689f11de5e4ded9d5ffcef0d2ac7,0,0,1,0,1,5.409054809093881e-06,0.04310694207387927,success,1,True,,0.6967694163322449,0.1304570585489273,1.1262332201004028,0.8103093206882477,0.07480924426378976,3.942060011752346e-09
"[34131, 147, 6186]",0.3000667095184326,3,A_THBR_R1_CANDIDATE,221,221,11,1.4726946353912354,"[""pcb1/Data/Images/Anomaly/043.JPG"",""cashew/Data/Images/Normal/087.JPG"",""fryum/Data/Images/Anomaly/092.JPG"",""pcb3/Data/Images/Anomaly/010.JPG"",""cashew/Data/Images/Normal/405.JPG"",""cashew/Data/Images/Normal/245.JPG""]",3829,3828,0.9654138088226318,0.012480829498656476,223ce700bb07a1ec72c860e5c9eca4c29cc5b099f0d513356b970cf1056eafcb,"[1,0,1,1,0,0]",ce3a5e294ad2a1e6ab98c2c5d91c8d113b4060d8e8459cc4dd4b675aeea8b411,0,0,1,0,1,1.0552961218312736e-05,0.0426158737215698,success,1,True,,0.6705564260482788,0.12554916739463806,1.5982438325881958,0.6340419550736746,0.07229881650131868,4.329505198796824e-09
"[4293, 2471, 871, 382, 1088]",0.30013757944107056,5,A_THBR_R1_CANDIDATE,222,222,11,1.006484866142273,"[""fryum/Data/Images/Normal/284.JPG"",""pcb4/Data/Images/Anomaly/010.JPG"",""chewinggum/Data/Images/Anomaly/016.JPG"",""pcb2/Data/Images/Anomaly/037.JPG"",""pcb1/Data/Images/Anomaly/068.JPG"",""pcb2/Data/Images/Anomaly/015.JPG""]",3830,3829,0.9999799728393555,0.08260375857353211,4a690f985dd84b3a3aeffd030c91cb234781e60b89790092ee8483133d003898,"[0,1,1,1,1,1]",563fa1f0337a7dc98c27994cad3955ecbc217544feb7ebb3119b50f6c3159446,0,0,1,0,1,6.179193405079817e-06,0.029303059916162628,success,1,True,,0.535736083984375,0.10030657052993774,1.1067914962768555,0.27072662115097046,0.5265347003936768,4.792325647429152e-09
[569],0.3002050220966339,1,A_THBR_R1_CANDIDATE,223,223,11,0.7288055419921875,"[""macaroni1/Data/Images/Normal/0363.JPG"",""cashew/Data/Images/Normal/130.JPG"",""candle/Data/Images/Normal/0215.JPG"",""pcb4/Data/Images/Normal/0621.JPG"",""pcb2/Data/Images/Normal/0545.JPG"",""pipe_fryum/Data/Images/Anomaly/087.JPG""]",3831,3830,0.9968211650848389,0.9055008292198181,39ea5ae46bcfd0d90427cb71d5c2d5dd0b355fc2479be7f784957a10d7c45577,"[0,0,0,0,0,1]",5e3bd429264f2f78aa94b0b7584fba81a0410961a31d2a4d1152cbec7ab5619b,0,0,1,0,1,2.7137902828842795e-05,0.0999999415877399,success,1,True,,0.8259006142616272,0.15463446080684662,0.8834400177001953,0.5342706441879272,0.6988436579704285,7.94882666355079e-08
"[421, 1006, 332]",0.30025163292884827,3,A_THBR_R1_CANDIDATE,224,224,11,0.9734881520271301,"[""pcb4/Data/Images/Normal/0844.JPG"",""macaroni1/Data/Images/Anomaly/012.JPG"",""pcb3/Data/Images/Normal/0952.JPG"",""pcb2/Data/Images/Normal/0303.JPG"",""candle/Data/Images/Anomaly/099.JPG"",""pcb1/Data/Images/Anomaly/062.JPG""]",3832,3831,0.9999366998672485,0.14472376361178854,519821fe2aacf62c19b7032182cbc1aacba7095eb5e24b2ce8f82792827bd683,"[0,1,0,0,1,1]",d7cd02c2f4aa099d9e1846e4dc1a532746a3d5a746daad8c6cd91378710eb473,0,0,1,0,1,8.557753687731431e-06,0.046979584411054785,success,1,True,,0.630291223526001,0.1180102527141571,1.0914983749389648,0.2804442246754964,0.36451402803262073,1.571343233308653e-08
"[78, 627, 959, 2759, 680]",0.3002784550189972,5,A_THBR_R1_CANDIDATE,225,225,11,1.2146106958389282,"[""macaroni1/Data/Images/Normal/0619.JPG"",""fryum/Data/Images/Anomaly/090.JPG"",""pcb1/Data/Images/Anomaly/088.JPG"",""pcb4/Data/Images/Anomaly/093.JPG"",""fryum/Data/Images/Anomaly/007.JPG"",""chewinggum/Data/Images/Anomaly/083.JPG""]",3833,3832,0.9999891519546509,0.30414131426041424,d8317da3c3b2568d12c38d72744678487369d78ef7533f361e2033e5bc877102,"[0,1,1,1,1,1]",de1a9259626c22426287958c31e0c1511627c0c7f4252cf1524070d51f5b7d74,0,0,1,0,1,1.623936486093928e-05,0.09999994146519821,success,1,True,1.7782150506973267,0.7116257548332214,0.13323862850666046,1.3478493690490723,0.6583634242415428,0.3169717237749978,8.61025029053053e-09
"[1494, 327, 137, 455]",0.3003248870372772,4,A_THBR_R1_CANDIDATE,226,226,11,1.0528050661087036,"[""chewinggum/Data/Images/Anomaly/097.JPG"",""chewinggum/Data/Images/Anomaly/071.JPG"",""macaroni1/Data/Images/Anomaly/097.JPG"",""candle/Data/Images/Anomaly/005.JPG"",""pcb1/Data/Images/Normal/0690.JPG"",""fryum/Data/Images/Normal/487.JPG""]",3834,3833,0.9999943971633911,0.5663426454630738,4cc11c143a64a7533c99dfb2392b837882d12d968a1d5bf950798346048594f7,"[1,1,1,1,0,0]",eae749002c117fb6e1cbd10c105f42e4a9d778c7dae3d21b052268a3f7a1491f,0,0,1,0,1,1.501158770237899e-05,0.09999994140960751,success,1,True,,0.7403544187545776,0.13861753046512604,1.1914225816726685,0.5984538234770298,0.5328044528516234,6.010923314647698e-09
"[640, 1464, 374, 645]",0.3003724217414856,4,A_THBR_R1_CANDIDATE,227,227,11,1.029137372970581,"[""candle/Data/Images/Anomaly/095.JPG"",""pcb4/Data/Images/Anomaly/044.JPG"",""pcb3/Data/Images/Anomaly/068.JPG"",""pcb4/Data/Images/Normal/0484.JPG"",""cashew/Data/Images/Anomaly/006.JPG"",""macaroni2/Data/Images/Normal/0417.JPG""]",3835,3834,0.9999392032623291,0.16696881021653098,ba10df6c642f3f5e6eef2f0baeab39c347f0a6d60122a1f461804cfbd8bbb481,"[1,1,1,0,1,0]",14a1f7520965cc8bc435dc3fc99eff304c55fb4405356615d09a00b9b46da229,0,0,1,0,1,1.489267515279112e-05,0.09999994136522597,success,1,True,,0.6415354013442993,0.12011551856994629,1.1492528915405273,0.45458805561065674,0.38063564084177415,1.1142490485838152e-08
"[276, 65, 306, 191, 228]",0.3004275858402252,5,A_THBR_R1_CANDIDATE,228,228,11,0.9561359286308289,"[""pcb3/Data/Images/Anomaly/063.JPG"",""fryum/Data/Images/Anomaly/035.JPG"",""pipe_fryum/Data/Images/Anomaly/001.JPG"",""capsules/Data/Images/Anomaly/021.JPG"",""chewinggum/Data/Images/Normal/482.JPG"",""capsules/Data/Images/Anomaly/022.JPG""]",3836,3835,0.9999649524688721,0.7033350050449372,8492aeef9cc1f522c4b1ad83982230fd6e8b9e27548f9aff4d924e353d5ce92c,"[1,1,1,1,0,1]",fe12d778adec8e582391a87102b97ba9a637672c64c4c4fb58c63b912d3185c5,0,0,1,0,1,1.1492249750408677e-05,0.08451681161842707,success,1,True,,0.7071453332901001,0.1323997527360916,1.0885356664657593,0.37767877876758577,0.7678321540355683,3.68322298527346e-06
"[64, 1864]",0.3004932403564453,2,A_THBR_R1_CANDIDATE,229,229,11,0.8938182592391968,"[""capsules/Data/Images/Normal/488.JPG"",""capsules/Data/Images/Normal/569.JPG"",""macaroni2/Data/Images/Anomaly/028.JPG"",""macaroni1/Data/Images/Normal/0417.JPG"",""pcb4/Data/Images/Anomaly/018.JPG"",""macaroni1/Data/Images/Normal/0011.JPG""]",3837,3836,0.9999829530715942,0.6788814663887024,8d00ca03818bc2e7be4af586ea6b1933a7093d8b7091ba53140a4ea347e55248,"[0,0,1,0,1,0]",c6e88b3bec1e34ee3cc4de737f280d77cd72c16278d30dc8a393b1e54e83dd04,0,0,1,0,1,3.2112218131800695e-05,0.09999994127003307,success,1,True,,0.8785607814788818,0.1644940972328186,1.0583124160766602,0.5668589025735855,0.474841371178627,6.748050964233698e-06
"[2683, 104, 81]",0.300546795129776,3,A_THBR_R1_CANDIDATE,230,230,11,1.0036002397537231,"[""pipe_fryum/Data/Images/Normal/367.JPG"",""pcb3/Data/Images/Normal/0657.JPG"",""pcb4/Data/Images/Anomaly/003.JPG"",""macaroni2/Data/Images/Anomaly/014.JPG"",""pcb1/Data/Images/Normal/0320.JPG"",""macaroni1/Data/Images/Anomaly/094.JPG""]",3838,3837,0.9999939203262329,0.25040106930782713,0a39573106c1e161477ab33dd4b407d1ef8aba3f284423234f527ba4063d0dfb,"[0,0,1,1,0,1]",8794129d000898074e4d15cd0602473a326cac27150406430f4d7eb623e74343,0,0,1,0,1,1.5779547124186782e-05,0.09999994122306889,success,1,True,,0.6655848026275635,0.12461832165718079,1.1282185316085815,0.5960176587104797,0.38984753202893313,4.829912469972442e-09
"[434, 117, 5801]",0.30060213804244995,3,A_THBR_R1_CANDIDATE,231,231,11,0.8663527965545654,"[""pcb3/Data/Images/Anomaly/079.JPG"",""pipe_fryum/Data/Images/Anomaly/068.JPG"",""pcb1/Data/Images/Normal/0394.JPG"",""chewinggum/Data/Images/Anomaly/050.JPG"",""pcb4/Data/Images/Normal/1001.JPG"",""chewinggum/Data/Images/Normal/446.JPG""]",3839,3838,0.999376118183136,0.08413544952903369,f3ad7657326363d24d1f7fcfd2c709c21e982f198f0932c8094e10c690259615,"[1,1,0,1,0,0]",a985c3a5549e7570503027ffbbc5f85325b4fad1ac47da78b0dbb46737a9446b,0,0,1,0,1,7.399740797730847e-06,0.09999995265449534,success,1,True,,0.5252780318260193,0.09834849834442139,0.9647012948989868,0.19808528572320938,0.5378852312763532,6.918530193189554e-09
[151],0.30065155029296875,1,A_THBR_R1_CANDIDATE,232,232,11,0.9157633185386658,"[""candle/Data/Images/Normal/0735.JPG"",""macaroni2/Data/Images/Normal/0208.JPG"",""pipe_fryum/Data/Images/Anomaly/060.JPG"",""pcb3/Data/Images/Normal/0286.JPG"",""pipe_fryum/Data/Images/Normal/324.JPG"",""pcb3/Data/Images/Normal/0615.JPG""]",3840,3839,0.9094254970550537,0.05422623082995415,32f4408b47899376232a98d95b3edd2fdd2ec6b77b01cd67a4d3b9ca572d2602,"[0,0,1,0,0,0]",d1fe216961c492e465669ce2a1060d4883637c3a125916dda36dba2436322fd1,0,0,1,0,1,1.4074728836696017e-05,0.09999994113623295,success,1,True,,0.4986865222454071,0.0933697372674942,1.0091331005096436,0.19205297529697418,0.5654768943786621,0.0005474095814861357
"[42, 1155, 476]",0.30068695545196533,3,A_THBR_R1_CANDIDATE,233,233,11,1.0528823137283325,"[""macaroni1/Data/Images/Anomaly/034.JPG"",""pcb3/Data/Images/Normal/0320.JPG"",""pcb4/Data/Images/Anomaly/022.JPG"",""chewinggum/Data/Images/Normal/400.JPG"",""pcb1/Data/Images/Anomaly/021.JPG"",""candle/Data/Images/Normal/0685.JPG""]",3841,3840,0.9999908208847046,0.41664446189255006,b44b1fff825cd984bc66bcde34cab89bbdd936c8e756afb401c2b6aca4493442,"[1,0,1,0,1,0]",537378ba6e007d6a9e2e8bded144f6d6a3bf55235bc23bc3267fa521d5525952,0,0,1,0,1,5.493934583338645e-05,0.09999994109458668,success,1,True,,0.8008880615234375,0.14995132386684418,1.202833652496338,0.6699049472808838,0.27392370762208884,1.5960880617171824e-08
"[496, 533]",0.30073311924934387,2,A_THBR_R1_CANDIDATE,234,234,11,0.7682711482048035,"[""capsules/Data/Images/Normal/288.JPG"",""pcb1/Data/Images/Anomaly/005.JPG"",""pcb1/Data/Images/Normal/0685.JPG"",""pcb2/Data/Images/Normal/0013.JPG"",""macaroni2/Data/Images/Normal/0659.JPG"",""chewinggum/Data/Images/Anomaly/084.JPG""]",3842,3841,0.9999881982803345,0.8163301646709442,df151686af5f0627c1055d1b8e2f4cf860d269cb5940839234208f733db04e61,"[0,1,0,0,0,1]",d031364190a13c70f6ba0aaf0a01d1413d1a32c5e520b475d2994f091b822953,0,0,1,0,1,1.1324018176757996e-05,0.09999994105682802,success,1,True,,0.7112545967102051,0.13316912949085236,0.9014402627944946,0.3718245103955269,0.8359636068344116,1.1059070175178931e-06
"[521, 606]",0.3007670044898987,2,A_THBR_R1_CANDIDATE,235,235,11,0.9716915488243103,"[""pcb1/Data/Images/Anomaly/032.JPG"",""capsules/Data/Images/Normal/013.JPG"",""fryum/Data/Images/Normal/484.JPG"",""pcb1/Data/Images/Normal/0957.JPG"",""pcb3/Data/Images/Anomaly/022.JPG"",""chewinggum/Data/Images/Normal/461.JPG""]",3843,3842,0.999559223651886,0.08486870490014553,996792fc56afef2a40d3d38cc525223ff04c7ebcef055aa10390ed82c5726778,"[1,0,0,0,1,0]",283e7ff3df2dc89e6c7a6017f681daca9af00394d1c931ca04d529fd8a4c0418,0,0,1,0,1,1.189158619817996e-05,0.040089359782724696,success,1,True,,0.6647998690605164,0.12447135150432587,1.0961629152297974,0.390805646777153,0.19723980128765106,4.8024119791989506e-08
[3636],0.3008078634738922,1,A_THBR_R1_CANDIDATE,236,236,11,0.7593529224395752,"[""pcb3/Data/Images/Normal/0690.JPG"",""pipe_fryum/Data/Images/Normal/143.JPG"",""macaroni1/Data/Images/Normal/0739.JPG"",""candle/Data/Images/Anomaly/094.JPG"",""macaroni2/Data/Images/Normal/0027.JPG"",""pcb2/Data/Images/Normal/0294.JPG""]",3844,3843,0.999783456325531,0.11697407811880112,2ed4f26f8c06031f4d95dc437464b2337f68bb4cef178204c91b899eb996cb50,"[0,0,0,1,0,0]",443ba3f6892ceb7e9831b0b19234a9365961558d09b7de796a66105fcb96f327,0,0,1,0,1,1.9041707624730065e-05,0.099999941009005,success,1,True,,0.5421189665794373,0.10150165110826492,0.8608545660972595,0.22002200782299042,0.5653736591339111,1.6502191613199102e-07
"[523, 116, 2593]",0.30083250999450684,3,A_THBR_R1_CANDIDATE,237,237,11,0.8992330431938171,"[""pcb1/Data/Images/Anomaly/093.JPG"",""fryum/Data/Images/Anomaly/088.JPG"",""chewinggum/Data/Images/Anomaly/060.JPG"",""candle/Data/Images/Normal/0417.JPG"",""macaroni1/Data/Images/Normal/0174.JPG"",""fryum/Data/Images/Normal/342.JPG""]",3845,3844,0.9999955892562866,0.5299992201228937,d1cb1d104ae6e09e30493ff7c8d47cda0055657f67e98fee5ea463487b5a7899,"[1,1,1,0,0,0]",46ad7c8f9b29583239d9db388442fe07738bd0ca8bbe227403cb19bf2d31470e,0,0,1,0,1,4.527282948344119e-05,0.09999994097945891,success,1,True,,0.7442387938499451,0.13934481143951416,1.0385777950286865,0.5614931086699168,0.539149284362793,7.658115031006218e-09
"[474, 352, 250, 499]",0.3008590340614319,4,A_THBR_R1_CANDIDATE,238,238,11,1.03018057346344,"[""macaroni2/Data/Images/Normal/0685.JPG"",""pcb3/Data/Images/Normal/0674.JPG"",""pipe_fryum/Data/Images/Anomaly/027.JPG"",""pcb1/Data/Images/Anomaly/079.JPG"",""cashew/Data/Images/Anomaly/052.JPG"",""chewinggum/Data/Images/Anomaly/034.JPG""]",3846,3845,0.999913215637207,0.19372783843962793,0f48eed6bc02a388c714acd3ec8046ce95e3454cdd5c959d2c0cc922aa9c3e55,"[0,0,1,1,1,1]",721e85caa60c64f41a383c3985077f67d564a6fb4d032bb441fa9508033e1637,0,0,1,0,1,1.360086388287072e-05,0.037995246760826086,success,1,True,,0.6211560964584351,0.11629987508058548,1.1464804410934448,0.3966055065393448,0.4037397056234937,7.0825985076794495e-09
"[73330, 584, 1004]",0.30088508129119873,3,A_THBR_R1_CANDIDATE,239,239,11,1.5716309547424316,"[""macaroni1/Data/Images/Normal/0900.JPG"",""pipe_fryum/Data/Images/Anomaly/098.JPG"",""chewinggum/Data/Images/Normal/089.JPG"",""pcb3/Data/Images/Anomaly/029.JPG"",""pcb2/Data/Images/Normal/0621.JPG"",""pcb2/Data/Images/Anomaly/086.JPG""]",3847,3846,0.9999973773956299,0.49558023844535154,836b12dd8d6042b9164acde10bacced31be17fcc8e717e606ec6dd7a80fed798,"[0,1,0,1,0,1]",4c87717c81ec777ac11d22a947dd9878b67f8d70c3e0c6ce52911dc96735b90d,0,0,1,0,1,1.2331278308870445e-05,0.09999995265349323,success,1,True,,0.7237496376037598,0.13550859689712524,1.707139492034912,0.36727039019266766,0.5046002740661303,7.1381478505827545e-09
"[977, 26, 2899, 696, 295]",0.30087223649024963,5,A_THBR_R1_CANDIDATE,240,240,11,1.1822350025177002,"[""pcb3/Data/Images/Anomaly/024.JPG"",""fryum/Data/Images/Normal/148.JPG"",""candle/Data/Images/Anomaly/055.JPG"",""pipe_fryum/Data/Images/Anomaly/045.JPG"",""pcb3/Data/Images/Anomaly/026.JPG"",""pcb2/Data/Images/Anomaly/055.JPG""]",3848,3847,0.9999953508377075,0.23879869463926298,e20eb43c6f5fc16884cc121d8f3954faa0a29a38227b221ac43d7b3015790de4,"[1,0,1,1,1,1]",705f2324bdeda6c42d63dce77b79c1870f29dd2c47f9743035ae558b574f9433,0,0,1,0,1,2.0745383408205736e-05,0.09999994081247042,success,1,True,,0.6615898013114929,0.12387032806873322,1.306105375289917,0.5380418568849563,0.3897491238118221,8.67778116031559e-09
"[102, 211, 234, 685, 420]",0.30087998509407043,5,A_THBR_R1_CANDIDATE,241,241,11,1.1145155429840088,"[""cashew/Data/Images/Anomaly/043.JPG"",""capsules/Data/Images/Anomaly/095.JPG"",""candle/Data/Images/Normal/0013.JPG"",""capsules/Data/Images/Anomaly/088.JPG"",""pcb1/Data/Images/Anomaly/027.JPG"",""candle/Data/Images/Anomaly/031.JPG""]",3849,3848,0.9999991655349731,0.4511122103780508,ae06698e04c0dab3249c5ed207f0e286ae01b7c145aadd0000175742e9f7a98b,"[1,1,0,1,1,1]",86c9a6da20c9a35274547eaf21965e60761438bd737b891389084381a54035a7,0,0,1,0,1,1.5547143286129562e-05,0.09955818904993752,success,1,True,,0.6992778182029724,0.130926713347435,1.245442271232605,0.44688176214694975,0.5032559216706431,5.691028093224304e-09
"[299, 1052, 726, 723]",0.3009026348590851,4,A_THBR_R1_CANDIDATE,242,242,11,1.0609008073806763,"[""candle/Data/Images/Anomaly/053.JPG"",""candle/Data/Images/Normal/0490.JPG"",""cashew/Data/Images/Anomaly/022.JPG"",""pcb1/Data/Images/Anomaly/034.JPG"",""cashew/Data/Images/Normal/166.JPG"",""pcb2/Data/Images/Anomaly/026.JPG""]",3850,3849,0.9999972581863403,0.6565288305282593,75f1fbd09a193c2eede4a5aa3d223261a8f13a91739bd7bdd1a691a60cc58402,"[1,0,1,1,0,1]",7dc186af11c53897aac0c86f8fa8de2bf52203fa47d047a1ccdcff7ea43dcbe8,0,0,1,0,1,9.957185115593001e-06,0.0496534785764051,success,1,True,,0.7146271467208862,0.13380058109760284,1.1947014331817627,0.4323752000927925,0.7244443893432617,2.3042222352387398e-08
"[520, 2623, 377, 651]",0.30093300342559814,4,A_THBR_R1_CANDIDATE,243,243,11,0.7974246740341187,"[""pipe_fryum/Data/Images/Anomaly/002.JPG"",""candle/Data/Images/Normal/0705.JPG"",""cashew/Data/Images/Anomaly/036.JPG"",""capsules/Data/Images/Anomaly/013.JPG"",""pcb2/Data/Images/Anomaly/087.JPG"",""macaroni2/Data/Images/Normal/0619.JPG""]",,3850,0.9999985694885254,0.49581722170114517,90e2c20128036b8d2706b6bc5d832e812a4f5c301160ba3a602127d4f4b7dec9,"[1,0,1,1,1,0]",b283197d42737061d4508882fc942c96ca2a0c60c9eebbb53994b39dd46100e6,0,0,,1,,,,paired_control_skip,0,True,,0.6106200814247131,0.11432719975709915,0.9117518663406372,0.3239192496985197,0.7789880037307739,5.486134341481375e-06
"[42, 1101, 75, 384, 898]",0.30093300342559814,5,A_THBR_R1_CANDIDATE,244,244,11,1.1366212368011475,"[""pcb1/Data/Images/Normal/0779.JPG"",""capsules/Data/Images/Anomaly/042.JPG"",""pipe_fryum/Data/Images/Anomaly/044.JPG"",""macaroni1/Data/Images/Anomaly/088.JPG"",""macaroni1/Data/Images/Anomaly/045.JPG"",""pcb2/Data/Images/Anomaly/027.JPG""]",3851,3850,0.999998927116394,0.6789247751235962,e922f3dd647651233b01499752a864f8adabd68876856095d6fccd69fc96cae8,"[0,1,1,1,1,1]",2d60b87c709a56271ad0985a8169dc627f416347fd2247899ed612085b5c09ad,0,0,1,0,1,1.7886826925810373e-05,0.06463024025963267,success,1,True,,0.7427446246147156,0.13906505703926086,1.275686264038086,0.5491257429122924,0.6423588044475764,4.2304733938181016e-07
"[193, 123, 926, 2932]",0.30097439885139465,4,A_THBR_R1_CANDIDATE,245,245,11,1.0322816371917725,"[""pcb3/Data/Images/Anomaly/049.JPG"",""macaroni1/Data/Images/Anomaly/073.JPG"",""macaroni1/Data/Images/Normal/0621.JPG"",""pcb1/Data/Images/Anomaly/010.JPG"",""chewinggum/Data/Images/Anomaly/048.JPG"",""chewinggum/Data/Images/Normal/324.JPG""]",3852,3851,0.9999867677688599,0.6109016574919224,d20f799ab5e6f34a10021c23b2627f196682465b4598a0e6f25078bd95c147c7,"[1,1,0,1,1,0]",230433d3b34430b5bae0b816f3fee731c7d4c41dc000bfb9cb4b92aeb7ebfea5,0,0,1,0,1,3.499134820862794e-05,0.06870301015198234,success,1,True,,0.7274102568626404,0.13619397580623627,1.16847562789917,0.6207955926656723,0.6123289588977059,7.49645820974365e-08
"[81, 742, 1175, 327]",0.30102288722991943,4,A_THBR_R1_CANDIDATE,246,246,11,1.094245433807373,"[""fryum/Data/Images/Normal/309.JPG"",""macaroni1/Data/Images/Normal/0483.JPG"",""macaroni2/Data/Images/Anomaly/041.JPG"",""pcb2/Data/Images/Anomaly/091.JPG"",""pcb4/Data/Images/Anomaly/008.JPG"",""candle/Data/Images/Anomaly/024.JPG""]",3853,3852,0.9999940395355225,0.4022748143141541,18c0484fed33b4506e48b262bb611fc37c5aa7cd4607d45f8991140dba8b6505,"[0,0,1,1,1,1]",23e3e635161196edda6a67ba23cd196681265cc84720b6dc33fcd596a3d42fb6,0,0,1,0,1,2.3135053281990295e-05,0.0820768205431273,success,1,True,,0.7011512517929077,0.13127747178077698,1.2255228757858276,0.5547169372439384,0.4417657739851677,2.5907068490482743e-08
"[553, 203]",0.30108341574668884,2,A_THBR_R1_CANDIDATE,247,247,11,0.9495370388031006,"[""capsules/Data/Images/Normal/237.JPG"",""capsules/Data/Images/Normal/100.JPG"",""pcb3/Data/Images/Normal/0214.JPG"",""candle/Data/Images/Normal/0811.JPG"",""cashew/Data/Images/Anomaly/048.JPG"",""macaroni2/Data/Images/Anomaly/059.JPG""]",3854,3853,0.9972637891769409,0.06192526483459915,9238cb073833eb778c9511f1813d5fad5b1ae29f8f85311a1e125c3926b15318,"[0,0,0,0,1,1]",01d38a4e43e2200cc0065894bad52f7e3bf6b5610f391f2972a2ec2108750b1b,0,0,1,0,1,2.5030165020269496e-05,0.023293912248005436,success,1,True,,0.6670160293579102,0.12488628923892975,1.0744233131408691,0.6808318346738815,0.15736886877880352,3.4054199460342716e-08
"[713, 4767, 1728, 17]",0.3011442720890045,4,A_THBR_R1_CANDIDATE,248,248,11,0.9457207322120667,"[""pcb2/Data/Images/Anomaly/099.JPG"",""macaroni2/Data/Images/Normal/0615.JPG"",""pcb4/Data/Images/Anomaly/042.JPG"",""chewinggum/Data/Images/Anomaly/057.JPG"",""candle/Data/Images/Anomaly/046.JPG"",""capsules/Data/Images/Normal/297.JPG""]",3855,3854,0.9999977350234985,0.46027842722833157,2e27311c748e4d847f07ec5d1dcf37edb8bf7ed01d164cd18fba50007a234850,"[1,0,1,1,1,0]",b6255e9fb80bcac9f8dff2618a1afb42a1466f57fc4814086a2c2afc2e471728,0,0,1,0,1,2.8501499321280693e-05,0.09999994054030321,success,1,True,,0.6770862340927124,0.1267717480659485,1.0724924802780151,0.42922401800751686,0.6071294397115707,5.917732526228292e-09
"[552, 408, 1459, 30]",0.3012051582336426,4,A_THBR_R1_CANDIDATE,249,249,11,1.005337119102478,"[""cashew/Data/Images/Normal/377.JPG"",""macaroni1/Data/Images/Normal/0800.JPG"",""pcb2/Data/Images/Anomaly/012.JPG"",""pipe_fryum/Data/Images/Anomaly/009.JPG"",""pcb4/Data/Images/Anomaly/041.JPG"",""candle/Data/Images/Anomaly/040.JPG""]",3856,3855,0.9998176693916321,0.2762944871032005,238ccb6c8c4d7692d6ea3213b46892920738069ebd599a889fb5a0eb59ef20e3,"[0,0,1,1,1,1]",6646209a62210449077949b79291f129dad9ba36acdef9efebcb5585b2a1b5f8,0,0,1,0,1,1.6244889587383702e-05,0.06242532712867837,success,1,True,,0.6131248474121094,0.11479616910219193,1.1201332807540894,0.4318579435348511,0.5067495191470357,1.0066401934238911e-08
"[1658, 588, 676]",0.3012697994709015,3,A_THBR_R1_CANDIDATE,250,250,11,1.0731004476547241,"[""cashew/Data/Images/Normal/307.JPG"",""macaroni2/Data/Images/Normal/0518.JPG"",""pcb4/Data/Images/Anomaly/055.JPG"",""pcb3/Data/Images/Anomaly/057.JPG"",""pipe_fryum/Data/Images/Anomaly/014.JPG"",""pcb2/Data/Images/Normal/0648.JPG""]",3857,3856,0.9997876286506653,0.15693971514701843,e2705b202587a34e5ddbc1aa7861d71bbce025cc09cced98eae7e2612a4b7741,"[0,0,1,1,1,0]",f79fcdbd9aab9073b0a0b9f0f545bd6b9f1f3bb35baadf76c2aab8e096cea2cb,0,0,1,0,1,2.4253677166569112e-05,0.09029667806009214,success,1,True,0.6446840763092041,0.6521786451339722,0.12210826575756073,1.1952086687088013,0.7361932943264643,0.288645187891035,4.131242903326893e-09
