arm,category,component,count,max,mean,min,stage,std
A,pcb2,routing_l1,18,0.09183765202760696,0.09132042527198792,0.09001307189464569,2,0.0004895866150036454
A,pcb2,gap_ss2d_l1,18,0.7784070372581482,0.7700164318084717,0.766727089881897,2,0.0031450276728719473
A,pcb2,gap_normal,54,0.6209818720817566,0.3333333432674408,0.03660812973976135,3,0.22407706081867218
A,pcb2,gap_abnormal,54,0.5718365907669067,0.3333333432674408,0.04330671951174736,3,0.2061767280101776
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,6.496219866659227e-36,3,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,8.765173543926207e-33,3,0.471404492855072
A,pcb2,final_normal,54,0.5588836669921875,0.3333333432674408,0.13294732570648193,3,0.16083239018917084
A,pcb2,final_abnormal,54,0.5146529078483582,0.3333333730697632,0.13897605240345,3,0.14178329706192017
A,pcb2,entropy_normal,18,0.9842450618743896,0.9775281548500061,0.9561755657196045,3,0.009434946812689304
A,pcb2,entropy_abnormal,18,1.006284475326538,1.0007692575454712,0.983365535736084,3,0.007727233227342367
A,pcb2,routing_l1,18,0.08846144378185272,0.07983817160129547,0.07714615762233734,3,0.003786328714340925
A,pcb2,gap_ss2d_l1,18,1.926783800125122,1.9008564949035645,1.8922775983810425,3,0.011609744280576706
H,pcb2,gap_normal,54,0.6292599439620972,0.3333333432674408,0.04697643592953682,1,0.23724856972694397
H,pcb2,gap_abnormal,54,0.5883827209472656,0.3333333432674408,0.048350751399993896,1,0.22101207077503204
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,3.294212715584071e-34,1,0.471404492855072
H,pcb2,ss2d_abnormal,54,0.9999994039535522,0.3333333432674408,5.898544694401835e-33,1,0.4714040756225586
H,pcb2,final_normal,54,0.6663339734077454,0.3333333432674408,0.04227879270911217,1,0.2559605836868286
H,pcb2,final_abnormal,54,0.6295443773269653,0.3333333432674408,0.04351567476987839,1,0.23884309828281403
H,pcb2,entropy_normal,18,0.7684377431869507,0.7650271058082581,0.7635656595230103,1,0.001327142002992332
H,pcb2,entropy_abnormal,18,0.7974696159362793,0.7945109009742737,0.7932449579238892,1,0.0011509398464113474
H,pcb2,routing_l1,18,0.07357913255691528,0.07328867167234421,0.07262127846479416,1,0.0002598859427962452
H,pcb2,gap_ss2d_l1,18,0.747520923614502,0.7432925701141357,0.7414801120758057,1,0.0016450319672003388
H,pcb2,gap_normal,54,0.7573233246803284,0.333333283662796,0.010115416720509529,2,0.3109395503997803
H,pcb2,gap_abnormal,54,0.7503232955932617,0.3333333432674408,0.017417145892977715,2,0.30511409044265747
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,1.401298464324817e-45,2,0.471404492855072
H,pcb2,final_normal,54,0.6815909743309021,0.3333333432674408,0.10910387337207794,2,0.2473522424697876
H,pcb2,final_abnormal,54,0.6752909421920776,0.3333333730697632,0.1156754344701767,2,0.24234919250011444
H,pcb2,entropy_normal,18,0.8406647443771362,0.8348128199577332,0.8303312659263611,2,0.002920902566984296
H,pcb2,entropy_abnormal,18,0.8528752326965332,0.8466165065765381,0.8418271541595459,2,0.0031230465974658728
H,pcb2,routing_l1,18,0.014459826052188873,0.013707641512155533,0.013143166899681091,2,0.0003722805413417518
H,pcb2,gap_ss2d_l1,18,1.9797691106796265,1.978421688079834,1.9765841960906982,2,0.0009002957958728075
H,pcb2,gap_normal,54,0.6220436096191406,0.33333325386047363,0.04015999287366867,3,0.2236778885126114
H,pcb2,gap_abnormal,54,0.5875060558319092,0.3333333730697632,0.048821598291397095,3,0.20803222060203552
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,1.7752319359538032e-33,3,0.45928385853767395
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,1.6987098956388258e-30,3,0.458060085773468
H,pcb2,final_normal,54,0.6598373055458069,0.3333333432674408,0.036143992096185684,3,0.22219638526439667
H,pcb2,final_abnormal,54,0.6287360787391663,0.3333333432674408,0.043939437717199326,3,0.20660771429538727
H,pcb2,entropy_normal,18,1.0025163888931274,0.8454629778862,0.7563269138336182,3,0.08155037462711334
H,pcb2,entropy_abnormal,18,1.0195910930633545,0.8766041994094849,0.7946263551712036,3,0.07487525045871735
H,pcb2,routing_l1,18,0.06899183988571167,0.05780649930238724,0.0517672598361969,3,0.0041337329894304276
H,pcb2,gap_ss2d_l1,18,1.9110238552093506,1.066031813621521,0.3032565712928772,3,0.49835991859436035
A,pcb2,gap_normal,54,0.633939266204834,0.3333333432674408,0.03348119929432869,1,0.2447088211774826
A,pcb2,gap_abnormal,54,0.5618616342544556,0.333333283662796,0.039192620664834976,1,0.2180505245923996
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,1.85323057790567e-33,1,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,2.2254966863327102e-30,1,0.471404492855072
A,pcb2,final_normal,54,0.5705453157424927,0.3333333432674408,0.13013307750225067,1,0.1809840351343155
A,pcb2,final_abnormal,54,0.5056754350662231,0.3333333432674408,0.13527336716651917,1,0.15200969576835632
A,pcb2,entropy_normal,18,0.9485597610473633,0.947249710559845,0.9465885162353516,1,0.0005466141155920923
A,pcb2,entropy_abnormal,18,0.9845468401908875,0.9836384654045105,0.9831812977790833,1,0.00037815910764038563
A,pcb2,routing_l1,18,0.12973977625370026,0.1293252557516098,0.12850859761238098,1,0.00034302216954529285
A,pcb2,gap_ss2d_l1,18,1.9330376386642456,1.9323915243148804,1.9311025142669678,1,0.0005361681687645614
A,pcb2,gap_normal,54,0.6166802644729614,0.333333283662796,0.04607819393277168,2,0.23152950406074524
A,pcb2,gap_abnormal,54,0.56565260887146,0.3333333730697632,0.0613156333565712,2,0.2065175622701645
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,5.5883542406561104e-36,2,0.471404492855072
A,pcb2,ss2d_abnormal,54,0.9999977350234985,0.3333333432674408,5.745703069163922e-31,2,0.4714029133319855
A,pcb2,final_normal,54,0.6550122499465942,0.3333333432674408,0.041470374912023544,2,0.25000977516174316
A,pcb2,final_abnormal,54,0.6090871095657349,0.3333333432674408,0.05518407002091408,2,0.2249281108379364
A,pcb2,entropy_normal,18,0.7796196937561035,0.7747945189476013,0.7710162401199341,2,0.0029024973046034575
A,pcb2,entropy_abnormal,18,0.8357036709785461,0.8315415978431702,0.8282861709594727,2,0.0025016579311341047
A,pcb2,routing_l1,18,0.09185034781694412,0.09112556278705597,0.09021089226007462,2,0.0005541358841583133
A,pcb2,gap_ss2d_l1,18,0.777186393737793,0.7712709307670593,0.7666394114494324,2,0.00355834374204278
A,pcb2,gap_normal,54,0.6234407424926758,0.3333333730697632,0.035408735275268555,3,0.22809985280036926
A,pcb2,gap_abnormal,54,0.573754608631134,0.333333283662796,0.042075447738170624,3,0.20972007513046265
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,6.502318317575969e-36,3,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,8.774473908293119e-33,3,0.471404492855072
A,pcb2,final_normal,54,0.5610966682434082,0.333333283662796,0.13186785578727722,3,0.1646914929151535
A,pcb2,final_abnormal,54,0.5163791179656982,0.3333333432674408,0.13786789774894714,3,0.14510925114154816
A,pcb2,entropy_normal,18,0.9834012985229492,0.9717777967453003,0.9539397954940796,3,0.01040307991206646
A,pcb2,entropy_abnormal,18,1.0055924654006958,0.996016263961792,0.9816621541976929,3,0.00848568044602871
A,pcb2,routing_l1,18,0.0894351601600647,0.08211485296487808,0.07748782634735107,3,0.004198854323476553
A,pcb2,gap_ss2d_l1,18,1.929182529449463,1.9080952405929565,1.893455982208252,3,0.012738174758851528
H,pcb2,gap_normal,54,0.6298546195030212,0.333333283662796,0.04667941480875015,1,0.23752883076667786
H,pcb2,gap_abnormal,54,0.5888710021972656,0.333333283662796,0.04805295541882515,1,0.22124454379081726
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,3.2907461551928474e-34,1,0.471404492855072
H,pcb2,ss2d_abnormal,54,0.9999994039535522,0.3333333432674408,5.8924277156737434e-33,1,0.4714040756225586
H,pcb2,final_normal,54,0.6668691635131836,0.3333333432674408,0.04201147332787514,1,0.25622376799583435
H,pcb2,final_abnormal,54,0.6299838423728943,0.3333333432674408,0.043247658759355545,1,0.23906368017196655
H,pcb2,entropy_normal,18,0.7665468454360962,0.7643014788627625,0.7626057863235474,1,0.0011423270916566253
H,pcb2,entropy_abnormal,18,0.7958285808563232,0.7938831448554993,0.7924154996871948,1,0.000989708467386663
H,pcb2,routing_l1,18,0.07377065718173981,0.07343481481075287,0.07298965752124786,1,0.00022496026940643787
H,pcb2,gap_ss2d_l1,18,0.7451766133308411,0.7423920631408691,0.7402907013893127,1,0.0014156341785565019
H,pcb2,gap_normal,54,0.7570735812187195,0.3333333432674408,0.010157319717109203,2,0.3115505874156952
H,pcb2,gap_abnormal,54,0.7500610947608948,0.333333283662796,0.017479028552770615,2,0.3057762384414673
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,1.401298464324817e-45,2,0.471404492855072
H,pcb2,final_normal,54,0.6813662052154541,0.3333333432674408,0.10914158821105957,2,0.24795271456241608
H,pcb2,final_abnormal,54,0.6750549674034119,0.3333333730697632,0.1157311275601387,2,0.24299202859401703
H,pcb2,entropy_normal,18,0.8409938216209412,0.833635151386261,0.830621063709259,2,0.0030428606551140547
H,pcb2,entropy_abnormal,18,0.8532251119613647,0.8453575372695923,0.8421366810798645,2,0.003252938622608781
H,pcb2,routing_l1,18,0.014502756297588348,0.01355887483805418,0.013179056346416473,2,0.000388309737900272
H,pcb2,gap_ss2d_l1,18,1.9796853065490723,1.9787774085998535,1.9764761924743652,2,0.0009413468651473522
H,pcb2,gap_normal,54,0.617644727230072,0.333333283662796,0.04232919588685036,3,0.21906326711177826
H,pcb2,gap_abnormal,54,0.583669900894165,0.333333283662796,0.051280468702316284,3,0.2037114053964615
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,1.612092065980323e-35,3,0.47140130400657654
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,2.472133973945969e-32,3,0.47136297821998596
H,pcb2,final_normal,54,0.655879557132721,0.3333333432674408,0.03809627518057823,3,0.2262323945760727
H,pcb2,final_abnormal,54,0.6252944469451904,0.3333333730697632,0.046152420341968536,3,0.2108970582485199
H,pcb2,entropy_normal,18,0.9881101250648499,0.8357131481170654,0.7634810209274292,3,0.06558334082365036
H,pcb2,entropy_abnormal,18,1.0071382522583008,0.8675569891929626,0.8012502789497375,3,0.06026226282119751
H,pcb2,routing_l1,18,0.06117020174860954,0.05574554204940796,0.054572299122810364,3,0.0019811817910522223
H,pcb2,gap_ss2d_l1,18,1.9130187034606934,0.9970539808273315,0.7646970748901367,3,0.4008355140686035
A,pcb2,gap_normal,54,0.6344491243362427,0.3333333432674408,0.03325647860765457,1,0.2448490709066391
A,pcb2,gap_abnormal,54,0.5622057914733887,0.333333283662796,0.038950107991695404,1,0.21815326809883118
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,1.8468085216593416e-33,1,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,2.2185123690978645e-30,1,0.471404492855072
A,pcb2,final_normal,54,0.5710042119026184,0.3333333432674408,0.12993082404136658,1,0.1811201274394989
A,pcb2,final_abnormal,54,0.5059852004051208,0.333333283662796,0.13505509495735168,1,0.15210655331611633
A,pcb2,entropy_normal,18,0.9481110572814941,0.9470330476760864,0.9461235404014587,1,0.0005486620939336717
A,pcb2,entropy_abnormal,18,0.9842334985733032,0.9834887981414795,0.9828618764877319,1,0.0003787169116549194
A,pcb2,routing_l1,18,0.13003799319267273,0.1294620782136917,0.12878192961215973,1,0.0003462072927504778
A,pcb2,gap_ss2d_l1,18,1.9334871768951416,1.9326030015945435,1.9315471649169922,1,0.0005354346358217299
A,pcb2,gap_normal,54,0.6169396042823792,0.3333333730697632,0.04594277963042259,2,0.2318239063024521
A,pcb2,gap_abnormal,54,0.5658659338951111,0.3333333730697632,0.06116165220737457,2,0.20678074657917023
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,5.585626080701886e-36,2,0.471404492855072
A,pcb2,ss2d_abnormal,54,0.9999977350234985,0.3333333432674408,5.743292365349256e-31,2,0.4714029133319855
A,pcb2,final_normal,54,0.6552456617355347,0.3333333432674408,0.04134850203990936,2,0.2502874433994293
A,pcb2,final_abnormal,54,0.6092790961265564,0.333333283662796,0.055045485496520996,2,0.22517608106136322
A,pcb2,entropy_normal,18,0.7825545072555542,0.774021327495575,0.7705938816070557,2,0.0034928414970636368
A,pcb2,entropy_abnormal,18,0.8382235169410706,0.8308743834495544,0.8279213905334473,2,0.0030083968304097652
A,pcb2,routing_l1,18,0.09193308651447296,0.09127282351255417,0.08963921666145325,2,0.0006693805335089564
A,pcb2,gap_ss2d_l1,18,0.7807910442352295,0.7703236937522888,0.7661207914352417,2,0.004283825401216745
A,pcb2,gap_normal,54,0.6242143511772156,0.333333283662796,0.03504045307636261,3,0.22539477050304413
A,pcb2,gap_abnormal,54,0.5743590593338013,0.3333333432674408,0.04168660193681717,3,0.20734557509422302
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,6.501376286275535e-36,3,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,8.772800298211136e-33,3,0.471404492855072
A,pcb2,final_normal,54,0.5617929100990295,0.3333333432674408,0.13153640925884247,3,0.16208605468273163
A,pcb2,final_abnormal,54,0.5169231295585632,0.333333283662796,0.13751794397830963,3,0.14287224411964417
A,pcb2,entropy_normal,18,0.9835022687911987,0.9756590723991394,0.9532389044761658,3,0.008860485628247261
A,pcb2,entropy_abnormal,18,1.0056743621826172,0.9992201924324036,0.9811213612556458,3,0.007265321910381317
A,pcb2,routing_l1,18,0.08973947167396545,0.08057886362075806,0.07744643092155457,3,0.003550166729837656
A,pcb2,gap_ss2d_l1,18,1.9299191236495972,1.9033535718917847,1.8933148384094238,3,0.010974370874464512
H,pcb2,gap_normal,54,0.629509687423706,0.3333333432674408,0.046851594001054764,1,0.2375229150056839
H,pcb2,gap_abnormal,54,0.5885878205299377,0.333333283662796,0.04822543263435364,1,0.22124002873897552
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,3.2922274617458758e-34,1,0.471404492855072
H,pcb2,ss2d_abnormal,54,0.9999994039535522,0.3333333432674408,5.8951254752088805e-33,1,0.4714040756225586
H,pcb2,final_normal,54,0.6665587425231934,0.3333333432674408,0.04216643422842026,1,0.25621822476387024
H,pcb2,final_abnormal,54,0.6297289729118347,0.3333333432674408,0.043402887880802155,1,0.2390594184398651
H,pcb2,entropy_normal,18,0.7657532691955566,0.7643164992332458,0.7631627321243286,1,0.0008187705534510314
H,pcb2,entropy_abnormal,18,0.7951401472091675,0.7938955426216125,0.7928963303565979,1,0.0007087959093041718
H,pcb2,routing_l1,18,0.07365955412387848,0.0734303742647171,0.07314663380384445,1,0.00016307103214785457
H,pcb2,gap_ss2d_l1,18,0.7441920638084412,0.7424110174179077,0.7409806251525879,1,0.001015253714285791
H,pcb2,gap_normal,54,0.7567647099494934,0.3333333730697632,0.010209519416093826,2,0.31173744797706604
H,pcb2,gap_abnormal,54,0.7497355341911316,0.3333333432674408,0.017555754631757736,2,0.30597907304763794
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,1.401298464324817e-45,2,0.471404492855072
H,pcb2,final_normal,54,0.6810882091522217,0.3333333432674408,0.10918857157230377,2,0.2481357753276825
H,pcb2,final_abnormal,54,0.674761950969696,0.3333333432674408,0.11580017954111099,2,0.2431882917881012
H,pcb2,entropy_normal,18,0.8381761312484741,0.8332749605178833,0.8309793472290039,2,0.002047458430752158
H,pcb2,entropy_abnormal,18,0.8502078652381897,0.8449716567993164,0.8425207138061523,2,0.002188120037317276
H,pcb2,routing_l1,18,0.014135986566543579,0.013511782512068748,0.013223238289356232,2,0.0002593296521808952
H,pcb2,gap_ss2d_l1,18,1.9795809984207153,1.9788954257965088,1.9773898124694824,2,0.0006223011296242476
H,pcb2,gap_normal,54,0.6223923563957214,0.333333283662796,0.03999445587396622,3,0.2174018770456314
H,pcb2,gap_abnormal,54,0.5878018140792847,0.3333333730697632,0.04863017052412033,3,0.2021813690662384
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,3.4067111983776104e-35,3,0.47140100598335266
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,4.953964600791871e-32,3,0.4713611602783203
H,pcb2,final_normal,54,0.6601510643959045,0.333333283662796,0.035995010286569595,3,0.22127705812454224
H,pcb2,final_abnormal,54,0.6290016174316406,0.3333333730697632,0.04376715049147606,3,0.2061067372560501
H,pcb2,entropy_normal,18,1.016396164894104,0.847571849822998,0.7557660341262817,3,0.0792178139090538
H,pcb2,entropy_abnormal,18,1.0313701629638672,0.878277063369751,0.7941066026687622,3,0.07242598384618759
H,pcb2,routing_l1,18,0.0622989758849144,0.05521613731980324,0.04821537435054779,3,0.002823340706527233
H,pcb2,gap_ss2d_l1,18,1.9017125368118286,1.0513923168182373,0.7551745176315308,3,0.4392642080783844
A,pcb2,gap_normal,54,0.6343173384666443,0.3333333432674408,0.03331461548805237,1,0.24491699039936066
A,pcb2,gap_abnormal,54,0.5621159672737122,0.333333283662796,0.039012983441352844,1,0.2182030975818634
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,1.8451464828498743e-33,1,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,2.216718846837154e-30,1,0.471404492855072
A,pcb2,final_normal,54,0.5708855986595154,0.3333333730697632,0.12998315691947937,1,0.18118593096733093
A,pcb2,final_abnormal,54,0.5059043765068054,0.333333283662796,0.13511168956756592,1,0.15215353667736053
A,pcb2,entropy_normal,18,0.9479617476463318,0.9469281435012817,0.9462438821792603,1,0.00043554342119023204
A,pcb2,entropy_abnormal,18,0.9841300249099731,0.9834162592887878,0.982944905757904,1,0.00030052170041017234
A,pcb2,routing_l1,18,0.12996244430541992,0.12952785193920135,0.12887521088123322,1,0.00027532593230716884
A,pcb2,gap_ss2d_l1,18,1.9333707094192505,1.9327059984207153,1.931694507598877,1,0.00042482634307816625
A,pcb2,gap_normal,54,0.6163614392280579,0.3333333432674408,0.04624548181891441,2,0.23216412961483002
A,pcb2,gap_abnormal,54,0.5653901100158691,0.333333283662796,0.06150481477379799,2,0.20708556473255157
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,5.5871603792060565e-36,2,0.471404492855072
A,pcb2,ss2d_abnormal,54,0.9999977350234985,0.3333333432674408,5.744651236818806e-31,2,0.4714029133319855
A,pcb2,final_normal,54,0.6547253131866455,0.33333325386047363,0.04162093251943588,2,0.2506086230278015
A,pcb2,final_abnormal,54,0.60885089635849,0.3333333432674408,0.05535433068871498,2,0.225463405251503
A,pcb2,entropy_normal,18,0.7760875821113586,0.7731242179870605,0.7715362310409546,2,0.0014758340548723936
A,pcb2,entropy_abnormal,18,0.8326576948165894,0.8301024436950684,0.8287340402603149,2,0.0012723004911094904
A,pcb2,routing_l1,18,0.09174884855747223,0.09144440293312073,0.09087758511304855,2,0.00028199722873978317
A,pcb2,gap_ss2d_l1,18,0.7728561162948608,0.7692232728004456,0.7672771215438843,2,0.0018088106298819184
A,pcb2,gap_normal,54,0.6255182027816772,0.3333333432674408,0.034444939345121384,3,0.22388477623462677
A,pcb2,gap_abnormal,54,0.575408935546875,0.3333333432674408,0.04098989814519882,3,0.2060464471578598
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,6.500929305696579e-36,3,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,8.772264713597542e-33,3,0.471404492855072
A,pcb2,final_normal,54,0.5629663467407227,0.333333283662796,0.13100044429302216,3,0.16063450276851654
A,pcb2,final_abnormal,54,0.5178680419921875,0.3333333432674408,0.13689091801643372,3,0.14164718985557556
A,pcb2,entropy_normal,18,0.9835863709449768,0.9778060913085938,0.9520717859268188,3,0.007763407193124294
A,pcb2,entropy_abnormal,18,1.0057429075241089,1.0009537935256958,0.9801607131958008,3,0.006359190680086613
A,pcb2,routing_l1,18,0.09019674360752106,0.0796949490904808,0.07741127908229828,3,0.0031124127563089132
A,pcb2,gap_ss2d_l1,18,1.931110143661499,1.9006513357162476,1.8931978940963745,3,0.009473404847085476
H,pcb2,gap_normal,54,0.6299831867218018,0.3333333432674408,0.046615634113550186,1,0.23760299384593964
H,pcb2,gap_abnormal,54,0.5889760255813599,0.3333333432674408,0.04798872768878937,1,0.221306711435318
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,3.2926297012190478e-34,1,0.471404492855072
H,pcb2,ss2d_abnormal,54,0.9999994039535522,0.3333333432674408,5.8958002824346494e-33,1,0.4714040756225586
H,pcb2,final_normal,54,0.6669848561286926,0.3333333432674408,0.04195407032966614,1,0.2562934160232544
H,pcb2,final_abnormal,54,0.6300783753395081,0.3333333432674408,0.04318985342979431,1,0.23912271857261658
H,pcb2,entropy_normal,18,0.765621542930603,0.7641088962554932,0.7623987793922424,1,0.0009646161342971027
H,pcb2,entropy_abnormal,18,0.7950257658958435,0.7937155365943909,0.7922364473342896,1,0.0008348170085810125
H,pcb2,routing_l1,18,0.07381299138069153,0.07347060739994049,0.07317231595516205,1,0.00019183340191375464
H,pcb2,gap_ss2d_l1,18,0.7440288066864014,0.742154061794281,0.7400336265563965,1,0.0011958139948546886
H,pcb2,gap_normal,54,0.7569524645805359,0.333333283662796,0.010177523829042912,2,0.3114857077598572
H,pcb2,gap_abnormal,54,0.7499359250068665,0.3333333432674408,0.01750892587006092,2,0.30570608377456665
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,0.0,2,0.471404492855072
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,1.401298464324817e-45,2,0.471404492855072
H,pcb2,final_normal,54,0.6812571883201599,0.3333333432674408,0.10915977507829666,2,0.24788862466812134
H,pcb2,final_abnormal,54,0.6749423146247864,0.3333333432674408,0.1157580316066742,2,0.2429235279560089
H,pcb2,entropy_normal,18,0.8400357961654663,0.8337605595588684,0.8307614922523499,2,0.002523190574720502
H,pcb2,entropy_abnormal,18,0.8521996140480042,0.8454912900924683,0.8422845602035522,2,0.002697416115552187
H,pcb2,routing_l1,18,0.01437734067440033,0.01357375830411911,0.013196535408496857,2,0.0003214404277969152
H,pcb2,gap_ss2d_l1,18,1.9796448945999146,1.9787449836730957,1.976790189743042,2,0.0007771595846861601
H,pcb2,gap_normal,54,0.6199454069137573,0.3333333432674408,0.0412006601691246,3,0.21838118135929108
H,pcb2,gap_abnormal,54,0.5856612920761108,0.3333333432674408,0.04997371882200241,3,0.20310336351394653
H,pcb2,ss2d_normal,54,1.0,0.3333333432674408,1.2724901409065813e-35,3,0.4714008569717407
H,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,1.9820404039822115e-32,3,0.47136127948760986
H,pcb2,final_normal,54,0.6579479575157166,0.3333333432674408,0.03708059340715408,3,0.21766811609268188
H,pcb2,final_abnormal,54,0.6270688772201538,0.3333333432674408,0.04497634619474411,3,0.20246170461177826
H,pcb2,entropy_normal,18,0.997678816318512,0.856842041015625,0.7597693204879761,3,0.07997813075780869
H,pcb2,entropy_abnormal,18,1.0154136419296265,0.8868998289108276,0.7977818846702576,3,0.07339438050985336
H,pcb2,routing_l1,18,0.06175820529460907,0.05558966100215912,0.0530129075050354,3,0.0019235521322116256
H,pcb2,gap_ss2d_l1,18,1.8985289335250854,1.1157188415527344,0.7600514888763428,3,0.4785640239715576
A,pcb2,gap_normal,54,0.6343170404434204,0.3333333432674408,0.03331444412469864,1,0.24490003287792206
A,pcb2,gap_abnormal,54,0.5621185898780823,0.3333333432674408,0.03901222348213196,1,0.21819058060646057
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,1.8472735766118856e-33,1,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,2.219003255538768e-30,1,0.471404492855072
A,pcb2,final_normal,54,0.5708853006362915,0.3333333432674408,0.12998300790786743,1,0.1811695098876953
A,pcb2,final_abnormal,54,0.5059067010879517,0.3333333432674408,0.135111004114151,1,0.152141734957695
A,pcb2,entropy_normal,18,0.9478458166122437,0.9469543099403381,0.946243941783905,1,0.00046513983397744596
A,pcb2,entropy_abnormal,18,0.9840503931045532,0.9834343791007996,0.9829434752464294,1,0.0003213149029761553
A,pcb2,routing_l1,18,0.1299571692943573,0.12951184809207916,0.1289512813091278,1,0.00029233787790872157
A,pcb2,gap_ss2d_l1,18,1.9333710670471191,1.932680368423462,1.9318082332611084,1,0.0004537451022770256
A,pcb2,gap_normal,54,0.6170916557312012,0.3333333432674408,0.04586329683661461,2,0.23201221227645874
A,pcb2,gap_abnormal,54,0.5659910440444946,0.333333283662796,0.061071690171957016,2,0.20694933831691742
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,5.585924546064399e-36,2,0.471404492855072
A,pcb2,ss2d_abnormal,54,0.9999977350234985,0.3333333432674408,5.743511477496249e-31,2,0.4714029133319855
A,pcb2,final_normal,54,0.655382513999939,0.333333283662796,0.041276965290308,2,0.25046518445014954
A,pcb2,final_abnormal,54,0.6093916893005371,0.3333333432674408,0.054964520037174225,2,0.22533497214317322
A,pcb2,entropy_normal,18,0.7799865007400513,0.7735249996185303,0.7703458070755005,2,0.0025879235472530127
A,pcb2,entropy_abnormal,18,0.8360143899917603,0.8304476141929626,0.8277077674865723,2,0.00222978089004755
A,pcb2,routing_l1,18,0.09198164939880371,0.09136828780174255,0.09013199806213379,2,0.0004962074453942478
A,pcb2,gap_ss2d_l1,18,0.7776381969451904,0.7697147727012634,0.7658166885375977,2,0.003173336386680603
A,pcb2,gap_normal,54,0.6208634972572327,0.3333333432674408,0.036656640470027924,3,0.22391489148139954
A,pcb2,gap_abnormal,54,0.5717317461967468,0.33333325386047363,0.04338809847831726,3,0.2060796320438385
A,pcb2,ss2d_normal,54,1.0,0.3333333432674408,6.499292768456451e-36,3,0.471404492855072
A,pcb2,ss2d_abnormal,54,1.0,0.3333333432674408,8.769990132028701e-33,3,0.471404492855072
A,pcb2,final_normal,54,0.5587771534919739,0.333333283662796,0.1329909861087799,3,0.16066257655620575
A,pcb2,final_abnormal,54,0.5145585536956787,0.3333333432674408,0.13904929161071777,3,0.1416773796081543
A,pcb2,entropy_normal,18,0.9839286804199219,0.9777626395225525,0.9562757015228271,3,0.007616904564201832
A,pcb2,entropy_abnormal,18,1.00602388381958,1.0009087324142456,0.9834697246551514,3,0.006291812285780907
A,pcb2,routing_l1,18,0.08843708038330078,0.07970772683620453,0.07727353274822235,3,0.003021159442141652
A,pcb2,gap_ss2d_l1,18,1.9266867637634277,1.9007148742675781,1.8927199840545654,3,0.009566248394548893
H,pcb2,gap_normal,6,0.6292920708656311,0.3333333432674408,0.046960003674030304,1,0.23726539313793182
H,pcb2,gap_abnormal,6,0.588409960269928,0.3333333432674408,0.04833454638719559,1,0.2210260033607483
H,pcb2,ss2d_normal,6,1.0,0.3333333432674408,3.295167575155374e-34,1,0.471404492855072
H,pcb2,ss2d_abnormal,6,0.9999994039535522,0.3333333432674408,5.9002098556181715e-33,1,0.4714040756225586
H,pcb2,final_normal,6,0.6663628816604614,0.3333333432674408,0.042264003306627274,1,0.2559763789176941
H,pcb2,final_abnormal,6,0.6295689344406128,0.3333333432674408,0.04350109025835991,1,0.23885630071163177
