P,arm,background_count,background_max,background_mean,background_median,background_p900,background_p950,background_p990,background_p995,background_top_0.001_mass_fraction,background_top_0.005_mass_fraction,background_top_0.01_mass_fraction,background_top_0.05_mass_fraction,boundary_count,boundary_max,boundary_mean,boundary_median,boundary_p950,boundary_p990,category,far_background_count,far_background_max,far_background_mean,far_background_median,far_background_p900,far_background_p950,far_background_p990,far_background_p995,file_name,interior_count,interior_max,interior_mean,interior_median,interior_p950,interior_p990,near_background_count,near_background_max,near_background_mean,near_background_median,near_background_p900,near_background_p950,near_background_p990,near_background_p995,positive_count,positive_max,positive_mean,positive_median,positive_p950,positive_p990,top_P_P,top_P_anomaly_boundary_fraction,top_P_anomaly_fraction,top_P_far_background_fraction,top_P_near_background_fraction
869,A_LATE_CONVLORA_FREEZE_R1,267455,0.664458692073822,0.00021777492902796337,5.061704833053682e-09,1.1406728006591038e-08,1.8227899190037533e-08,3.1014838023113764e-05,0.0007754016923716468,0.8209158942212648,0.9948365453565589,0.9996502303170108,0.9999733820593705,532,0.8479677438735962,0.17635135854339423,0.08400395885109901,0.6593427509069443,0.7935750144720065,pcb2,266777,0.3397454619407654,5.3603077805617006e-05,5.061704833053682e-09,1.1229882801444546e-08,1.7257828943684217e-08,9.313307491537902e-06,0.0001553722540847957,pcb2/Data/Images/Anomaly/029.JPG,337,0.8681016564369202,0.4186353836131202,0.41176116466522217,0.7773292303085326,0.8422232031822204,678,0.664458692073822,0.06481552412304552,0.0134547702036798,0.23691200315952324,0.3410472095012664,0.5300827258825304,0.586031534075737,869,0.8681016564369202,0.27030960531957104,0.2061738818883896,0.7377348780632019,0.8240327978134154,869,0.3532796317606444,0.7215189873417721,0.0759493670886076,0.20253164556962025
551,A_LATE_CONVLORA_FREEZE_R1,267773,4.012565213429298e-08,6.03823155934139e-09,5.022314564229191e-09,9.23744991609965e-09,1.1142490485838152e-08,1.6858050955192994e-08,2.2333287219566955e-08,0.005660167271336196,0.023044107966584456,0.03901281361981599,0.12411873484612584,551,4.618434346070899e-08,2.2899737373943515e-08,2.1144732187394766e-08,4.139937814784389e-08,4.406940945500537e-08,pcb2,267107,3.950356131099397e-08,6.004762015841102e-09,5.022314564229191e-09,9.16556341934438e-09,1.1055779403079669e-08,1.583667419424728e-08,2.0980184700647442e-08,pcb2/Data/Images/Anomaly/012.JPG,0,nan,nan,nan,nan,nan,666,4.012565213429298e-08,1.946157894031934e-08,1.7056899004330717e-08,3.352623778596353e-08,3.5968401590480426e-08,3.83932688308164e-08,3.889111610533291e-08,551,4.618434346070899e-08,2.2899737373943515e-08,2.1144732187394766e-08,4.139937814784389e-08,4.406940945500537e-08,551,0.3484573502722323,0.3484573502722323,0.38838475499092556,0.2631578947368421
499,A_LATE_CONVLORA_FREEZE_R1,267825,5.274417702594292e-08,7.900547281706787e-09,7.307423999236562e-09,9.756691454754218e-09,1.1142490485838152e-08,1.9252500038646758e-08,2.5306931661361887e-08,0.005272576064734315,0.02047441126339223,0.03427545870243079,0.10187694059075918,464,5.976696826337502e-08,2.5813448765483594e-08,1.4761402766794163e-08,5.1343332252429224e-08,5.647302586453407e-08,chewinggum,267123,5.0328843315128324e-08,7.865955718010435e-09,7.307423999236562e-09,9.756691454754218e-09,1.1055779403079669e-08,1.8514946020786738e-08,2.3773662150006203e-08,chewinggum/Data/Images/Anomaly/034.JPG,35,5.1926456023920764e-08,4.124023735840865e-08,4.7279574033609606e-08,5.136292458018943e-08,5.1926456023920764e-08,702,5.274417702594292e-08,2.1063228576949727e-08,1.397581517181834e-08,3.7110158501718615e-08,4.075754134191811e-08,4.9155355661412165e-08,4.993480423820529e-08,499,5.976696826337502e-08,2.689548804554848e-08,1.4993862151868598e-08,5.156276934314973e-08,5.61635660289994e-08,499,0.31462925851703405,0.37074148296593185,0.43887775551102204,0.1903807615230461
86,A_LATE_CONVLORA_FREEZE_R1,268238,4.7194342300826975e-07,9.012066794022018e-09,7.194133289090132e-09,1.0799672267580718e-08,1.4085428823307211e-08,3.9813393470922165e-08,7.555253489499592e-08,0.03470436423131567,0.08763147343372203,0.11791627168388516,0.20235806981870277,86,4.197551675133582e-07,1.3771855984294705e-07,1.006792302860049e-07,3.8783174005629917e-07,4.197551675133582e-07,chewinggum,267482,4.197551675133582e-07,8.658539786642417e-09,7.194133289090132e-09,1.0715629272795013e-08,1.3759140493618816e-08,3.124988978697729e-08,5.6586241470313325e-08,chewinggum/Data/Images/Anomaly/072.JPG,0,nan,nan,nan,nan,nan,756,4.7194342300826975e-07,1.3409422418543793e-07,9.457938077161998e-08,3.294721580004989e-07,3.96254208112623e-07,4.528903360778714e-07,4.596179316251892e-07,86,4.197551675133582e-07,1.3771855984294705e-07,1.006792302860049e-07,3.8783174005629917e-07,4.197551675133582e-07,86,0.11627906976744186,0.11627906976744186,0.1744186046511628,0.7093023255813954
4772,A_LATE_CONVLORA_FREEZE_R1,263552,0.885433554649353,0.0008526457055223658,6.705669353124222e-09,1.1496191554272173e-08,2.647363430696714e-07,0.0023734942078590393,0.018198643634095707,0.6186455120623344,0.9480714213947992,0.9919172015812083,0.9999896102047177,1410,0.9787330031394958,0.28578022262299035,0.16803625226020813,0.9294086456298828,0.9681713527441025,chewinggum,261100,0.45452794432640076,0.0001823020109094449,6.705669353124222e-09,1.0632239977326208e-08,1.0949972306661948e-07,0.0003882409565267224,0.0027416145533789445,chewinggum/Data/Images/Anomaly/021.JPG,3362,0.999555766582489,0.8878759729760715,0.9816567599773407,0.9993200838565827,0.9994503855705261,2452,0.885433554649353,0.07223386049485093,0.0029236809350550175,0.21238718777894974,0.5312679797410962,0.8070335537195197,0.8398747995495794,4772,0.999555766582489,0.7099725764970596,0.9229697287082672,0.9992237091064453,0.9994277662038803,4772,0.18587594300083823,0.8887259010896899,0.027870913663034368,0.08340318524727577
939,A_LATE_CONVLORA_FREEZE_R1,267385,0.005395408719778061,1.8386206336501455e-06,7.027481263577329e-09,9.833214242860322e-09,1.3545824906202597e-08,6.947677775315242e-07,1.3472536011249758e-05,0.6981026424110182,0.9840205232716207,0.9943579163740403,0.9962070534534203,506,0.01501474715769291,0.0030875304744025617,0.0021891158539801836,0.00951796374283731,0.013092228956520556,chewinggum,266550,0.0009290034067817032,3.88098084451965e-07,6.972793009651923e-09,9.756691454754218e-09,1.3232035023236222e-08,3.792172265093541e-07,4.534959298325785e-06,chewinggum/Data/Images/Anomaly/091.JPG,433,0.1675589233636856,0.0373367242887186,0.02546808309853077,0.10639727264642711,0.14391801476478577,835,0.005395408719778061,0.00046487668708727295,9.38571133701771e-07,0.0013542893808335067,0.001966596883721649,0.0031703090714290706,0.003580022929236303,939,0.1675589233636856,0.01888082219069526,0.006837205030024052,0.0818648576736449,0.12689912497997285,939,0.3556975505857295,0.8168264110756124,0.003194888178913738,0.1799787007454739
92,A_LATE_CONVLORA_FREEZE_R1,268232,1.6571451851632446e-05,1.673312733506866e-08,4.718027746264397e-09,7.839721760660723e-09,9.756691454754218e-09,5.3574773062337044e-08,2.9075599172756483e-07,0.3696020349832609,0.6326481236290323,0.6708451061777576,0.7090158315913545,87,1.5029678252176382e-05,8.19244829033088e-06,7.557453500339761e-06,1.349669764749706e-05,1.4486055279121502e-05,macaroni1,268064,8.904843525670003e-06,1.2657277257628609e-08,4.718027746264397e-09,7.839721760660723e-09,9.756691454754218e-09,4.691164434689199e-08,2.1947413131329085e-07,macaroni1/Data/Images/Anomaly/037.JPG,5,8.23564096208429e-06,7.531438222940779e-06,7.498641025449615e-06,8.160213837982155e-06,8.220555537263863e-06,168,1.6571451851632446e-05,6.520237146137983e-06,5.795217703052913e-06,1.1239248306083028e-05,1.3256605643618972e-05,1.5709813797002427e-05,1.5886338369455183e-05,92,1.5029678252176382e-05,8.156523830146636e-06,7.528047262894688e-06,1.3340032637643164e-05,1.4454449292315987e-05,92,0.42391304347826086,0.42391304347826086,0.05434782608695652,0.5217391304347826
123,A_LATE_CONVLORA_FREEZE_R1,268201,4.629321847460233e-05,3.912597650042274e-08,4.501973460691033e-09,6.348800152267131e-09,8.88356854744643e-09,2.1691717222438456e-07,1.2979962775716558e-06,0.43060364059543155,0.7806611419706654,0.855232228975131,0.8857994010255835,123,4.022049324703403e-05,1.8900280271617674e-05,1.9525885363691486e-05,3.543959355738479e-05,3.8969131710473446e-05,macaroni1,267438,2.637760917423293e-05,2.14617395846515e-08,4.501973460691033e-09,6.250370887528334e-09,8.61025029053053e-09,1.1281264143292652e-07,5.919496288697701e-07,macaroni1/Data/Images/Anomaly/073.JPG,0,nan,nan,nan,nan,nan,763,4.629321847460233e-05,6.230591497181982e-06,2.3139264158089645e-06,1.8632314458955105e-05,2.5248565907531877e-05,3.924013893993105e-05,4.3110543374496005e-05,123,4.022049324703403e-05,1.8900280271617674e-05,1.9525885363691486e-05,3.543959355738479e-05,3.8969131710473446e-05,123,0.4796747967479675,0.4796747967479675,0.024390243902439025,0.4959349593495935
229,A_LATE_CONVLORA_FREEZE_R1,268095,0.00022782183077652007,8.821595770927814e-08,4.537282993766212e-09,6.299393451314472e-09,8.47676062676328e-09,5.930186830482853e-08,5.49606625099841e-07,0.723274251862685,0.9302860568085798,0.9412022760542601,0.9490008209518629,190,0.0001565906568430364,8.003313860890079e-05,7.297003685380332e-05,0.00014294426291598935,0.0001547666179249063,macaroni1,267819,0.00019716942915692925,3.750933214079824e-08,4.537282993766212e-09,6.299393451314472e-09,8.345340418713931e-09,5.233371780377638e-08,2.9871114776366737e-07,macaroni1/Data/Images/Anomaly/065.JPG,39,0.000103505612059962,8.555050702013362e-05,8.614650869276375e-05,0.00010114771575899794,0.00010274493441102095,276,0.00022782183077652007,4.929183100526261e-05,3.071818355238065e-05,0.00015180254558799788,0.0001783053739927709,0.00020663454779423773,0.0002137393967132084,229,0.0001565906568430364,8.097277777063914e-05,7.874486618675292e-05,0.0001406988361850381,0.0001537629251834005,229,0.48034934497816595,0.6462882096069869,0.09606986899563319,0.2576419213973799
195,A_LATE_CONVLORA_FREEZE_R1,268129,9.915272676153108e-05,8.155339859228483e-08,4.432176847757319e-09,6.058067381076171e-09,7.194133289090132e-09,6.26352516519546e-08,5.656381244989153e-07,0.681536414312925,0.9278826238239367,0.9404580462027051,0.9463334559961263,168,0.00010679088154574856,5.701034736678897e-05,7.01747921993956e-05,9.83811987680383e-05,0.00010363786168454683,macaroni1,267875,9.134449646808207e-05,4.548206474642805e-08,4.432176847757319e-09,6.058067381076171e-09,7.1381478505827545e-09,4.618434346070899e-08,3.3075914984692645e-07,macaroni1/Data/Images/Anomaly/052.JPG,27,0.00011367750266799703,7.999221075065348e-05,8.95778794074431e-05,0.00011083225472248159,0.00011310590314678847,254,9.915272676153108e-05,3.8123319359060336e-05,3.037166879948927e-05,8.042391273193063e-05,8.786397775111253e-05,9.568584056978579e-05,9.703462597826727e-05,195,0.00011367750266799703,6.019245152763175e-05,7.114059553714469e-05,0.0001028207771014422,0.00010945243979222142,195,0.48205128205128206,0.5794871794871795,0.10256410256410256,0.31794871794871793
420,A_LATE_CONVLORA_FREEZE_R1,267904,0.005426943302154541,2.355571138954078e-06,6.918530193189554e-09,2.3773662150006203e-08,8.561224262848555e-08,3.8449356907221954e-06,2.2428968795792256e-05,0.7133027192553609,0.9651306695930542,0.9825240872218602,0.9959836047394904,304,0.011574994772672653,0.0027704319649944267,0.001854874542914331,0.0073494310490787,0.009014067575335497,cashew,267518,0.0021615505684167147,7.833041583446412e-07,6.918530193189554e-09,2.322294712087114e-08,7.979938487778782e-08,3.2377620300394483e-06,9.451394439563451e-06,cashew/Data/Images/Anomaly/004.JPG,116,0.01501474715769291,0.004910710398689844,0.003403011942282319,0.012036452069878578,0.014353958517312998,386,0.005426943302154541,0.0010920180533116881,0.0005664328054990619,0.002972654183395207,0.003619925060775131,0.004646831727586681,0.004899598914198574,420,0.01501474715769291,0.0033615564847769702,0.0023345170775428414,0.009417164092883464,0.012789293210953475,420,0.4357142857142857,0.6833333333333333,0.05238095238095238,0.2642857142857143
57,A_LATE_CONVLORA_FREEZE_R1,268267,1.3109142855682876e-05,3.067963604815916e-08,7.307423999236562e-09,2.3588654585182667e-08,5.072357822655249e-08,3.493512963359535e-07,1.0135316870218314e-06,0.20092293209570175,0.4603906507388812,0.5583147015731916,0.6974213302674086,57,9.332194167654961e-06,4.808630241345861e-06,4.495181201491505e-06,8.153867202054243e-06,9.092877808143384e-06,cashew,268049,1.3109142855682876e-05,2.7231279679746965e-08,7.307423999236562e-09,2.3405085869399045e-08,4.993718150103632e-08,3.0590220490012143e-07,8.25057043130073e-07,cashew/Data/Images/Anomaly/062.JPG,0,nan,nan,nan,nan,nan,218,1.134503872890491e-05,4.270718517683577e-06,3.860013066514512e-06,7.481857574020981e-06,8.573782452003796e-06,1.035649580444442e-05,1.0748199647423459e-05,57,9.332194167654961e-06,4.808630241345861e-06,4.495181201491505e-06,8.153867202054243e-06,9.092877808143384e-06,57,0.08771929824561403,0.08771929824561403,0.543859649122807,0.3684210526315789
1234,A_LATE_CONVLORA_FREEZE_R1,267090,1.5143261578032252e-07,1.0608131450118233e-08,8.215957691959375e-09,1.5229980832032197e-08,2.1815939277303187e-08,5.6145882609826003e-08,7.555253489499592e-08,0.01188809391629646,0.046236307151217536,0.07682007234430117,0.1964990214905291,1032,5.792814405936042e-08,1.3692637865064074e-08,1.0305120312636973e-08,3.964298578296164e-08,5.3994966719983495e-08,cashew,265460,1.5143261578032252e-07,1.0579088884495448e-08,8.152020392060422e-09,1.5229980832032197e-08,2.1646163972377508e-08,5.5708952118038724e-08,7.555253489499592e-08,cashew/Data/Images/Anomaly/092.JPG,202,1.1055779403079669e-08,1.0214228499309272e-08,1.0066401934238911e-08,1.088437517893226e-08,1.0968888775053644e-08,1630,7.097504095554541e-08,1.5337971615900276e-08,1.0385943660651265e-08,3.5438537082654916e-08,4.7650395629261766e-08,6.462350654601323e-08,6.667487895128943e-08,1234,5.792814405936042e-08,1.3123238600977793e-08,1.022492401858699e-08,3.578646161628283e-08,5.3994966719983495e-08,1234,0.0,0.0,1.0,0.0
636,A_LATE_CONVLORA_FREEZE_R1,267688,0.08247537165880203,2.1209624487770984e-05,7.250557043647632e-09,7.734421103577915e-08,2.2293033907772042e-07,8.107959729386494e-06,0.0001376546424580738,0.764296726010174,0.9875978270266457,0.9972836974352918,0.9992630943323173,326,0.2253313660621643,0.041048397235800886,0.02820760104805231,0.11299997754395008,0.17003978416323662,cashew,267286,0.018316883593797684,4.989374382555035e-06,7.250557043647632e-09,7.49645820974365e-08,2.110661938559133e-07,4.9563113861950114e-06,5.0054717576131225e-05,cashew/Data/Images/Anomaly/016.JPG,310,0.3175320625305176,0.14755554154154754,0.14199382066726685,0.2875001937150955,0.30846472710371026,402,0.08247537165880203,0.010805900593698592,0.005769328447058797,0.02927060835063458,0.03985689245164394,0.057703196294605734,0.060081719700247053,636,0.3175320625305176,0.09296225688168369,0.06916367262601852,0.26716911792755127,0.3011337667703628,636,0.3632075471698113,0.8474842767295597,0.006289308176100629,0.14622641509433962
48,A_LATE_CONVLORA_FREEZE_R1,268276,6.18085905443877e-05,6.798389178021545e-08,9.23744991609965e-09,2.414804356476452e-08,4.406940945500537e-08,6.06580229600695e-07,1.7741496094458853e-06,0.4217809915039257,0.675083088535498,0.7520535481860633,0.8376645491330791,48,5.94408847973682e-05,3.0074761307711622e-05,2.700332424865337e-05,5.761219290434383e-05,5.879375956283184e-05,fryum,268072,6.18085905443877e-05,4.9700194412629676e-08,9.23744991609965e-09,2.396012099836753e-08,4.338617642929421e-08,5.333016940766829e-07,1.4536867638526019e-06,fryum/Data/Images/Anomaly/026.JPG,0,nan,nan,nan,nan,nan,204,6.156764720799401e-05,2.4094196248267738e-05,1.99890719159157e-05,5.118173903611023e-05,5.4090187222755046e-05,6.083620319259353e-05,6.108498231697013e-05,48,5.94408847973682e-05,3.0074761307711622e-05,2.700332424865337e-05,5.761219290434383e-05,5.879375956283184e-05,48,0.2708333333333333,0.2708333333333333,0.16666666666666666,0.5625
26,A_LATE_CONVLORA_FREEZE_R1,268298,5.8064022596227005e-05,6.398423411365193e-08,9.094236474993522e-09,2.8901423476668242e-08,6.214781933522318e-08,5.102925229039101e-07,1.2385568197714747e-06,0.38388042178237153,0.6631536726893242,0.724614785904035,0.818646978256336,26,4.3319039832567796e-05,2.9032804867221366e-05,2.857674644474173e-05,4.126061230635969e-05,4.290417655283818e-05,fryum,268184,4.4173393689561635e-05,5.1877824635082824e-08,9.094236474993522e-09,2.8901423476668242e-08,6.166417421127335e-08,4.812516749552742e-07,1.1059070175178931e-06,fryum/Data/Images/Anomaly/033.JPG,0,nan,nan,nan,nan,nan,114,5.8064022596227005e-05,2.854420633587308e-05,2.7482436962600332e-05,4.5918631440144966e-05,4.898545612377347e-05,5.5372282149619435e-05,5.6684314895392166e-05,26,4.3319039832567796e-05,2.9032804867221366e-05,2.857674644474173e-05,4.126061230635969e-05,4.290417655283818e-05,26,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.8846153846153846
618,A_LATE_CONVLORA_FREEZE_R1,267706,0.49942779541015625,0.0004056778011746537,8.543244334191513e-09,4.546832244045618e-08,3.6044087892150856e-07,0.0009216009057127358,0.006964024750049843,0.5981024185614569,0.9585759201528441,0.9936815122322258,0.9999592645095489,556,0.49700927734375,0.14353348082036163,0.06745465472340584,0.4340866729617119,0.47788335382938385,fryum,266839,0.2836325466632843,0.00016198088822048056,8.47676062676328e-09,4.338617642929421e-08,2.953347291168029e-07,0.000292510143481195,0.002558978814631677,fryum/Data/Images/Anomaly/004.JPG,62,0.466289222240448,0.2868357840324602,0.2692886292934418,0.42457411438226694,0.45365799993276595,867,0.49942779541015625,0.07540895410541755,0.009994227439165115,0.2641975343227386,0.3306387603282928,0.42062518835067747,0.429275032877922,618,0.49700927734375,0.1579100872914783,0.09666382893919945,0.43385870009660715,0.4771317508816721,618,0.3737864077669903,0.4741100323624595,0.15372168284789645,0.37216828478964403
411,A_LATE_CONVLORA_FREEZE_R1,267913,0.0059687308967113495,4.477982670436125e-06,8.543244334191513e-09,2.8901423476668242e-08,8.042525934115474e-08,1.0953122909995727e-05,9.954076813301072e-05,0.5511392630514048,0.9456671953636121,0.9874560744505839,0.9974563361094689,328,0.003854363691061735,0.00038544277061577453,5.276511546981055e-05,0.0019511374004650846,0.0031072480347938873,fryum,267428,0.0059687308967113495,3.68710336312659e-06,8.543244334191513e-09,2.8453348122070565e-08,7.380236155540842e-08,7.67646633903496e-06,6.841542926849797e-05,fryum/Data/Images/Anomaly/019.JPG,83,0.0013511208817362785,0.00037723403051109837,0.00029711509705521166,0.0009762492496520278,0.0012384125986136486,485,0.005011402536183596,0.0004405672020419293,1.9148226783727296e-05,0.0016575560672208672,0.0022962282411754112,0.0038375868648290595,0.004196689641103148,411,0.003854363691061735,0.0003837850445119105,0.00010889690747717395,0.0017736729350872338,0.002955136401578782,411,0.10462287104622871,0.11435523114355231,0.683698296836983,0.20194647201946472
534,A_LATE_CONVLORA_FREEZE_R1,267790,0.008108983747661114,3.143000416628606e-06,5.222380305980323e-09,1.7945300356814187e-08,4.1077203860595546e-08,1.7818604169405198e-06,2.3192469707282093e-05,0.7409046675017367,0.9821709253431671,0.9939293622253464,0.9978147083366438,310,0.03041553497314453,0.005360217097510148,0.004569594748318195,0.01239629755727947,0.021420765127986713,pcb1,267394,0.0027149852830916643,8.413192863145285e-07,5.222380305980323e-09,1.7805650287527897e-08,3.9196144996367366e-08,1.3081765928291134e-06,9.295809832110535e-06,pcb1/Data/Images/Anomaly/070.JPG,224,0.04694293066859245,0.01627405103083999,0.015014857985079288,0.03448826912790536,0.041198040395975126,396,0.008108983747661114,0.0015573241220307762,0.0010322330053895712,0.003972378792241216,0.004895908758044243,0.0067259376635775015,0.007372235588263709,534,0.04694293066859245,0.009938304739955627,0.00753365783020854,0.02843883410096168,0.038017718531191305,534,0.41385767790262173,0.8089887640449438,0.009363295880149813,0.18164794007490637
1408,A_LATE_CONVLORA_FREEZE_R1,266916,0.8424099683761597,0.0002829892582098478,5.388156587571302e-09,1.223763312907522e-08,2.2333287219566955e-08,1.0995991942763794e-05,0.00027880574125446674,0.9171618087072366,0.9985801207601984,0.9998835287186807,0.9999785495803246,1233,0.861363410949707,0.1787254516716227,0.04248320683836937,0.7272257089614863,0.8312296581268311,pcb1,265178,0.03750273957848549,3.238199503782392e-06,5.346226128466469e-09,1.1861120086109622e-08,1.9555681518568235e-08,9.874638635665178e-07,1.0011975064116996e-05,pcb1/Data/Images/Anomaly/071.JPG,175,0.8710915446281433,0.4568305197045473,0.5162906050682068,0.847481209039688,0.8669297158718109,1738,0.8424099683761597,0.042966433588219645,0.0006306280265562236,0.09214370176196095,0.3209291398525233,0.6777176362276066,0.7589112973213199,1408,0.8710915446281433,0.2132910673717376,0.06524697318673134,0.7823187738656989,0.8479157108068467,1408,0.5617897727272727,0.6732954545454546,0.011363636363636364,0.3153409090909091
530,A_LATE_CONVLORA_FREEZE_R1,267794,0.004962942097336054,2.169195603037495e-06,4.94445018262013e-09,1.1055779403079669e-08,1.5229980832032197e-08,7.168220008679782e-07,1.1170680659232648e-05,0.7455163347951654,0.9882152399711304,0.9962232177314603,0.9974106819517669,318,0.011266296729445457,0.0022057367699338517,0.0010998457437381148,0.0072736104484647495,0.009240993792191147,pcb1,267394,0.002683439524844289,9.352453472284055e-07,4.94445018262013e-09,1.1055779403079669e-08,1.4993862151868598e-08,3.882101111685188e-07,4.674888737099067e-06,pcb1/Data/Images/Anomaly/017.JPG,212,0.02076473832130432,0.004525078379217275,0.0023186577018350363,0.014621534664183852,0.018281379491090755,400,0.004962942097336054,0.0008270464323575766,0.00025119446218013763,0.0024630071129649878,0.003188507806044069,0.004459965638816356,0.0048116940050385885,530,0.02076473832130432,0.003133473413647221,0.001616677618585527,0.011404377827420825,0.016509091127663852,530,0.3169811320754717,0.5867924528301887,0.1490566037735849,0.2641509433962264
246,A_LATE_CONVLORA_FREEZE_R1,268078,0.0017207355704158545,1.1748381296857042e-06,5.473007824718934e-09,1.4532547609746871e-08,2.6939087405253304e-08,4.729346528620226e-06,1.3954598216514569e-05,0.6153724317305609,0.9367238061878023,0.9652282741959143,0.9944682792132591,206,0.0055765449069440365,0.0014598361248162875,0.0015099935699254274,0.0030724164680577815,0.004682869999669486,pcb1,267688,0.0010382907930761576,5.315040727320913e-07,5.473007824718934e-09,1.4419455851566454e-08,2.5705459094638172e-08,4.306120899855159e-06,8.383829876947934e-06,pcb1/Data/Images/Anomaly/072.JPG,40,0.006314364727586508,0.003595920919906348,0.0034299209946766496,0.005206129071302711,0.0060778958024457095,390,0.0017207355704158545,0.0004427461382266055,0.00038672111986670643,0.0010649627074599266,0.0012215305410791181,0.0014544237160589548,0.0015551341196987786,246,0.006314364727586508,0.0018071669858065412,0.0016825884231366217,0.004219314083456993,0.005397970555350189,246,0.5894308943089431,0.7520325203252033,0.008130081300813009,0.23983739837398374
503,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267821,0.5107405185699463,0.00011915492580141253,5.222380305980323e-09,8.410793839175312e-09,1.546981742706066e-08,5.422219146566931e-06,0.00020263406622689217,0.8707975897795928,0.9977441610918195,0.9998553070506578,0.999954763804955,326,0.5026047229766846,0.16107510809823755,0.10711058974266052,0.43535589426755905,0.4709039255976677,candle,267369,0.16357898712158203,2.4372349521077425e-05,5.222380305980323e-09,8.345340418713931e-09,1.4993862151868598e-08,2.182240450565587e-06,5.2522593032325324e-05,candle/Data/Images/Anomaly/026.JPG,177,0.43782350420951843,0.3163670481177373,0.33214789628982544,0.40499581098556514,0.4232917499542237,452,0.5107405185699463,0.056185355451237075,0.014872738625854254,0.18633189350366594,0.26429668366909026,0.4209209230542189,0.47296840682625774,503,0.5026047229766846,0.2157205820216003,0.244723841547966,0.4208377420902252,0.4694387233257296,503,0.3956262425447316,0.7395626242544732,0.0437375745526839,0.21669980119284293
667,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267657,0.1211128756403923,2.5606580336652e-05,5.022314564229191e-09,1.0385943660651265e-08,2.147771382965402e-08,1.476578972869902e-06,4.482001808355074e-05,0.874081176046688,0.997363208401599,0.9995670800904798,0.9997843696151052,528,0.09877259284257889,0.016462323514279873,0.0051647573709487915,0.06005752924829716,0.08080864243209364,candle,266993,0.03934250399470329,4.355107111779832e-06,5.022314564229191e-09,1.022492401858699e-08,2.001943144591678e-08,4.647720754747139e-07,7.889262633398175e-06,candle/Data/Images/Anomaly/023.JPG,139,0.07483763247728348,0.03487050376039772,0.04535257816314697,0.06072969175875187,0.07038879320025446,664,0.1211128756403923,0.008570779156734688,0.0012089481460861862,0.025516601279377937,0.04535689689218998,0.09367581613361838,0.10475877828896028,667,0.09877259284257889,0.02029851100185166,0.00877910852432251,0.06081327237188815,0.07964356094598772,667,0.4107946026986507,0.5862068965517241,0.0944527736131934,0.3193403298350825
12,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,268312,0.0012918456923216581,7.933629376713984e-07,5.022314564229191e-09,8.814435403792231e-09,1.386705417161238e-08,2.4484108962496975e-07,4.296803863326321e-06,0.68600527285594,0.9838426073242297,0.9912938589983694,0.9933348296180111,12,0.0012472739908844233,0.0010232395579805598,0.0010202348930761218,0.0012236043461598455,0.0012425400619395077,candle,268222,0.0009830882772803307,5.61819155486196e-07,5.022314564229191e-09,8.74584138443879e-09,1.386705417161238e-08,2.2033312063740595e-07,3.2745867986252612e-06,candle/Data/Images/Anomaly/045.JPG,0,nan,nan,nan,nan,nan,90,0.0012918456923216581,0.0006908504334407755,0.000674561015330255,0.0009968229685910048,0.0010871108795981854,0.0011529496184084563,0.0012223976553650561,12,0.0012472739908844233,0.0010232395579805598,0.0010202348930761218,0.0012236043461598455,0.0012425400619395077,12,0.4166666666666667,0.4166666666666667,0.0,0.5833333333333334
429,A_GRADBUDGET_R1_DESCRIPTIVE_INVALID,267895,2.0654915999784862e-08,5.29551761211885e-09,4.94445018262013e-09,6.550332720678398e-09,7.250557043647632e-09,9.833214242860322e-09,1.1496191554272173e-08,0.003466912042972879,0.013492995823543583,0.023476620277852626,0.0845517376656819,357,1.5111458750993734e-08,8.567278462131757e-09,7.364737264481391e-09,1.3997737902116113e-08,1.498026136914632e-08,candle,267457,2.0654915999784862e-08,5.290627724892512e-09,4.94445018262013e-09,6.550332720678398e-09,7.250557043647632e-09,9.756691454754218e-09,1.1317959902612529e-08,candle/Data/Images/Anomaly/033.JPG,72,1.4646527546346988e-08,1.0167360959329525e-08,1.0305433839619127e-08,1.435773802072049e-08,1.4646527546346988e-08,438,1.4085428823307211e-08,8.281441283111663e-09,7.1381478505827545e-09,1.2333613241821695e-08,1.2824929562782472e-08,1.3652065256053447e-08,1.3739331574669223e-08,429,1.5111458750993734e-08,8.835823776346766e-09,7.96317944917746e-09,1.4151712868226692e-08,1.4812595665603106e-08,429,0.0,0.0,1.0,0.0
