transform,n,l1,rmse,pearson,spearman,top1_overlap,feature_cosine,routing_abnormal_l1,routing_raw_score_l1,routing_entropy_abs_delta,gap_ss2d_disagreement_abs_delta,margin_abs_delta,stage_margin_rank_preserved,anomalous_pixel_ap_delta,record_type,stage,linear_CKA,clean_effective_rank,perturbed_effective_rank,effective_rank_ratio,index,category,label,clean_margin,perturbed_margin,clean_pixel_ap,perturbed_pixel_ap,pixel_ap_delta,setting,pixel_auroc,pixel_ap
saturation,,3.49598835987463e-10,2.8624229865673068e-09,0.9995780576760044,0.9962159729766684,0.9787551248602311,0.9999963641166687,0.00038797811915477115,0.0008139908313751221,0.0005737940470377604,0.00043101608753204346,0.0003340144952138265,1.0,,,,,,,,1120,pcb2,0,-0.9809484581152598,-0.980614443620046,,,,,,
saturation,,5.643204957981149e-08,1.5626718679523136e-06,0.9999346935231775,0.995213885037108,0.9802459932910921,0.9999909400939941,0.00037683142970005673,0.0009832183519999187,0.0005762875080108643,0.0004187275966008504,0.0006624360879262289,1.0,,,,,,,,1112,pcb2,1,-0.9809813400109609,-0.9814858039220175,0.770204367997398,0.766114008899207,-0.004090359098190999,,,
saturation,,1.8707364161446192e-10,1.2290238565013052e-09,0.9992706729281066,0.9961557270256313,0.9880730525531122,0.9999973773956299,0.00021234403053919473,0.002142578363418579,0.000328292449315389,0.00023587048053741455,3.606081008911133e-05,1.0,,,,,,,,1113,pcb2,1,-0.9818153977394104,-0.9817793369293213,0.007643583500173152,0.008024810557242825,0.00038122705706967325,,,
saturation,,1.9328194097181284e-06,3.872854138318369e-05,0.9999653211670635,0.9939596064241648,0.9973909802459933,0.9999973177909851,0.00023832637816667557,0.001451114813486735,0.0003629326820373535,0.0002648184696833293,0.00015528996785481772,1.0,,,,,,,,1114,pcb2,1,-0.9770014484723409,-0.977104127407074,0.3223584595303984,0.32165730547421606,-0.0007011540561823182,,,
saturation,,2.8551600083991394e-05,0.0005329311854210938,0.9998749612552998,0.9966000039424312,0.9947819604919865,0.9999980330467224,0.00032398182277878124,0.0007086594899495443,0.0004894634087880453,0.00035995493332544964,6.623069445292155e-05,1.0,,,,,,,,1116,pcb2,1,-0.9811854263146719,-0.981128970781962,0.5956332387568245,0.5946584387374638,-0.0009748000193606776,,,
gaussian_blur,,9.57566255561714e-10,5.1231311642572985e-09,0.7202511214086602,0.9296546869909943,0.4603056280283265,0.9996936321258545,0.0017715164770682652,0.008808294932047525,0.002662762999534607,0.0019683639208475747,0.0006020168463389078,1.0,,,,,,,,1115,pcb2,0,-0.9769492348035177,-0.9766256312529246,,,,,,
gaussian_blur,,4.564069297476052e-10,9.319596737154822e-10,0.8206285737006307,0.9232881577314022,0.29407379798732763,0.9996399879455566,0.0014048788386086624,0.008763919274012247,0.0020914574464162192,0.0015609016021092732,0.0014470815658569336,1.0,,,,,,,,1117,pcb2,0,-0.9802063703536987,-0.9790923595428467,,,,,,
gaussian_blur,,3.364299026121099e-10,6.72809545230891e-10,0.9115730767319289,0.9106634631759684,0.5669027208348864,0.9997175931930542,0.0008817268535494804,0.008666396141052246,0.0013119330008824666,0.000979684293270111,0.0017971495787302654,1.0,,,,,,,,1119,pcb2,0,-0.9766130149364471,-0.9778080781300863,,,,,,
gaussian_blur,,2.6489273513502903e-09,2.274816177407499e-08,0.7779885549650808,0.9276176460936533,0.6895266492732016,0.9996716380119324,0.002506129133204619,0.01190197467803955,0.0037577946980794272,0.0027845948934555054,0.0018284320831298828,1.0,,,,,,,,1120,pcb2,0,-0.9809484581152598,-0.9794159034887949,,,,,,
gaussian_blur,,1.7714520181666497e-07,4.759817347342474e-06,0.966740657477637,0.9128931940875951,0.8289228475587029,0.9995628595352173,0.002672884458055099,0.009808540344238281,0.003968268632888794,0.002969851096471151,0.0019432008266448975,1.0,,,,,,,,1112,pcb2,1,-0.9809813400109609,-0.979456345240275,0.770204367997398,0.8102662058460003,0.04006183784860229,,,
gaussian_blur,,1.4313764940758023e-09,5.717348712046407e-09,0.8525878665863967,0.8842644525880147,0.7767424524785688,0.9996784925460815,0.001299729725966851,0.009998798370361328,0.0019488632678985596,0.0014441385865211487,0.0017680923144022624,1.0,,,,,,,,1113,pcb2,1,-0.9818153977394104,-0.9821120500564575,0.007643583500173152,0.0069792483583293085,-0.0006643351418438434,,,
gaussian_blur,,8.623045317357262e-06,0.000167613880333084,0.9175128395061652,0.9001471134489389,0.9474468878121506,0.9996194243431091,0.0006208276997009913,0.009103432297706604,0.0009123384952545166,0.0006897573669751486,0.0017090638478597004,1.0,,,,,,,,1114,pcb2,1,-0.9770014484723409,-0.9786622722943624,0.3223584595303984,0.31951525857312996,-0.0028432009572684214,,,
gaussian_blur,,0.0009509814842672225,0.019351981901684478,0.8685672557115893,0.9130453203196803,0.9057025717480433,0.9995641708374023,0.0027889618650078773,0.017365137736002605,0.0042256613572438555,0.003098857899506887,0.0005127886931101481,1.0,,,,,,,,1116,pcb2,1,-0.9811854263146719,-0.981698215007782,0.5956332387568245,0.5963911681949147,0.0007579294380901658,,,
gaussian_noise,,5.273729484215365e-10,1.5223949565562485e-09,0.9806624950216629,0.8900860331621164,0.9075661572866195,0.9997389316558838,0.001387465124328931,0.007116635640462239,0.0021075457334518433,0.0015416393677393596,0.0019493301709493,1.0,,,,,,,,1115,pcb2,0,-0.9769492348035177,-0.9788852135340372,,,,,,
gaussian_noise,,3.4224034297425943e-10,6.163788848037963e-10,0.9274593540496352,0.9047049927788814,0.5467759970182632,0.9997748136520386,0.0005610473453998566,0.0041835010051727295,0.0008254150549570719,0.0006233205397923788,0.0013127376635869343,1.0,,,,,,,,1117,pcb2,0,-0.9802063703536987,-0.9789228091637293,,,,,,
gaussian_noise,,2.287255153955883e-10,3.3637412728389077e-10,0.954209178494029,0.8977206036580251,0.33917256802087214,0.9998486042022705,0.0006448930750290552,0.0016549428304036458,0.0009885529677073162,0.000716539720694224,0.0002677043279012044,1.0,,,,,,,,1119,pcb2,0,-0.9766130149364471,-0.976781298716863,,,,,,
gaussian_noise,,1.4729734719219478e-09,1.154444420469169e-08,0.9624755702545379,0.9124284471696161,0.8292955646664182,0.9998030662536621,0.0010248846374452114,0.004556894302368164,0.0015502373377482097,0.001138766606648763,0.0006544093290964762,1.0,,,,,,,,1120,pcb2,0,-0.9809484581152598,-0.9803163607915243,,,,,,
gaussian_noise,,3.0251672757867594e-07,9.058316197803821e-06,0.9801410754376613,0.9115337270634134,0.9016026835631755,0.9996590614318848,0.002019573779155811,0.008212407430013021,0.003106817603111267,0.002243990699450175,0.0020361741383870444,1.0,,,,,,,,1112,pcb2,1,-0.9809813400109609,-0.982811282078425,0.770204367997398,0.8278614873986966,0.057657119401298584,,,
gaussian_noise,,1.437446749526619e-09,6.923355680529493e-09,0.7381778493884925,0.8795533108819191,0.7070443533358182,0.9996089339256287,0.002233145913730065,0.00980605681737264,0.0033600330352783203,0.0024812594056129456,0.002821664015452067,1.0,,,,,,,,1113,pcb2,1,-0.9818153977394104,-0.98383895556132,0.007643583500173152,0.006146228541419327,-0.0014973549587538248,,,
gaussian_noise,,3.7058381784368614e-06,7.164127881561579e-05,0.986853487290761,0.9029837880963717,0.9672008945210585,0.9997270107269287,0.0014179890664915245,0.0070858001708984375,0.0021199087301890054,0.0015755196412404378,0.0021486679712931314,1.0,,,,,,,,1114,pcb2,1,-0.9770014484723409,-0.9790268540382385,0.3223584595303984,0.3282786788445324,0.005920219314134001,,,
gaussian_noise,,0.00012259560423495238,0.0021862298096998133,0.9957780768097939,0.9287018891455754,0.9668281774133433,0.9994220733642578,0.002612610813230276,0.014616633454958597,0.0039211710294087725,0.0029026915629704795,0.004139562447865804,1.0,,,,,,,,1116,pcb2,1,-0.9811854263146719,-0.9837399423122406,0.5956332387568245,0.5955341188109308,-9.911994589373307e-05,,,
jpeg,,4.338853041653913e-10,1.2791151211435278e-09,0.9946753923529059,0.9005807740326285,0.9668281774133433,0.9998637437820435,0.00037172669544816017,0.003183563550313314,0.0005665123462677002,0.0004130403200785319,0.0004742741584777832,1.0,,,,,,,,1115,pcb2,0,-0.9769492348035177,-0.9774235089619955,,,,,,
jpeg,,5.683282168463837e-10,2.8542710819842472e-09,0.6668048232106207,0.8911756386689215,0.32761833768169957,0.9998762607574463,0.0003796701009074847,0.004231075445810954,0.0005865047375361124,0.00042186429103215534,0.00022183855374654135,1.0,,,,,,,,1117,pcb2,0,-0.9802063703536987,-0.9804255863030752,,,,,,
jpeg,,2.6665449289087066e-10,4.625206319705588e-10,0.9279648211619163,0.858525058421237,0.5445396943719717,0.9998171329498291,0.0007922539177040259,0.006723801294962565,0.0012176136175791423,0.0008802786469459534,0.002437164386113485,1.0,,,,,,,,1119,pcb2,0,-0.9766130149364471,-0.978871762752533,,,,,,
jpeg,,5.89621571355465e-09,8.223958432076743e-08,0.8743592894860682,0.9032065441119544,0.8330227357435707,0.999886691570282,0.000469731322179238,0.004651705423990886,0.0007291386524836222,0.0005219106872876486,0.0006013065576553345,1.0,,,,,,,,1120,pcb2,0,-0.9809484581152598,-0.9812737554311752,,,,,,
jpeg,,1.400485028519135e-07,3.926055052811548e-06,0.9512841616207464,0.9269504405212217,0.8881848676854268,0.9998911619186401,0.000962314506371816,0.002583235502243042,0.0014368295669555664,0.001069118579228719,0.0013286173343658447,1.0,,,,,,,,1112,pcb2,1,-0.9809813400109609,-0.9799763957659403,0.770204367997398,0.8717924923547441,0.1015881243573461,,,
jpeg,,1.0387885361835107e-09,5.021348848822024e-09,0.8709531602011746,0.8978865628793883,0.7581065970928066,0.9999094009399414,0.0006887683024009069,0.0014342963695526123,0.0010245939095815022,0.0007652491331100464,0.0010545055071512859,1.0,,,,,,,,1113,pcb2,1,-0.9818153977394104,-0.980821410814921,0.007643583500173152,0.009765001748561153,0.002121418248388001,,,
jpeg,,4.894658694400779e-06,0.00011167828911526658,0.9929545505725527,0.8750580575041469,0.9858367499068207,0.9998825788497925,0.0004000312959154447,0.005858103434244792,0.00062599778175354,0.00044446935256322223,0.0011909802754720051,1.0,,,,,,,,1114,pcb2,1,-0.9770014484723409,-0.9781549175580343,0.3223584595303984,0.3183626804530477,-0.0039957790773506585,,,
jpeg,,0.0004342910924687268,0.008287746924625363,0.9811260468150439,0.925709704527687,0.9791278419679463,0.9999042749404907,0.0013872940714160602,0.005811174710591634,0.002091084917386373,0.0015414382020632427,0.000671843687693278,1.0,,,,,,,,1116,pcb2,1,-0.9811854263146719,-0.9815361201763153,0.5956332387568245,0.6019621192107568,0.006328880453932317,,,
resize_cycle,,6.031212258910894e-10,4.300853732118949e-09,0.9780685500289708,0.9485908950153376,0.932910920611256,0.9997689127922058,0.0010350582500298817,0.00606544812520345,0.0015347401301066081,0.001150079071521759,0.000806113084157308,1.0,,,,,,,,1115,pcb2,0,-0.9769492348035177,-0.977557380994161,,,,,,
resize_cycle,,3.24666454452006e-10,6.129729101070191e-10,0.9332836877639545,0.9542947800966983,0.4621692135669027,0.9997355937957764,0.001473446066180865,0.009149948755900065,0.002233038345972697,0.0016371607780456543,0.0018246173858642578,1.0,,,,,,,,1117,pcb2,0,-0.9802063703536987,-0.978732705116272,,,,,,
resize_cycle,,2.81608818253227e-10,5.567272759194644e-10,0.9296072924908603,0.9343685234469851,0.5348490495713754,0.9998392462730408,0.0006658127531409264,0.0033769607543945312,0.0009636779626210531,0.0007398029168446859,0.001085519790649414,1.0,,,,,,,,1119,pcb2,0,-0.9766130149364471,-0.9758513073126475,,,,,,
resize_cycle,,1.2475137165660955e-09,8.825857818664025e-09,0.9970163096866206,0.9499160800187267,0.9418561311964219,0.9997555613517761,0.0012602154165506363,0.006980677445729573,0.0018554230531056721,0.0014002273480097454,0.001347869634628296,1.0,,,,,,,,1120,pcb2,0,-0.9809484581152598,-0.9819763700167338,,,,,,
resize_cycle,,1.6167158330083102e-07,4.403251868730246e-06,0.9882874206713256,0.9437691407850457,0.8553857622064853,0.999731719493866,0.0017061846641202767,0.009259223937988281,0.0025194883346557617,0.0018957654635111492,0.0004126628239949544,1.0,,,,,,,,1112,pcb2,1,-0.9809813400109609,-0.9809532463550568,0.770204367997398,0.7868666539657027,0.016662285968304658,,,
resize_cycle,,1.0320843440277917e-09,6.357613398799888e-09,0.8805312187577736,0.9235919665930659,0.7733879985091315,0.9998211860656738,0.0011520685317615669,0.005184332529703776,0.0017148454984029133,0.0012800395488739014,0.0010644495487213135,1.0,,,,,,,,1113,pcb2,1,-0.9818153977394104,-0.9810811380545298,0.007643583500173152,0.006829729295033518,-0.0008138542051396337,,,
resize_cycle,,2.364122838425052e-06,4.679739272319764e-05,0.9938765575742519,0.9383711798099056,0.9884457696608274,0.9997678995132446,0.0008634038579960664,0.007736970980962117,0.0012606481711069744,0.0009592448671658834,0.0012747148672739665,1.0,,,,,,,,1114,pcb2,1,-0.9770014484723409,-0.9779752790927887,0.3223584595303984,0.3158816809258549,-0.006476778604543487,,,
resize_cycle,,0.0006049011821083913,0.011472768416683349,0.9621476533790566,0.9492353591862709,0.9608647036898994,0.9997491836547852,0.0022130620976289115,0.007309913635253906,0.0033584535121917725,0.002458957334359487,0.00037990013758341473,1.0,,,,,,,,1116,pcb2,1,-0.9811854263146719,-0.9815653264522552,0.5956332387568245,0.5994686406939234,0.003835401937098859,,,
brightness,,7.847829265419851e-10,1.825069088740792e-09,0.9677701298326229,0.875438024486064,0.9489377562430116,0.9999023675918579,0.0011875138928492863,0.006096760431925456,0.0016761024792989094,0.0013194531202316284,0.0006777991851170858,1.0,,,,,,,,1315,chewinggum,0,-0.8286558737357458,-0.8290517032146454,,,,,,
brightness,,2.0724804669331403e-09,1.221288063041098e-08,0.6261772273319569,0.921312718629557,0.41446142377935147,0.9999183416366577,0.0006524762138724327,0.0017868280410766602,0.0009569823741912842,0.0007249812285105387,0.00042133529980977374,1.0,,,,,,,,1320,chewinggum,0,-0.8293422559897105,-0.8297635912895203,,,,,,
brightness,,9.134562564964409e-10,2.017623754069993e-09,0.7810298016123964,0.8837101512134431,0.22325754752143123,0.9999340772628784,0.0009784023277461529,0.002437591552734375,0.001367439826329549,0.0010871291160583496,0.00023755431175231934,1.0,,,,,,,,1322,chewinggum,0,-0.8288586636384329,-0.828899065653483,,,,,,
brightness,,2.119762407047023e-09,9.25102015131032e-09,0.9905714858769618,0.9416719523256248,0.9444651509504286,0.9999517202377319,0.0005578082054853439,0.0009428858757019043,0.0007761319478352865,0.0006197889645894369,0.0004241416851679484,1.0,,,,,,,,1323,chewinggum,0,-0.8295145531495413,-0.8297225286563238,,,,,,
brightness,,6.736365874704799e-06,0.00012749855713360206,0.9980957734486275,0.9855153693550909,0.8486768542676109,0.9999485015869141,0.001037532774110635,0.004211207230885823,0.0015189399321873982,0.0011528333028157551,0.00035601357618967694,1.0,,,,,,,,1312,chewinggum,1,-0.829879030585289,-0.8300695021947225,0.5400800786332064,0.511940272182332,-0.02813980645087444,,,
brightness,,0.00029903229679840955,0.0037368319956053524,0.9993747705855217,0.9814126031882698,0.9847185985836749,0.9999489188194275,0.0010464177466928959,0.0027396281560262046,0.0014693041642506917,0.001162707805633545,0.00035167237122853595,1.0,,,,,,,,1313,chewinggum,1,-0.8305271863937378,-0.8301838686068853,0.9562710762960149,0.9558384196263886,-0.0004326566696263301,,,
brightness,,0.0009085633160187452,0.011740109252153423,0.9906546579769488,0.9904876983811757,0.9534103615355944,0.9998237490653992,0.0025787364381055036,0.004553834597269694,0.0035355687141418457,0.002865264813105265,0.00032978753248850506,1.0,,,,,,,,1314,chewinggum,1,-0.8307603746652603,-0.8309266169865926,0.9175033880107731,0.9169646970489239,-0.0005386909618492197,,,
brightness,,0.00019391322261331012,0.00245381128685997,0.9997606099070816,0.9769880576611636,0.9925456578456952,0.9998588562011719,0.002040783098588387,0.00876474380493164,0.002835253874460856,0.002267529567082723,0.00025492409865061444,1.0,,,,,,,,1316,chewinggum,1,-0.8307840476433436,-0.8309668898582458,0.9461576205367727,0.9469181534051717,0.0007605328683990553,,,
contrast,,1.0646911146015224e-09,3.12319813355525e-09,0.9744934826629901,0.891592972572024,0.9683190458442043,0.999832808971405,0.002168908715248108,0.007785479227701823,0.0030547877152760825,0.0024099101622899375,0.0008291353782018026,1.0,,,,,,,,1315,chewinggum,0,-0.8286558737357458,-0.8289700249830881,,,,,,
contrast,,1.5395452923980605e-09,6.967263281532775e-09,0.7838531016012973,0.9235016706744568,0.5415579575102497,0.999961256980896,0.00016806228086352348,0.002542575200398763,0.000244597593943278,0.00018675128618876138,0.0006828457117080688,1.0,,,,,,,,1320,chewinggum,0,-0.8293422559897105,-0.8300251017014185,,,,,,
contrast,,7.500942134165366e-10,1.7028409558412308e-09,0.8438087785966837,0.9250912968755214,0.17964964591874766,0.9999337196350098,0.0008522312467296919,0.0024617413679758706,0.00120048721631368,0.0009468346834182739,0.00046065449714660645,1.0,,,,,,,,1322,chewinggum,0,-0.8288586636384329,-0.8289689222971598,,,,,,
contrast,,1.5566604814859468e-09,7.325311776667868e-09,0.9964991682538671,0.9377752672553396,0.9556466641818859,0.9999369978904724,0.0007083592936396599,0.0011156201362609863,0.0009676714738210043,0.0007870694001515707,0.001035243272781372,1.0,,,,,,,,1323,chewinggum,0,-0.8295145531495413,-0.8302313486735026,,,,,,
contrast,,4.517471664468223e-06,8.372073794548234e-05,0.9993813718223001,0.9881297654502771,0.9690644800596347,0.9999611377716064,0.0007498000438014666,0.004112402598063151,0.0010954588651657104,0.0008330941200256348,0.00022439658641815186,1.0,,,,,,,,1312,chewinggum,1,-0.829879030585289,-0.8299067318439484,0.5400800786332064,0.5284372646592577,-0.011642813973948729,,,
contrast,,0.00020384123052658753,0.00266508547389607,0.9997160031464193,0.9626604716773048,0.9936638091688409,0.9999341368675232,0.0017799600027501583,0.0037972132364908853,0.0024660726388295493,0.001977736751238505,0.0004115551710128784,1.0,,,,,,,,1313,chewinggum,1,-0.8305271863937378,-0.8301465560992559,0.9562710762960149,0.9558427487565826,-0.00042832753943233826,,,
contrast,,0.00055840009598848,0.0068381522696389085,0.9965572127731359,0.9930563892791229,0.9705553484904957,0.9998970031738281,0.0025771867173413434,0.005364080270131429,0.003537525733311971,0.0028635462125142417,0.0003347049156824748,1.0,,,,,,,,1314,chewinggum,1,-0.8307603746652603,-0.8309995532035828,0.9175033880107731,0.9187713599472846,0.0012679719365115139,,,
contrast,,0.0003173052174780416,0.003734570405330816,0.9994419249117458,0.9855793936090309,0.9903093551994037,0.9999001026153564,0.0017507928423583508,0.00650326410929362,0.0024398167928059897,0.0019453167915344238,0.00022044281164805093,1.0,,,,,,,,1316,chewinggum,1,-0.8307840476433436,-0.8308923542499542,0.9461576205367727,0.9459767688290679,-0.00018085170770476555,,,
gamma,,4.835118871473487e-10,9.884823726943772e-10,0.9959849968092138,0.9644458309812973,0.9903093551994037,0.9999586939811707,0.000996560634424289,0.003631114959716797,0.0014140357573827107,0.0011072804530461629,9.759763876597087e-05,1.0,,,,,,,,1315,chewinggum,0,-0.8286558737357458,-0.8287534713745117,,,,,,
gamma,,4.839037125135631e-10,1.701514281823935e-09,0.9897603195887931,0.9884484129839907,0.9235929929183749,0.9999886751174927,0.0004251998228331407,0.002454559008280436,0.0006112058957417806,0.00047246615091959637,3.3289194107055664e-05,1.0,,,,,,,,1320,chewinggum,0,-0.8293422559897105,-0.8293755451838175,,,,,,
gamma,,2.887739969745728e-10,4.6090468862031964e-10,0.9876323794258587,0.9872447449714509,0.7838240775251584,0.999982476234436,0.000453776524712642,0.001786669095357259,0.0006535400946935018,0.0005037089188893636,0.0002518246571222941,1.0,,,,,,,,1322,chewinggum,0,-0.8288586636384329,-0.8291104882955551,,,,,,
gamma,,8.226388784073932e-10,5.053583518289685e-09,0.9992823748948995,0.9845153797188246,0.9858367499068207,0.9999898672103882,1.3110538323720297e-05,0.0003322213888168335,1.4523665110270182e-05,1.4255444208780924e-05,0.00025263428688049316,1.0,,,,,,,,1323,chewinggum,0,-0.8295145531495413,-0.8297214905420939,,,,,,
gamma,,5.987256408832824e-07,1.4699101690111683e-05,0.9999647739360612,0.992499757261537,0.9959001118151323,0.9999222755432129,0.0006525466839472452,0.004173874855041504,0.0009047091007232666,0.0007250358661015829,8.337199687957764e-05,1.0,,,,,,,,1312,chewinggum,1,-0.829879030585289,-0.8299528658390045,0.5400800786332064,0.5378938596031696,-0.0021862190300367956,,,
gamma,,4.395352076334685e-05,0.0005093921964737604,0.9999892647260255,0.9956273202837197,0.9977636973537085,0.999951958656311,0.0007076576973001162,0.004753549893697103,0.0009586016337076823,0.0007862746715545654,0.0002094705899556478,1.0,,,,,,,,1313,chewinggum,1,-0.8305271863937378,-0.8306915958722433,0.9562710762960149,0.9566031454953011,0.00033206919928618905,,,
gamma,,0.00015177830125399642,0.0017333804763979186,0.9998314317901872,0.9963859815552985,0.9959001118151323,0.9999603629112244,0.001131301900992791,0.0017835696538289387,0.0015472769737243652,0.0012569725513458252,0.0001987367868423462,1.0,,,,,,,,1314,chewinggum,1,-0.8307603746652603,-0.8305961589018503,0.9175033880107731,0.9187754007600158,0.0012720127492427125,,,
gamma,,0.00019840698125419412,0.0020861778667952396,0.9998413672960152,0.9945440870106127,0.9977636973537085,0.9999765157699585,0.0007322095334529877,0.0012955665588378906,0.0010367731253306072,0.0008135785659154257,0.00010985136032104492,1.0,,,,,,,,1316,chewinggum,1,-0.8307840476433436,-0.8307857761780421,0.9461576205367727,0.9461519091922829,-5.711344489789383e-06,,,
saturation,,2.491383783748582e-10,6.925473933484077e-10,0.9978986744319812,0.9945635369919945,0.9821095788296683,0.9999951124191284,0.0002789067414899667,0.001434008280436198,0.00040497879187266034,0.0003098795811335246,7.631381352742513e-05,1.0,,,,,,,,1315,chewinggum,0,-0.8286558737357458,-0.8287002394596735,,,,,,
saturation,,3.8903307049938887e-10,1.281823901487545e-09,0.9895872273952602,0.9943220238385737,0.899366380916884,0.9999898672103882,0.0004723904033501943,0.0025629401206970215,0.000667572021484375,0.0005248934030532837,0.00017699102560679117,1.0,,,,,,,,1320,chewinggum,0,-0.8293422559897105,-0.8295192470153173,,,,,,
saturation,,2.3548881441106485e-10,5.21731364658244e-10,0.9835957991476189,0.9888033947348143,0.7413343272456205,0.9999954700469971,0.0001559761973718802,0.00038309892018636066,0.00023914873600006104,0.00017028053601582846,0.00018242994944254556,1.0,,,,,,,,1322,chewinggum,0,-0.8288586636384329,-0.8290410935878754,,,,,,
saturation,,1.7917067197357291e-09,1.4849940310374137e-08,0.9978708244775973,0.9940714521377434,0.9798732761833768,0.999992847442627,0.000592697411775589,0.0009630918502807617,0.0008221864700317383,0.0006585270166397095,0.0004134078820546468,1.0,,,,,,,,1323,chewinggum,0,-0.8295145531495413,-0.8298326730728149,,,,,,
saturation,,1.6949181572207984e-06,3.622140941994752e-05,0.9999917660218528,0.997277018626371,0.9962728289228475,0.9999898672103882,0.000779187927643458,0.002122680346171061,0.0010901788870493572,0.0008657673994700114,0.00015286107858022055,1.0,,,,,,,,1312,chewinggum,1,-0.829879030585289,-0.8298358718554179,0.5400800786332064,0.5402944321675214,0.0002143535343149816,,,
saturation,,9.17136921571175e-05,0.0010298002494100954,0.9999597098803683,0.9974393272106117,0.9977636973537085,0.9999850988388062,0.0006781561921040217,0.0021393895149230957,0.0009235342343648275,0.0007535020510355631,0.00022829075654347739,1.0,,,,,,,,1313,chewinggum,1,-0.8305271863937378,-0.8307457019885381,0.9562710762960149,0.9560752387383893,-0.00019583755762564437,,,
saturation,,5.18446136767892e-05,0.000799941273001673,0.9999570386896046,0.9985823799236866,0.9977636973537085,0.9999898672103882,0.00036267781009276706,0.0024476448694864907,0.0005062917868296305,0.00040297706921895343,0.00022440155347188315,1.0,,,,,,,,1314,chewinggum,1,-0.8307603746652603,-0.830895925561587,0.9175033880107731,0.9170418713351378,-0.0004615166756353206,,,
saturation,,7.537858668447042e-05,0.0008783462017867606,0.9999694457486629,0.9961343024892427,0.998509131569139,0.9999899864196777,0.0005182316526770592,0.0009697526693344116,0.0007169445355733236,0.0005754282077153524,0.00015203654766082764,1.0,,,,,,,,1316,chewinggum,1,-0.8307840476433436,-0.8308894336223602,0.9461576205367727,0.946069144629641,-8.847590713167985e-05,,,
gaussian_blur,,1.7465321297319992e-09,5.276740601777411e-09,0.5205419408223557,0.7922773460579388,0.0,0.9997423887252808,0.0010523988554875057,0.005679925282796224,0.0014801472425460815,0.0011693239212036133,0.0008293290932973226,1.0,,,,,,,,1315,chewinggum,0,-0.8286558737357458,-0.8278947522242864,,,,,,
gaussian_blur,,2.375461476947714e-09,9.614006632427225e-09,0.6359225289294925,0.816080182441113,0.38538948937756246,0.999770998954773,0.0024490730526546636,0.004933079083760579,0.0034116158882776895,0.0027211755514144897,0.0007409403721491495,1.0,,,,,,,,1320,chewinggum,0,-0.8293422559897105,-0.8290394395589828,,,,,,
gaussian_blur,,1.2373940004417496e-09,2.167746418251072e-09,0.7351543570342727,0.7393425040596483,0.2508386134923593,0.9997820258140564,0.0011062915436923504,0.0030652681986490884,0.0015590041875839233,0.0012287497520446777,0.0006676564613978068,1.0,,,,,,,,1322,chewinggum,0,-0.8288586636384329,-0.8284949213266373,,,,,,
gaussian_blur,,4.202070552054113e-09,3.201535246046051e-08,0.9337694432858517,0.8391761129138473,0.8803578084234066,0.9997467994689941,0.0025478748915096125,0.011455535888671875,0.0035959134499231973,0.002830957372983297,0.00022624433040618896,1.0,,,,,,,,1323,chewinggum,0,-0.8295145531495413,-0.8293953289588293,,,,,,
gaussian_blur,,3.875003753996159e-06,8.179632799267123e-05,0.9982756101861108,0.8952430390288542,0.8930301900857249,0.9997879862785339,0.0043435303183893366,0.01113271713256836,0.006129855910936992,0.004826148351033528,0.001029178500175476,1.0,,,,,,,,1312,chewinggum,1,-0.829879030585289,-0.8288986186186472,0.5400800786332064,0.5388177563776557,-0.0012623222555506741,,,
gaussian_blur,,0.000488154056488117,0.0057808114001447935,0.9985706726815015,0.9385651726122102,0.9813641446142378,0.9997433423995972,0.0007951362058520317,0.0074768861134847,0.0010832746823628743,0.0008834699789683024,0.0015218655268351238,1.0,,,,,,,,1313,chewinggum,1,-0.8305271863937378,-0.8294108708699545,0.9562710762960149,0.9548856690344497,-0.001385407261565219,,,
gaussian_blur,,0.0009584398405350844,0.01141014689779283,0.9919029967472077,0.9232596719362435,0.9578829668281774,0.9997448921203613,0.0029976852238178253,0.01264794667561849,0.004124859968821208,0.003330762187639872,0.00029568374156951904,1.0,,,,,,,,1314,chewinggum,1,-0.8307603746652603,-0.8310560584068298,0.9175033880107731,0.9066548886475162,-0.010848499363256936,,,
gaussian_blur,,0.001388000480297266,0.0161968379100427,0.9905408067970587,0.8485876066321524,0.9683190458442043,0.9996599555015564,0.0015886719338595867,0.008291244506835938,0.0022656520207722983,0.0017651716868082683,0.00021341443061828613,1.0,,,,,,,,1316,chewinggum,1,-0.8307840476433436,-0.8307542353868484,0.9461576205367727,0.9416920424558115,-0.004465578080961152,,,
gaussian_noise,,1.8141149528007905e-09,3.8540706752814514e-09,0.7729113257416714,0.6615736461959979,0.5534849049571375,0.9996666312217712,0.0018949108198285103,0.007100582122802734,0.002616037925084432,0.0021054446697235107,0.00023663540681203207,1.0,,,,,,,,1315,chewinggum,0,-0.8286558737357458,-0.8286607563495636,,,,,,
gaussian_noise,,6.050995443980658e-09,3.157283247423664e-08,0.41748309742795553,0.7383033475432565,0.21729407379798732,0.9995307922363281,0.004045212020476659,0.009029706319173178,0.005620936552683513,0.004494691888491313,0.00044588247934977215,1.0,,,,,,,,1320,chewinggum,0,-0.8293422559897105,-0.8296874860922495,,,,,,
