attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels,protocol_id,arm,status,global_step_before,global_step_after,scaler_before,scaler_after,base_task_loss,anchor_loss,classification_loss,segmentation_loss,natural_nonfinite_loss_skip,natural_nonfinite_grad_skip,forced_parity_skip,successful_update,selected_grad_norm_before_suppression,stage2_grad_norm_before_suppression,stage3_grad_norm_before_suppression,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,parameters_finite,optimizer_state_finite
238,11,238,"[""macaroni2/Data/Images/Normal/0685.JPG"",""pcb3/Data/Images/Normal/0674.JPG"",""pipe_fryum/Data/Images/Anomaly/027.JPG"",""pcb1/Data/Images/Anomaly/079.JPG"",""cashew/Data/Images/Anomaly/052.JPG"",""chewinggum/Data/Images/Anomaly/034.JPG""]",0f48eed6bc02a388c714acd3ec8046ce95e3454cdd5c959d2c0cc922aa9c3e55,721e85caa60c64f41a383c3985077f67d564a6fb4d032bb441fa9508033e1637,"[0,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3845,3846,16384.0,16384.0,1.0371798276901245,0.2979588508605957,0.612548828125,0.4210900664329529,0,0,0,1,0.06064821765428228,0.05559421390431148,0.02423818650400347,4.388965990935978e-06,0.09999994587239597,1,1
239,11,239,"[""macaroni1/Data/Images/Normal/0900.JPG"",""pipe_fryum/Data/Images/Anomaly/098.JPG"",""chewinggum/Data/Images/Normal/089.JPG"",""pcb3/Data/Images/Anomaly/029.JPG"",""pcb2/Data/Images/Normal/0621.JPG"",""pcb2/Data/Images/Anomaly/086.JPG""]",836b12dd8d6042b9164acde10bacced31be17fcc8e717e606ec6dd7a80fed798,4c87717c81ec777ac11d22a947dd9878b67f8d70c3e0c6ce52911dc96735b90d,"[0,1,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3846,3847,16384.0,16384.0,1.5990792512893677,0.2979776859283447,0.671142578125,0.9244301319122314,0,0,0,1,0.28195457263244195,0.28112084358949935,0.021666848591136267,4.376954932249738e-06,0.042783422251670804,1,1
240,11,240,"[""pcb3/Data/Images/Anomaly/024.JPG"",""fryum/Data/Images/Normal/148.JPG"",""candle/Data/Images/Anomaly/055.JPG"",""pipe_fryum/Data/Images/Anomaly/045.JPG"",""pcb3/Data/Images/Anomaly/026.JPG"",""pcb2/Data/Images/Anomaly/055.JPG""]",e20eb43c6f5fc16884cc121d8f3954faa0a29a38227b221ac43d7b3015790de4,705f2324bdeda6c42d63dce77b79c1870f29dd2c47f9743035ae558b574f9433,"[1,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3847,3848,16384.0,16384.0,1.1649407148361206,0.29798632860183716,0.6527506709098816,0.5086948275566101,0,0,0,1,0.06593969090727987,0.06512788598627028,0.010315100770568679,5.807334209253633e-06,0.09999994587357286,1,1
241,11,241,"[""cashew/Data/Images/Anomaly/043.JPG"",""capsules/Data/Images/Anomaly/095.JPG"",""candle/Data/Images/Normal/0013.JPG"",""capsules/Data/Images/Anomaly/088.JPG"",""pcb1/Data/Images/Anomaly/027.JPG"",""candle/Data/Images/Anomaly/031.JPG""]",ae06698e04c0dab3249c5ed207f0e286ae01b7c145aadd0000175742e9f7a98b,86c9a6da20c9a35274547eaf21965e60761438bd737b891389084381a54035a7,"[1,1,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3848,3849,16384.0,16384.0,1.116812825202942,0.2980063259601593,0.6278483271598816,0.4854368269443512,0,0,0,1,0.0920228174588007,0.09134544601434466,0.011144883377415845,9.58752041021576e-06,0.09999994586982067,1,1
242,11,242,"[""candle/Data/Images/Anomaly/053.JPG"",""candle/Data/Images/Normal/0490.JPG"",""cashew/Data/Images/Anomaly/022.JPG"",""pcb1/Data/Images/Anomaly/034.JPG"",""cashew/Data/Images/Normal/166.JPG"",""pcb2/Data/Images/Anomaly/026.JPG""]",75f1fbd09a193c2eede4a5aa3d223261a8f13a91739bd7bdd1a691a60cc58402,7dc186af11c53897aac0c86f8fa8de2bf52203fa47d047a1ccdcff7ea43dcbe8,"[1,0,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3849,3850,16384.0,16384.0,1.0521807670593262,0.29803749918937683,0.6050211787223816,0.44368603825569153,0,0,0,1,0.13829702220399584,0.12097659110504969,0.06701291483806783,2.627966090698015e-06,0.059677491086790345,1,1
243,11,243,"[""pipe_fryum/Data/Images/Anomaly/002.JPG"",""candle/Data/Images/Normal/0705.JPG"",""cashew/Data/Images/Anomaly/036.JPG"",""capsules/Data/Images/Anomaly/013.JPG"",""pcb2/Data/Images/Anomaly/087.JPG"",""macaroni2/Data/Images/Normal/0619.JPG""]",90e2c20128036b8d2706b6bc5d832e812a4f5c301160ba3a602127d4f4b7dec9,b283197d42737061d4508882fc942c96ca2a0c60c9eebbb53994b39dd46100e6,"[1,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3850,3851,16384.0,16384.0,0.8922052979469299,0.2980659008026123,0.5697021484375,0.31898564100265503,0,0,0,1,1.318657387792104,1.3069074901179953,0.17564201846988978,1.1937881161532386e-06,0.03986100147256492,1,1
244,11,244,"[""pcb1/Data/Images/Normal/0779.JPG"",""capsules/Data/Images/Anomaly/042.JPG"",""pipe_fryum/Data/Images/Anomaly/044.JPG"",""macaroni1/Data/Images/Anomaly/088.JPG"",""macaroni1/Data/Images/Anomaly/045.JPG"",""pcb2/Data/Images/Anomaly/027.JPG""]",e922f3dd647651233b01499752a864f8adabd68876856095d6fccd69fc96cae8,2d60b87c709a56271ad0985a8169dc627f416347fd2247899ed612085b5c09ad,"[0,1,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3851,3852,16384.0,16384.0,1.1211413145065308,0.29808926582336426,0.6683349609375,0.44933247566223145,0,0,0,1,0.04762694423739868,0.04708889853887418,0.00713872900367403,1.0699540318936002e-05,0.09999994587810283,1,1
245,11,245,"[""pcb3/Data/Images/Anomaly/049.JPG"",""macaroni1/Data/Images/Anomaly/073.JPG"",""macaroni1/Data/Images/Normal/0621.JPG"",""pcb1/Data/Images/Anomaly/010.JPG"",""chewinggum/Data/Images/Anomaly/048.JPG"",""chewinggum/Data/Images/Normal/324.JPG""]",d20f799ab5e6f34a10021c23b2627f196682465b4598a0e6f25078bd95c147c7,230433d3b34430b5bae0b816f3fee731c7d4c41dc000bfb9cb4b92aeb7ebfea5,"[1,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3852,3853,16384.0,16384.0,1.0294115543365479,0.29811418056488037,0.6151936650276184,0.4107454717159271,0,0,0,1,0.028929187694735993,0.028626168908120718,0.004176165025595496,1.0774957276879953e-05,0.0999999458693004,1,1
246,11,246,"[""fryum/Data/Images/Normal/309.JPG"",""macaroni1/Data/Images/Normal/0483.JPG"",""macaroni2/Data/Images/Anomaly/041.JPG"",""pcb2/Data/Images/Anomaly/091.JPG"",""pcb4/Data/Images/Anomaly/008.JPG"",""candle/Data/Images/Anomaly/024.JPG""]",18c0484fed33b4506e48b262bb611fc37c5aa7cd4607d45f8991140dba8b6505,23e3e635161196edda6a67ba23cd196681265cc84720b6dc33fcd596a3d42fb6,"[0,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3853,3854,16384.0,16384.0,1.1138274669647217,0.2981422245502472,0.6519368290901184,0.45843982696533203,0,0,0,1,0.18186475364465005,0.17944379603635674,0.02957554196108075,4.18459517158554e-06,0.09999994585997098,1,1
247,11,247,"[""capsules/Data/Images/Normal/237.JPG"",""capsules/Data/Images/Normal/100.JPG"",""pcb3/Data/Images/Normal/0214.JPG"",""candle/Data/Images/Normal/0811.JPG"",""cashew/Data/Images/Anomaly/048.JPG"",""macaroni2/Data/Images/Anomaly/059.JPG""]",9238cb073833eb778c9511f1813d5fad5b1ae29f8f85311a1e125c3926b15318,01d38a4e43e2200cc0065894bad52f7e3bf6b5610f391f2972a2ec2108750b1b,"[0,0,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3854,3855,16384.0,16384.0,0.9571166038513184,0.29817524552345276,0.66259765625,0.29102760553359985,0,0,0,1,0.05074172489162216,0.050571332501910364,0.004154873518928368,1.6524478488318008e-05,0.05489427711020393,1,1
248,11,248,"[""pcb2/Data/Images/Anomaly/099.JPG"",""macaroni2/Data/Images/Normal/0615.JPG"",""pcb4/Data/Images/Anomaly/042.JPG"",""chewinggum/Data/Images/Anomaly/057.JPG"",""candle/Data/Images/Anomaly/046.JPG"",""capsules/Data/Images/Normal/297.JPG""]",2e27311c748e4d847f07ec5d1dcf37edb8bf7ed01d164cd18fba50007a234850,b6255e9fb80bcac9f8dff2618a1afb42a1466f57fc4814086a2c2afc2e471728,"[1,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3855,3856,16384.0,16384.0,0.930366575717926,0.2982110381126404,0.638671875,0.28821510076522827,0,0,0,1,0.04354883851421312,0.043286974708622555,0.004768559165207429,1.9437280580478082e-05,0.09999994586552916,1,1
249,11,249,"[""cashew/Data/Images/Normal/377.JPG"",""macaroni1/Data/Images/Normal/0800.JPG"",""pcb2/Data/Images/Anomaly/012.JPG"",""pipe_fryum/Data/Images/Anomaly/009.JPG"",""pcb4/Data/Images/Anomaly/041.JPG"",""candle/Data/Images/Anomaly/040.JPG""]",238ccb6c8c4d7692d6ea3213b46892920738069ebd599a889fb5a0eb59ef20e3,6646209a62210449077949b79291f129dad9ba36acdef9efebcb5585b2a1b5f8,"[0,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3856,3857,16384.0,16384.0,1.002360224723816,0.2982562780380249,0.6317545771598816,0.36713117361068726,0,0,0,1,0.05103320627692052,0.04997033860579355,0.010361148706830685,9.316434208234796e-06,0.09999994587867088,1,1
250,11,250,"[""cashew/Data/Images/Normal/307.JPG"",""macaroni2/Data/Images/Normal/0518.JPG"",""pcb4/Data/Images/Anomaly/055.JPG"",""pcb3/Data/Images/Anomaly/057.JPG"",""pipe_fryum/Data/Images/Anomaly/014.JPG"",""pcb2/Data/Images/Normal/0648.JPG""]",e2705b202587a34e5ddbc1aa7861d71bbce025cc09cced98eae7e2612a4b7741,f79fcdbd9aab9073b0a0b9f0f545bd6b9f1f3bb35baadf76c2aab8e096cea2cb,"[0,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3857,3858,16384.0,16384.0,1.0701607465744019,0.2982979416847229,0.6769205927848816,0.3897899389266968,0,0,0,1,0.018486972922829924,0.01810564321113006,0.003735485478583304,2.7409184317454153e-05,0.08411983592028201,1,1
251,11,251,"[""chewinggum/Data/Images/Anomaly/001.JPG"",""macaroni1/Data/Images/Anomaly/022.JPG"",""pcb3/Data/Images/Anomaly/038.JPG"",""capsules/Data/Images/Normal/024.JPG"",""pcb2/Data/Images/Normal/0488.JPG"",""macaroni1/Data/Images/Normal/0892.JPG""]",bac6b6c3d28a828f9eda6a78834a0b04b27e0453c9dd82dd305d8fc95898c772,ff22adca8a3b9451d430906d3df7349b8c48606a05a7bec59cb1f41d2dda2019,"[1,1,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3858,3859,16384.0,16384.0,0.9194083213806152,0.29833269119262695,0.6217448115348816,0.2941993772983551,0,0,0,1,0.1990138967382702,0.19869770557382319,0.011213959811286763,1.6586735988171957e-05,0.0785401696781364,1,1
252,11,252,"[""pcb4/Data/Images/Normal/0923.JPG"",""pcb2/Data/Images/Anomaly/030.JPG"",""pipe_fryum/Data/Images/Normal/392.JPG"",""candle/Data/Images/Normal/0923.JPG"",""macaroni2/Data/Images/Anomaly/057.JPG"",""cashew/Data/Images/Anomaly/064.JPG""]",2894f17f34f8890647a854b3cb2cdc7e9b7ce75ede6707ef5c8e067b1ffa4475,dadc585082864717bb418426b42508449bab7dbfdd3ad41b8fa42ebcb6c201f0,"[0,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3859,3860,16384.0,16384.0,1.0549715757369995,0.2983770966529846,0.6684163212776184,0.38307011127471924,0,0,0,1,0.04160999436740859,0.04125163164324966,0.005449267659550007,1.8831743004266165e-05,0.09999994593771495,1,1
253,11,253,"[""candle/Data/Images/Anomaly/073.JPG"",""candle/Data/Images/Normal/0659.JPG"",""pipe_fryum/Data/Images/Anomaly/004.JPG"",""cashew/Data/Images/Anomaly/065.JPG"",""pcb3/Data/Images/Normal/0306.JPG"",""pcb4/Data/Images/Normal/0615.JPG""]",403a52f4650b4fa25415dec3551250c137649f622ebf4db207690f303ced7e1e,7c664b009f9b53927b8768ef8b4698ac6454b9af7dba31c15ab3d819b08b05b7,"[1,0,1,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3860,3861,16384.0,16384.0,0.8907338976860046,0.2984137535095215,0.5807291865348816,0.306516170501709,0,0,0,1,0.027121337405524946,0.026644004901469703,0.005065959482149949,6.249485262143947e-06,0.09999994596259458,1,1
254,11,254,"[""fryum/Data/Images/Anomaly/042.JPG"",""pipe_fryum/Data/Images/Anomaly/032.JPG"",""capsules/Data/Images/Normal/479.JPG"",""pcb1/Data/Images/Normal/0923.JPG"",""capsules/Data/Images/Anomaly/093.JPG"",""macaroni2/Data/Images/Anomaly/040.JPG""]",1fab0351495068b03b4a8f6e4d573f802de051d04fe1cc396df5f2d6265fa468,4a873755f606165cf7467750987f7a647d02bfa70006da5316328399c9d05bbc,"[1,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3861,3862,16384.0,16384.0,1.2765462398529053,0.2984411120414734,0.578369140625,0.6946535110473633,0,0,0,1,0.12427901659377832,0.12373997761143009,0.0115625216211433,5.015548358050179e-06,0.09999995264954091,1,1
255,11,255,"[""fryum/Data/Images/Anomaly/081.JPG"",""chewinggum/Data/Images/Normal/486.JPG"",""pcb3/Data/Images/Normal/0648.JPG"",""capsules/Data/Images/Anomaly/076.JPG"",""candle/Data/Images/Normal/0994.JPG"",""pipe_fryum/Data/Images/Anomaly/020.JPG""]",3a668dc97f432aa593f5d89f4d3bb0b1d67183d22ed0e7bbc8da1068db8cbf66,76df1d8324d4fed15df1b204d399d3acd6469288083024668efccd46ac643fb8,"[1,0,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3862,3863,16384.0,16384.0,0.9344146251678467,0.29847025871276855,0.5979411005973816,0.33292585611343384,0,0,0,1,0.0727665298618701,0.07167517360399996,0.012555371638263105,1.5832518799343692e-05,0.09999994599094113,1,1
256,11,256,"[""chewinggum/Data/Images/Anomaly/013.JPG"",""macaroni1/Data/Images/Normal/0488.JPG"",""pcb3/Data/Images/Normal/0977.JPG"",""pcb2/Data/Images/Anomaly/008.JPG"",""chewinggum/Data/Images/Anomaly/077.JPG"",""pcb4/Data/Images/Anomaly/061.JPG""]",b206ae95017c3e961eccedf53aaae669e5b071a595b695cc947925a25928215b,ffa1fe28941563ec477eb18415a32665003901c611b8e78bbde0cb9ab90d6453,"[1,0,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3863,3864,16384.0,16384.0,0.8903350830078125,0.29849129915237427,0.5704752802848816,0.31642600893974304,0,0,0,1,0.011253849818290666,0.010852357701625133,0.0029791723764526464,1.9028851219255335e-05,0.09999994598910075,1,1
257,11,257,"[""macaroni1/Data/Images/Anomaly/024.JPG"",""candle/Data/Images/Anomaly/067.JPG"",""pcb4/Data/Images/Normal/0303.JPG"",""pcb4/Data/Images/Normal/0013.JPG"",""pcb3/Data/Images/Anomaly/080.JPG"",""pcb2/Data/Images/Normal/0569.JPG""]",4130d8d972a5aac190f881d0895426e7c0a0546f06dd611e4eaa5d523858a13d,3faae940347f95823f0285283e5150747c66cd04509bccc1ac12346c78584aff,"[1,1,0,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3864,3865,16384.0,16384.0,1.1004047393798828,0.2985065281391144,0.6725260615348816,0.4244746267795563,0,0,0,1,0.0482766561428106,0.04643807776659781,0.013196229070252863,3.5246714494384166e-06,0.09843979586027897,1,1
258,11,258,"[""pcb3/Data/Images/Normal/0026.JPG"",""pcb1/Data/Images/Anomaly/094.JPG"",""cashew/Data/Images/Anomaly/095.JPG"",""fryum/Data/Images/Anomaly/097.JPG"",""pipe_fryum/Data/Images/Anomaly/012.JPG"",""capsules/Data/Images/Anomaly/051.JPG""]",b5aa70b51645c128092d314f08ab1a3a3d488ef8658eceedb1e31645c271612b,7a3008f937e7241aa06450ef825b1fa1e9b03333efab734bdf81fa69496934f2,"[0,1,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3865,3866,16384.0,16384.0,1.3304065465927124,0.29852283000946045,0.5562337040901184,0.7706421613693237,0,0,0,1,0.14416496556406544,0.13704292482324232,0.04475236364684361,4.917671919016588e-06,0.03444716531090876,1,1
259,11,259,"[""candle/Data/Images/Normal/0779.JPG"",""pcb3/Data/Images/Normal/0237.JPG"",""pcb4/Data/Images/Anomaly/035.JPG"",""capsules/Data/Images/Anomaly/016.JPG"",""pcb1/Data/Images/Anomaly/022.JPG"",""candle/Data/Images/Anomaly/093.JPG""]",edd27bfaaa135c14fad087bbf6327f4e7a48cf8a659a7c9f967b978786ec5c1f,7c5e42ea67329053c407247473a6e2ed5eb663b462568ffc03d6f69c3013a8da,"[0,0,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3866,3867,16384.0,16384.0,0.9885618090629578,0.2985398769378662,0.6195475459098816,0.3655734658241272,0,0,0,1,0.11550953103691329,0.11511221516408189,0.009572339337160476,1.259078117122793e-05,0.0354982160161922,1,1
260,11,260,"[""pcb1/Data/Images/Normal/0621.JPG"",""macaroni2/Data/Images/Normal/0739.JPG"",""chewinggum/Data/Images/Anomaly/021.JPG"",""pcb2/Data/Images/Anomaly/001.JPG"",""candle/Data/Images/Normal/0303.JPG"",""pcb2/Data/Images/Anomaly/004.JPG""]",94371b76d1253199c1eca91322cd648b080322ca3ea4cc6432a812e38d3627b2,24695a46f2807783c668daa3b8330fee4112753bf278909f8f67add595171498,"[0,0,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3867,3868,16384.0,16384.0,0.8308016657829285,0.2985454797744751,0.6431477665901184,0.18415392935276031,0,0,0,1,0.021977882643921722,0.021632054038271332,0.0038834988857091852,5.987255636882794e-06,0.0999999459107862,1,1
261,11,261,"[""chewinggum/Data/Images/Anomaly/035.JPG"",""capsules/Data/Images/Normal/320.JPG"",""fryum/Data/Images/Normal/405.JPG"",""capsules/Data/Images/Anomaly/035.JPG"",""pcb4/Data/Images/Normal/0900.JPG"",""macaroni1/Data/Images/Normal/0518.JPG""]",91bce56f35b66a5f8ea818b87790cbbd9c88de714f1433eb71d27386a6bb059c,73b3175308f94f1658c2246679c45f7cadab5d2feb895ef98107f88cd6c089b3,"[1,0,0,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3868,3869,16384.0,16384.0,0.8682794570922852,0.2985472083091736,0.6826578974723816,0.18207688629627228,0,0,0,1,0.09021656106646737,0.08943864310923288,0.011821886881496777,1.0287258667737456e-05,0.09999994587370198,1,1
262,11,262,"[""macaroni1/Data/Images/Normal/0797.JPG"",""fryum/Data/Images/Anomaly/071.JPG"",""fryum/Data/Images/Anomaly/017.JPG"",""pcb1/Data/Images/Anomaly/058.JPG"",""pcb1/Data/Images/Anomaly/083.JPG"",""pipe_fryum/Data/Images/Anomaly/006.JPG""]",0dd9a9c5352d34f3de987a2e558c3f19a81b62f0d431521e1a6a9585ef447458,202f59fb41742854576bc8474d1213ed41f0aec2beb8da20fa1290bdfd8418c3,"[0,1,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3869,3870,16384.0,16384.0,1.2465214729309082,0.29854124784469604,0.5267333984375,0.7162336111068726,0,0,0,1,0.048769753698079406,0.04832171941112545,0.006595476398547067,1.428056610001741e-05,0.09999994584228869,1,1
263,11,263,"[""cashew/Data/Images/Normal/084.JPG"",""macaroni1/Data/Images/Normal/0484.JPG"",""pcb3/Data/Images/Anomaly/081.JPG"",""candle/Data/Images/Anomaly/044.JPG"",""pipe_fryum/Data/Images/Anomaly/061.JPG"",""chewinggum/Data/Images/Normal/245.JPG""]",1e12c6aedc7c42ac7e46408ac63e11dcfe2cb0c5a1d3ea76801d8d133f4fb58e,cb724415889fcd480d378b5d760ba110cba4d4cd8fec137b543024a29c0f4052,"[0,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3870,3871,16384.0,16384.0,0.993807315826416,0.29854437708854675,0.7006428837776184,0.28958556056022644,0,0,0,1,0.12873768472644173,0.1274893110166849,0.01788482723471756,6.4542728658555155e-06,0.09774477556891692,1,1
264,11,264,"[""pcb4/Data/Images/Anomaly/031.JPG"",""pcb3/Data/Images/Anomaly/037.JPG"",""pipe_fryum/Data/Images/Normal/369.JPG"",""pcb1/Data/Images/Anomaly/041.JPG"",""candle/Data/Images/Anomaly/051.JPG"",""fryum/Data/Images/Anomaly/083.JPG""]",84adf195cb41fb6aeff2091ca9fab766e1720c5a80c7e71efad99411284720c5,e7c8afa42b19429084402b329e0f76d6fb2f4181754522a097029cafd2e21898,"[1,1,0,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3871,3872,16384.0,16384.0,1.3917616605758667,0.2985531985759735,0.5835368037223816,0.8047115206718445,0,0,0,1,0.21004864066120285,0.20524964173245747,0.04464320790800065,1.9488483153808573e-06,0.09261913375763507,1,1
265,11,265,"[""pipe_fryum/Data/Images/Normal/377.JPG"",""pcb2/Data/Images/Anomaly/023.JPG"",""pcb2/Data/Images/Anomaly/003.JPG"",""macaroni1/Data/Images/Anomaly/067.JPG"",""pipe_fryum/Data/Images/Anomaly/063.JPG"",""macaroni1/Data/Images/Normal/0261.JPG""]",d57cc0266bdea5b75564166cc3430dc73ffbb86b5b5032c6812b99ba748f1ccd,84454e52408f271ede1c4ce68ea45b54396407739f1e4ff1c1550cb67f19f837,"[0,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3872,3873,16384.0,16384.0,1.1642905473709106,0.29856547713279724,0.6471354365348816,0.5136411786079407,0,0,0,1,0.018019552584668776,0.016388040565709874,0.007492422957114127,5.368233780940729e-06,0.09999994577343227,1,1
266,11,266,"[""candle/Data/Images/Anomaly/016.JPG"",""macaroni1/Data/Images/Normal/0427.JPG"",""pcb2/Data/Images/Normal/0796.JPG"",""fryum/Data/Images/Normal/367.JPG"",""pcb1/Data/Images/Normal/0178.JPG"",""pcb2/Data/Images/Normal/0920.JPG""]",be04df417a7e15365ad5275f19588632b3fb0024432062ca4e039e23772264c8,4cc2e86e22f5b1f4abcf297e798e7d8e34cfe9e2feea02024ff1f7eefcd7f281,"[1,0,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3873,3874,16384.0,16384.0,0.941315770149231,0.29858240485191345,0.76806640625,0.1697540432214737,0,0,0,1,0.04228817985265593,0.040574121993414466,0.011917666705949405,1.5001324415896595e-05,0.09999996421307535,1,1
267,11,267,"[""pipe_fryum/Data/Images/Anomaly/033.JPG"",""pcb1/Data/Images/Anomaly/013.JPG"",""pcb2/Data/Images/Anomaly/058.JPG"",""fryum/Data/Images/Anomaly/093.JPG"",""pipe_fryum/Data/Images/Normal/284.JPG"",""macaroni1/Data/Images/Anomaly/099.JPG""]",7433cd9a0e072a5066b276a6d6803e72b553a5364c36c617742b23c7b5aa823f,44ae537446d23cd2163d921d645d89e3a7b82cac20b4aad02561899c711ed992,"[1,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3874,3875,16384.0,16384.0,1.2311537265777588,0.2985824644565582,0.6029459834098816,0.6246702075004578,0,0,0,1,0.0561883534108488,0.05365252292354192,0.016689453045598993,5.401582938751105e-06,0.09999994574461966,1,1
268,11,268,"[""pcb2/Data/Images/Normal/0172.JPG"",""pcb4/Data/Images/Anomaly/089.JPG"",""candle/Data/Images/Anomaly/033.JPG"",""cashew/Data/Images/Normal/446.JPG"",""pcb4/Data/Images/Normal/0400.JPG"",""macaroni1/Data/Images/Anomaly/028.JPG""]",38c76ad3a47e8ad92024a5623489add7df62087f2595c37453588a0b64d1612f,849115ba538b3628484d316cc79021050de8db67e7fc720c6d75dc04bfe787ba,"[0,1,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3875,3876,16384.0,16384.0,1.155741810798645,0.29859429597854614,0.68896484375,0.4632888436317444,0,0,0,1,0.08121064620184695,0.08043616163565606,0.011188965896997452,4.588057292536719e-06,0.09999994573375282,1,1
269,11,269,"[""candle/Data/Images/Anomaly/028.JPG"",""chewinggum/Data/Images/Normal/143.JPG"",""candle/Data/Images/Normal/0261.JPG"",""pcb1/Data/Images/Normal/0796.JPG"",""macaroni1/Data/Images/Normal/0684.JPG"",""chewinggum/Data/Images/Normal/166.JPG""]",9f6ceb5eea24c5f60079b27a53ae1ee86c22698b500f4568f5347b710baec53c,842bebb977d66dc553ab9ccfda9fcb7c91dc6a7538367b169719c795e0e94f5c,"[1,0,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_STAGE23_CONVLORA,success,3876,3877,16384.0,16384.0,0.9356802105903625,0.2986081540584564,0.762939453125,0.16919384896755219,0,0,0,1,0.024243051076433552,0.022391506847456145,0.009292251965744935,2.7831271069824117e-05,0.09999996421047866,1,1
