abnormal_norm,arm,category,comparison,cosine_distance,family,final_norm,hard_reference_available,kind,l2_distance,l2_drift,name,normal_abnormal_cos,normal_norm,normalized_drift,reference_norm,region,stage
,,,,,conv_lora,3.4178833961486816,,A_image_adapter,,1.7731959819793701,lora_adapters.2.conv_lora_blocks.1.lora_B,,,0.6416619746938886,2.7634425163269043,,
,,,,,conv_lora,4.359495639801025,,A_image_adapter,,1.425662875175476,lora_adapters.2.conv_lora_blocks.1.conv_lora_A.weight,,,0.34640766621291275,4.115563869476318,,
,,,,,conv_lora,5.798299312591553,,A_image_adapter,,1.1865525245666504,lora_adapters.2.conv_lora_blocks.1.conv_lora_B.weight,,,0.21006011965853236,5.648633003234863,,
,,,,,conv_lora,40.51861572265625,,A_image_adapter,,23.83513832092285,lora_adapters.2.fusion_conv.weight,,,0.8566015575624419,27.825233459472656,,
,,,,,seg_layer_norms,27.195966720581055,,A_image_adapter,,1.0342116355895996,seg_layer_norms.0.weight,,,0.03751561320663663,27.5674991607666,,
,,,,,seg_layer_norms,0.3737056255340576,,A_image_adapter,,0.35410505533218384,seg_layer_norms.0.bias,,,1.606754544312481,0.22038528323173523,,
,,,,,seg_layer_norms,26.94370460510254,,A_image_adapter,,1.7685173749923706,seg_layer_norms.1.weight,,,0.06446654389774152,27.433103561401367,,
,,,,,seg_layer_norms,0.8806758522987366,,A_image_adapter,,0.8434456586837769,seg_layer_norms.1.bias,,,3.4011387747334756,0.24798919260501862,,
,,,,,seg_layer_norms,27.216018676757812,,A_image_adapter,,1.1966133117675781,seg_layer_norms.2.weight,,,0.04333994677926104,27.609939575195312,,
,,,,,seg_layer_norms,0.5359246730804443,,A_image_adapter,,0.5227819085121155,seg_layer_norms.2.bias,,,2.1403073785280866,0.24425552785396576,,
,,,,,seg_proj,22.872011184692383,,A_image_adapter,,17.646535873413086,seg_proj.0.fc.0.weight,,,1.300596544077495,13.568032264709473,,
,,,,,seg_proj,0.39787277579307556,,A_image_adapter,,0.2286350280046463,seg_proj.0.fc.0.bias,,,0.6302633894396776,0.36276108026504517,,
,,,,,seg_proj,21.541088104248047,,A_image_adapter,,12.739106178283691,seg_proj.0.fc.2.weight,,,0.7458584732156607,17.079790115356445,,
,,,,,seg_proj,1.1008739471435547,,A_image_adapter,,0.3343801200389862,seg_proj.0.fc.2.bias,,,0.33403945475394486,1.001019835472107,,
,,,,,seg_proj,23.31026840209961,,A_image_adapter,,18.312774658203125,seg_proj.1.fc.0.weight,,,1.2864496453415117,14.235127449035645,,
,,,,,seg_proj,0.40886253118515015,,A_image_adapter,,0.38249826431274414,seg_proj.1.fc.0.bias,,,0.9673415779444668,0.39541178941726685,,
,,,,,seg_proj,22.636587142944336,,A_image_adapter,,14.68665885925293,seg_proj.1.fc.2.weight,,,0.8377509785861055,17.531055450439453,,
,,,,,seg_proj,1.0950651168823242,,A_image_adapter,,0.6315385699272156,seg_proj.1.fc.2.bias,,,0.6205634999600561,1.0176856517791748,,
,,,,,seg_proj,21.662839889526367,,A_image_adapter,,17.643991470336914,seg_proj.2.fc.0.weight,,,1.3762065660759784,12.820743560791016,,
,,,,,seg_proj,0.3843405544757843,,A_image_adapter,,0.2167329043149948,seg_proj.2.fc.0.bias,,,0.6558537318060516,0.33045920729637146,,
,,,,,seg_proj,20.488819122314453,,A_image_adapter,,11.781872749328613,seg_proj.2.fc.2.weight,,,0.6942562720660703,16.970495223999023,,
,,,,,seg_proj,1.086707592010498,,A_image_adapter,,0.3582295775413513,seg_proj.2.fc.2.bias,,,0.35620823805950774,1.0056746006011963,,
,,,,,det_layer_norms,25.710418701171875,,A_image_adapter,,3.907007932662964,det_layer_norms.0.weight,,,0.14142690952118328,27.625633239746094,,
,,,,,det_layer_norms,0.41766971349716187,,A_image_adapter,,0.3211413025856018,det_layer_norms.0.bias,,,0.6707789695998837,0.4787587523460388,,
,,,,,det_layer_norms,26.299575805664062,,A_image_adapter,,3.0202574729919434,det_layer_norms.1.weight,,,0.10938101286204618,27.61226463317871,,
,,,,,det_layer_norms,0.4512750506401062,,A_image_adapter,,0.4311344623565674,det_layer_norms.1.bias,,,1.0308699343403025,0.41822391748428345,,
,,,,,det_layer_norms,27.006465911865234,,A_image_adapter,,1.721353530883789,det_layer_norms.2.weight,,,0.062431790837780075,27.571746826171875,,
,,,,,det_layer_norms,0.5527987480163574,,A_image_adapter,,0.2917948365211487,det_layer_norms.2.bias,,,0.4717797822307996,0.6184979677200317,,
,,,,,det_proj,25.725915908813477,,A_image_adapter,,22.201608657836914,det_proj.0.fc.0.weight,,,1.9204817490055475,11.560437202453613,,
,,,,,det_proj,0.46326807141304016,,A_image_adapter,,0.40397909283638,det_proj.0.fc.0.bias,,,1.281720875227913,0.31518492102622986,,
,,,,,det_proj,19.93501091003418,,A_image_adapter,,13.924224853515625,det_proj.0.fc.2.weight,,,0.8118912876126341,17.15035629272461,,
,,,,,det_proj,0.6227872371673584,,A_image_adapter,,0.545202910900116,det_proj.0.fc.2.bias,,,0.5203299876376655,1.047802209854126,,
,,,,,det_proj,24.9073543548584,,A_image_adapter,,20.290771484375,det_proj.1.fc.0.weight,,,1.5075147175721864,13.459750175476074,,
