attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels,protocol_id,arm,status,global_step_before,global_step_after,scaler_before,scaler_after,base_task_loss,anchor_loss,classification_loss,segmentation_loss,natural_nonfinite_loss_skip,natural_nonfinite_grad_skip,forced_parity_skip,successful_update,selected_grad_norm_before_suppression,stage2_grad_norm_before_suppression,stage3_grad_norm_before_suppression,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,parameters_finite,optimizer_state_finite
272,11,272,"[""chewinggum/Data/Images/Anomaly/062.JPG"",""pcb4/Data/Images/Anomaly/011.JPG"",""fryum/Data/Images/Anomaly/018.JPG"",""macaroni2/Data/Images/Anomaly/072.JPG"",""pcb3/Data/Images/Normal/0958.JPG"",""pcb1/Data/Images/Normal/0552.JPG""]",5f86eb826906c8dd34d8beadafdabb940de95de20042095618abfeaa2bb2a7ca,9d185e057e4c4dd7cdd07b876c026a99b1e7615d1d3cedc7ec3ee67bd2a53651,"[1,1,1,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3879,3880,16384.0,16384.0,0.9584940671920776,0.3030780851840973,0.6225993037223816,0.33227500319480896,0,0,0,1,0.09643876397138744,0.0963784236473502,0.0034109605070802794,1.308546381773767e-05,0.09999994372884384,1,1
273,11,273,"[""pipe_fryum/Data/Images/Normal/245.JPG"",""pcb3/Data/Images/Normal/0402.JPG"",""cashew/Data/Images/Normal/093.JPG"",""pcb1/Data/Images/Anomaly/091.JPG"",""chewinggum/Data/Images/Normal/239.JPG"",""cashew/Data/Images/Normal/324.JPG""]",07c5186d0eb6a74979ed59904fffe992a9a9e4f36234d6b32c85f68bb582c08d,025e5fa4fb51517a70757502b5beb8896d6f31e679f32a4aa26eee35d3cbfecc,"[0,0,0,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3880,3881,16384.0,16384.0,0.8735255599021912,0.3031264543533325,0.7958984375,0.07391643524169922,0,0,0,1,0.053637807305282885,0.0522000505989218,0.01233568360443238,2.0425241342907903e-05,0.05127695918143833,1,1
274,11,274,"[""pcb4/Data/Images/Normal/0178.JPG"",""pcb3/Data/Images/Anomaly/011.JPG"",""pcb1/Data/Images/Normal/0520.JPG"",""candle/Data/Images/Anomaly/056.JPG"",""cashew/Data/Images/Normal/260.JPG"",""candle/Data/Images/Normal/0569.JPG""]",e48e222deb4f4b13659916d58198949706d7bbd4dbad948e115e7b8289a3d5db,202c4c98329136a283346d5d8b8f3acf06e6548ccdcbc741b85acac3cb8b6e2f,"[0,1,0,1,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3881,3882,16384.0,16384.0,0.9292345643043518,0.30318552255630493,0.671630859375,0.25403550267219543,0,0,0,1,0.07430979151979084,0.07401597047736967,0.00660160813801604,2.4258268136808293e-05,0.08065375331534355,1,1
275,11,275,"[""fryum/Data/Images/Anomaly/012.JPG"",""macaroni1/Data/Images/Anomaly/083.JPG"",""chewinggum/Data/Images/Anomaly/041.JPG"",""pcb1/Data/Images/Anomaly/024.JPG"",""cashew/Data/Images/Anomaly/091.JPG"",""pcb4/Data/Images/Normal/0768.JPG""]",e839d51187f7ab564b233e06743f0d5d02fcffae855542e4585402817ce3d2b1,cb0e639b6a9a1ff8bddea1e1bde94d8c321e5dee2b4546590520cd8551724208,"[1,1,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3882,3883,16384.0,16384.0,1.1614512205123901,0.30324631929397583,0.5845133662223816,0.5732893347740173,0,0,0,1,0.14789879088161012,0.1472942772125695,0.013358452180884248,5.137435950832117e-06,0.09999994391658303,1,1
276,11,276,"[""chewinggum/Data/Images/Anomaly/090.JPG"",""chewinggum/Data/Images/Normal/460.JPG"",""macaroni2/Data/Images/Normal/0286.JPG"",""pcb4/Data/Images/Normal/0755.JPG"",""cashew/Data/Images/Normal/013.JPG"",""pcb4/Data/Images/Normal/0457.JPG""]",2f57a4e022ffa24cb9049ab638821b333559ba96c334b28d669bed1695b03852,ad5d4b98bfe9cda0c368df8dcb3a030df8d5393b5714404edba1e7631c2d56a1,"[1,0,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3883,3884,16384.0,16384.0,0.7183193564414978,0.30330511927604675,0.680419921875,0.03424571081995964,0,0,0,1,0.043951166381771406,0.04251643276201431,0.011138131419195483,1.2821254562655568e-05,0.09975136431756677,1,1
277,11,277,"[""fryum/Data/Images/Normal/402.JPG"",""pipe_fryum/Data/Images/Normal/006.JPG"",""capsules/Data/Images/Anomaly/061.JPG"",""pcb1/Data/Images/Normal/0483.JPG"",""macaroni2/Data/Images/Normal/0871.JPG"",""capsules/Data/Images/Anomaly/027.JPG""]",f645626328705f60ddff058df46ae3d720f4f9ac4a478beea9804e63aaef1f2b,8ee37ef509425480c1e4eabe12dee97d9fd75092712306d4e3b27c4476becd80,"[0,0,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3884,3885,16384.0,16384.0,1.0593162775039673,0.3033537268638611,0.6913248896598816,0.3643471896648407,0,0,0,1,0.20758426767939062,0.20688029849503595,0.01708128457094841,8.252007807283327e-06,0.08221575652485216,1,1
278,11,278,"[""pcb1/Data/Images/Anomaly/039.JPG"",""fryum/Data/Images/Anomaly/001.JPG"",""candle/Data/Images/Normal/0892.JPG"",""pcb3/Data/Images/Normal/0800.JPG"",""macaroni1/Data/Images/Anomaly/013.JPG"",""pcb2/Data/Images/Anomaly/051.JPG""]",0d8956edad5b771c538a312b5c329eed84b01b35bb17e05f7eb1c224c7de8cbb,30dd83f61ebdf9d2c0f3abc1fa7e5f2910611e3fbce383a82d05a0023f569bc3,"[1,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3885,3886,16384.0,16384.0,1.311876654624939,0.30340078473091125,0.6436360478401184,0.6647204160690308,0,0,0,1,0.18533599498056014,0.1850981119469816,0.009387224781418006,1.867438797513877e-05,0.05323064528188099,1,1
279,11,279,"[""chewinggum/Data/Images/Anomaly/064.JPG"",""pcb1/Data/Images/Anomaly/078.JPG"",""chewinggum/Data/Images/Anomaly/088.JPG"",""candle/Data/Images/Normal/0871.JPG"",""pipe_fryum/Data/Images/Anomaly/059.JPG"",""pipe_fryum/Data/Images/Anomaly/011.JPG""]",f2033b56f8b9a3af36229ae43cd3f311007628be40cc6d135bc23b7cd2fe5039,62629aea1ee555c863032c6d9bc2d4fa99c8d9748c5cbed0c324963397bc856e,"[1,1,1,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3886,3887,16384.0,16384.0,0.7947621941566467,0.30345985293388367,0.5413411259651184,0.2497517317533493,0,0,0,1,0.050724428166324796,0.04999166975463973,0.008590725693658477,1.4351591199788034e-05,0.09999994424820995,1,1
280,11,280,"[""macaroni2/Data/Images/Normal/0469.JPG"",""cashew/Data/Images/Normal/344.JPG"",""fryum/Data/Images/Anomaly/057.JPG"",""pcb3/Data/Images/Normal/0796.JPG"",""pipe_fryum/Data/Images/Normal/435.JPG"",""candle/Data/Images/Normal/0654.JPG""]",92b8132cab7a55836961846ddc2aac1ca16490a4358151d4d35ece958c5463bc,e52a149e723bc71a3e3916567931a7623f2ea36af586cfb10f46a118f86015f7,"[0,0,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3887,3888,16384.0,16384.0,0.9314274191856384,0.30352744460105896,0.6675211787223816,0.260271817445755,0,0,0,1,0.372063175184216,0.37032441825012047,0.03592814462048434,4.296660764031606e-06,0.025392864473476034,1,1
281,11,281,"[""chewinggum/Data/Images/Anomaly/008.JPG"",""pcb1/Data/Images/Anomaly/012.JPG"",""pcb2/Data/Images/Normal/0659.JPG"",""chewinggum/Data/Images/Anomaly/065.JPG"",""pcb2/Data/Images/Normal/0170.JPG"",""fryum/Data/Images/Anomaly/086.JPG""]",2d406ba51b9bb5e6e54f65c71288372063e4e45461de5237ad57038712742a1b,b62f905e3d1a4c4fb7b11d8350ec2fa6e680e07886fd87770627a7b529b11df2,"[1,1,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3888,3889,16384.0,16384.0,0.902948796749115,0.30356988310813904,0.5551350712776184,0.344193696975708,0,0,0,1,0.06777124699472688,0.0671599156213323,0.009082271354446662,5.7777166674289885e-06,0.05977614733181885,1,1
282,11,282,"[""capsules/Data/Images/Anomaly/065.JPG"",""pipe_fryum/Data/Images/Normal/104.JPG"",""macaroni2/Data/Images/Anomaly/098.JPG"",""macaroni2/Data/Images/Anomaly/005.JPG"",""chewinggum/Data/Images/Anomaly/061.JPG"",""pcb4/Data/Images/Normal/0617.JPG""]",5f92b0414d715aea519652555824869fd73f19086bc2332b938300ff25f8ff23,f0090abc62625bba6e6b74b7081b4772c6b0812e0353c2c383e8b1cf1caacc49,"[1,0,1,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3889,3890,16384.0,16384.0,1.0713502168655396,0.3036075532436371,0.6467692255973816,0.42095521092414856,0,0,0,1,0.23936941554941607,0.23830819312434923,0.0225149326065371,1.6815411516438954e-05,0.0829799447786499,1,1
283,11,283,"[""macaroni1/Data/Images/Normal/0967.JPG"",""pcb2/Data/Images/Anomaly/010.JPG"",""pcb3/Data/Images/Normal/0688.JPG"",""pcb3/Data/Images/Anomaly/007.JPG"",""candle/Data/Images/Anomaly/030.JPG"",""chewinggum/Data/Images/Normal/402.JPG""]",240bba6e0a5ced0f9bcfc9414d54968cf324bccaa43ea4c06fb8cbc75d5d7d1a,85433c5ab9678f2e94668c9afa42b33c6c947cf882d3f2183e72f668f70d5af6,"[0,1,0,1,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3890,3891,16384.0,16384.0,1.03378164768219,0.3036487102508545,0.6673176884651184,0.3629400432109833,0,0,0,1,0.08020009218969527,0.07490125308275644,0.02866804970465359,1.268298735061361e-05,0.02316331161178739,1,1
284,11,284,"[""pipe_fryum/Data/Images/Anomaly/037.JPG"",""macaroni1/Data/Images/Anomaly/081.JPG"",""pcb4/Data/Images/Normal/0730.JPG"",""pcb2/Data/Images/Anomaly/029.JPG"",""macaroni1/Data/Images/Normal/0764.JPG"",""cashew/Data/Images/Anomaly/040.JPG""]",8e445ae2901c2458232e940687f86927062bc5bd4ee39ba009c770bbd8ecde2f,69d4727538f06e74d651ce6206e23572d08b91fa0e8560bfc46254fb03328f48,"[1,1,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3891,3892,16384.0,16384.0,0.950547456741333,0.30371180176734924,0.6070149540901184,0.3399743437767029,0,0,0,1,0.03623517900001242,0.03564762129913084,0.006498868584353285,1.0318540074410715e-05,0.08209054234772929,1,1
285,11,285,"[""pcb1/Data/Images/Normal/0286.JPG"",""pcb3/Data/Images/Normal/0303.JPG"",""pcb1/Data/Images/Anomaly/066.JPG"",""capsules/Data/Images/Normal/594.JPG"",""pcb1/Data/Images/Normal/0811.JPG"",""pcb4/Data/Images/Anomaly/001.JPG""]",a489455c1fd86a2bd14bfafb32de0a6e21131436060388b58eca5086b8e38ded,4e7b5fac148a16f0f9a8241c6e35bebed5e430e561e5b627f23d995d48bd32d3,"[0,0,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3892,3893,16384.0,16384.0,0.9155434966087341,0.30377858877182007,0.6474609375,0.26461660861968994,0,0,0,1,0.07846104770990552,0.07828849952078065,0.005200658662207842,2.6223175162653133e-05,0.09999994457919878,1,1
286,11,286,"[""chewinggum/Data/Images/Normal/384.JPG"",""macaroni2/Data/Images/Anomaly/053.JPG"",""pcb2/Data/Images/Anomaly/007.JPG"",""capsules/Data/Images/Anomaly/071.JPG"",""pcb4/Data/Images/Anomaly/085.JPG"",""candle/Data/Images/Anomaly/085.JPG""]",6359dfc53e668f9ef04b665bb8c05e74d4c482e9d279fdfc136a8d9c5fa9790a,aefbee8e47b841a788d1a29c36277e03893badc598477d2d61f6680a8a1a7cb5,"[0,1,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3893,3894,16384.0,16384.0,1.130882978439331,0.30383095145225525,0.665283203125,0.4620683491230011,0,0,0,1,0.059214345287379434,0.05826174172841906,0.010578664310015178,8.754129002388571e-06,0.08727050008007461,1,1
287,11,287,"[""candle/Data/Images/Anomaly/018.JPG"",""capsules/Data/Images/Anomaly/046.JPG"",""macaroni2/Data/Images/Anomaly/010.JPG"",""capsules/Data/Images/Anomaly/030.JPG"",""fryum/Data/Images/Anomaly/072.JPG"",""capsules/Data/Images/Anomaly/001.JPG""]",7ae752b5c86bc7bf65bdc2fc2898250599441f6a93d7be26ac22386f2e658608,1fb7c728c85715fcbac7525d9a07eb024c925a003e34d4a9cb8e5b1ca931e14e,"[1,1,1,1,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3894,3895,16384.0,16384.0,1.1155238151550293,0.30388686060905457,0.5987141728401184,0.5132243633270264,0,0,0,1,0.13108681426480032,0.1284957756648387,0.02593431145000197,1.1480121679890177e-05,0.0815468845208998,1,1
288,11,288,"[""pipe_fryum/Data/Images/Normal/272.JPG"",""pcb4/Data/Images/Normal/0735.JPG"",""chewinggum/Data/Images/Normal/006.JPG"",""capsules/Data/Images/Normal/168.JPG"",""fryum/Data/Images/Normal/093.JPG"",""candle/Data/Images/Normal/0796.JPG""]",6b519a074511d802e91ee92f72c855cd3bd5b72129d4cc7b2fcc1da060f7b563,7efd853f374f03f6cf6fe123a530bd7ad55f820b07d4ed39d0a22bf83ee0c1dc,"[0,0,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3895,3896,16384.0,16384.0,0.876742422580719,0.3039427101612091,0.7183430790901184,0.15476757287979126,0,0,0,1,1.1645187996707882,1.14372734605949,0.21907029160159866,3.0992428639017763e-06,0.013298702502211155,1,1
289,11,289,"[""capsules/Data/Images/Normal/457.JPG"",""fryum/Data/Images/Anomaly/043.JPG"",""pcb2/Data/Images/Anomaly/047.JPG"",""cashew/Data/Images/Normal/461.JPG"",""pipe_fryum/Data/Images/Normal/260.JPG"",""pcb2/Data/Images/Normal/0730.JPG""]",fef391582f3210f9ee5bb1ca3e30d969a5b189bc0cd83eee705a8b962a9528ee,ff2c2ec198c304def292aeec1d940ed0b71ffe63a17b844a289ff3ce07aa192e,"[0,1,1,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3896,3897,16384.0,16384.0,1.259459376335144,0.30401983857154846,0.7145182490348816,0.5413121581077576,0,0,0,1,0.11647114844267298,0.11542542491725055,0.015572401941490023,7.854549438634965e-06,0.03589917744395575,1,1
290,11,290,"[""candle/Data/Images/Normal/0797.JPG"",""macaroni1/Data/Images/Normal/0159.JPG"",""macaroni1/Data/Images/Anomaly/052.JPG"",""fryum/Data/Images/Anomaly/003.JPG"",""pcb4/Data/Images/Normal/0779.JPG"",""macaroni1/Data/Images/Anomaly/026.JPG""]",3d749d6b62d113ed247e4470a8820f9d2e1affe939d6f6ae3bbc112445f180cc,3f1109ec11e03d3ad78446a5e4ff832175f5004bb69f53794a053af8785bf77d,"[0,0,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3897,3898,16384.0,16384.0,0.9075503945350647,0.30409011244773865,0.6221516728401184,0.28188207745552063,0,0,0,1,0.05279135697465752,0.05232935235370004,0.006968949237010482,8.463705646709193e-06,0.06539297473997749,1,1
291,11,291,"[""pcb2/Data/Images/Normal/0046.JPG"",""pcb1/Data/Images/Anomaly/014.JPG"",""pcb2/Data/Images/Anomaly/098.JPG"",""macaroni2/Data/Images/Normal/0768.JPG"",""pcb2/Data/Images/Normal/0952.JPG"",""pcb1/Data/Images/Anomaly/076.JPG""]",91983b22818356667d60cca7524063230d6362159c36708cd207b5aae1981d6a,c3b02fd26ef1327042d73bba47da22506978504463ba67a66e41a2150afc963a,"[0,1,1,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3898,3899,16384.0,16384.0,0.9073269963264465,0.3041658103466034,0.6590169072151184,0.2448716163635254,0,0,0,1,0.10259926121975552,0.10227257300335338,0.008181027692984589,1.783176597927925e-05,0.07446019494826174,1,1
292,11,292,"[""cashew/Data/Images/Normal/213.JPG"",""chewinggum/Data/Images/Normal/337.JPG"",""macaroni2/Data/Images/Anomaly/021.JPG"",""pcb2/Data/Images/Normal/0751.JPG"",""capsules/Data/Images/Anomaly/057.JPG"",""candle/Data/Images/Normal/0514.JPG""]",4ab2cf069f50244ce1a76f04699f08306dee2d6c9931b329a4227db92bdd9e6d,b3fbbbd019cf9e9016f55e36c625ad5a6a2b84dd76e5be43c24b63b07abd139b,"[0,0,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3899,3900,16384.0,16384.0,0.8375303745269775,0.3042508661746979,0.6414794921875,0.19248218834400177,0,0,0,1,0.030179935844716062,0.029950758211229524,0.0037122244225860765,1.739243340671672e-05,0.09999994496007993,1,1
293,11,293,"[""candle/Data/Images/Normal/0483.JPG"",""macaroni1/Data/Images/Normal/0196.JPG"",""chewinggum/Data/Images/Anomaly/022.JPG"",""pcb1/Data/Images/Normal/0725.JPG"",""pipe_fryum/Data/Images/Anomaly/093.JPG"",""pipe_fryum/Data/Images/Anomaly/070.JPG""]",cd54427b4a130d48dd167dc3b0c4d8b27a05d97469b2222e4bc944685a8d1fb6,99b1d33d18430729c99e930a8c38eb83adb36a02546676abe1df21245eba82b6,"[0,0,1,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3900,3901,16384.0,16384.0,0.8218560218811035,0.3043314218521118,0.577392578125,0.24087996780872345,0,0,0,1,0.4085227148824889,0.3894889503555765,0.12324433506604102,3.219720332663081e-06,0.0298528160723674,1,1
294,11,294,"[""capsules/Data/Images/Anomaly/049.JPG"",""macaroni2/Data/Images/Normal/0892.JPG"",""pipe_fryum/Data/Images/Normal/398.JPG"",""pcb4/Data/Images/Anomaly/068.JPG"",""macaroni1/Data/Images/Normal/0779.JPG"",""pcb4/Data/Images/Anomaly/066.JPG""]",53f834d1cf92f60a4d62991c29cb171feac66104b64fd80bc6f54762464aa02d,43fb5bdac8afafe08871dc19aac0bb9187162ce8b4fe96fa7f70c7ea0668d1ca,"[1,0,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3901,3902,16384.0,16384.0,1.0314342975616455,0.3043900430202484,0.6086018681526184,0.41931360960006714,0,0,0,1,0.06043701182810261,0.05995426089524743,0.007623581783834984,2.7464661242621974e-05,0.09999994507908018,1,1
295,11,295,"[""pcb1/Data/Images/Normal/0297.JPG"",""pcb3/Data/Images/Normal/0187.JPG"",""capsules/Data/Images/Anomaly/034.JPG"",""pcb2/Data/Images/Anomaly/085.JPG"",""macaroni1/Data/Images/Normal/0479.JPG"",""pcb2/Data/Images/Anomaly/005.JPG""]",db7b3e85b5e5ec3f685621ee5872c2eed6380e832acf11e7741415bbfb0891d5,e1553bf8eb4b682fbebcc9cdfa5e4340cf11e003c035efc090a1c379de443370,"[0,0,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3902,3903,16384.0,16384.0,1.2171770334243774,0.30445003509521484,0.663818359375,0.5499297380447388,0,0,0,1,0.1521278270770944,0.15147157468731523,0.014115163227657728,1.99042464270202e-05,0.0999999451180043,1,1
296,11,296,"[""pcb1/Data/Images/Anomaly/095.JPG"",""fryum/Data/Images/Anomaly/010.JPG"",""pcb3/Data/Images/Normal/0518.JPG"",""pcb1/Data/Images/Normal/0484.JPG"",""fryum/Data/Images/Anomaly/041.JPG"",""candle/Data/Images/Anomaly/020.JPG""]",a92a08fc7acf176f1938f539506bfbd43edc4728258eda9cf573347ca1f071bd,47477fde7462a38073a83160714e30b4043cd6c52f48dad2a33236220590b7e3,"[1,1,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3903,3904,16384.0,16384.0,1.2963515520095825,0.30451127886772156,0.5840250849723816,0.7088172435760498,0,0,0,1,0.4641735031697055,0.46330569915873426,0.028370233905856718,3.492646895277396e-06,0.014660628821309767,1,1
297,11,297,"[""pcb1/Data/Images/Anomaly/038.JPG"",""fryum/Data/Images/Anomaly/067.JPG"",""pcb2/Data/Images/Anomaly/080.JPG"",""pipe_fryum/Data/Images/Normal/181.JPG"",""fryum/Data/Images/Anomaly/040.JPG"",""pcb3/Data/Images/Normal/0107.JPG""]",31493ff6c57f5bea78dfd55207249dd52c0c9c520330c6dd3bf3158a1626e4b5,1f884934d38d8ffbed3fb09605dcd571f398bf462b8e1e26f13b29ddd5f7f697,"[1,1,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3904,3905,16384.0,16384.0,1.3617637157440186,0.3045518398284912,0.6331380009651184,0.7251054048538208,0,0,0,1,0.22631306443381435,0.2202660867109234,0.05196589437775303,4.52122816336839e-06,0.09999994514168854,1,1
298,11,298,"[""pipe_fryum/Data/Images/Normal/087.JPG"",""candle/Data/Images/Anomaly/074.JPG"",""cashew/Data/Images/Anomaly/077.JPG"",""cashew/Data/Images/Anomaly/060.JPG"",""chewinggum/Data/Images/Normal/467.JPG"",""candle/Data/Images/Anomaly/060.JPG""]",d9ca8a376c0a003dcecfb5809799bb7ba5b8149a4b8dc8866a988a5fee6426f7,d703f831bc2e24f6a69206a70c1dc4def8fc2576ac2873d439fb7ac35d74f279,"[0,1,1,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3905,3906,16384.0,16384.0,1.0260517597198486,0.30459216237068176,0.6270344853401184,0.3953358232975006,0,0,0,1,0.08262976014245278,0.07554609540084677,0.03347334358688176,8.834369553865257e-06,0.07915910459000094,1,1
299,11,299,"[""chewinggum/Data/Images/Normal/098.JPG"",""pcb2/Data/Images/Anomaly/031.JPG"",""cashew/Data/Images/Normal/228.JPG"",""pcb2/Data/Images/Normal/0694.JPG"",""pcb1/Data/Images/Normal/0730.JPG"",""chewinggum/Data/Images/Normal/130.JPG""]",715de69e1fc1fef50694e7a886013449635b6ed690ffb723f738ef46d7e7df23,e797af67cc5df9c5b53725321ec79f930a45d1a030a388d9bcbf2e61bdb8ef39,"[0,1,0,0,0,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3906,3907,16384.0,16384.0,0.975462019443512,0.3046373724937439,0.7504069209098816,0.22149910032749176,0,0,0,1,1.0640138692930485,1.0595774132005462,0.09706296658975233,3.0220637263724613e-06,0.023968901558774826,1,1
300,11,300,"[""pcb3/Data/Images/Normal/0629.JPG"",""pcb4/Data/Images/Anomaly/006.JPG"",""candle/Data/Images/Normal/0730.JPG"",""pcb4/Data/Images/Anomaly/013.JPG"",""macaroni1/Data/Images/Normal/0469.JPG"",""macaroni2/Data/Images/Anomaly/091.JPG""]",c757e6fe4e5aad9e216aab22dea660a171c3f88ed7a513b3d2cb1e67e2c9a5a6,192ba85c18eb636ea9a4e805d5cf6c670ea7f241bbeb0c2a17c281901afd7342,"[0,1,0,1,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3907,3908,16384.0,16384.0,0.8377910256385803,0.3046799600124359,0.6053873896598816,0.22898434102535248,0,0,0,1,0.08714645891851595,0.08707605125598387,0.003502370583170329,1.7617700216581336e-05,0.09999994513418776,1,1
301,11,301,"[""pcb3/Data/Images/Anomaly/047.JPG"",""macaroni2/Data/Images/Normal/0423.JPG"",""pcb2/Data/Images/Normal/0811.JPG"",""pcb4/Data/Images/Normal/0483.JPG"",""pcb1/Data/Images/Normal/0363.JPG"",""cashew/Data/Images/Anomaly/028.JPG""]",d37d52cb2bc434f048df9f8354940be880061d2420b6e03b848c9c8c40f26894,af8d0c8507328f3b90b87f5f29053dbc319de6f074fb50452d2b5885974eccc9,"[1,0,0,0,0,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3908,3909,16384.0,16384.0,1.0101828575134277,0.30472350120544434,0.6734212040901184,0.3333297669887543,0,0,0,1,0.11922223089253928,0.11339800547150995,0.03680805202774717,3.5417449414591242e-06,0.09999994513713299,1,1
302,11,302,"[""cashew/Data/Images/Anomaly/011.JPG"",""pcb2/Data/Images/Normal/0739.JPG"",""macaroni1/Data/Images/Anomaly/047.JPG"",""cashew/Data/Images/Normal/460.JPG"",""pcb4/Data/Images/Anomaly/034.JPG"",""pcb4/Data/Images/Normal/0545.JPG""]",02e273ed981216aeff40ac449c182272ac3efa5ec72eba4e6cae9b806b37852b,54d7df683d10ea3445189ee0e83302ee9d7ec820b20cd18c4dad6e82ae25fbc3,"[1,0,1,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3909,3910,16384.0,16384.0,0.9288153648376465,0.3047631084918976,0.65478515625,0.2705909013748169,0,0,0,1,0.07856905732152829,0.07792390759687912,0.010047954678771365,7.615009532007233e-06,0.06374717229266308,1,1
303,11,303,"[""fryum/Data/Images/Normal/260.JPG"",""pcb3/Data/Images/Normal/0751.JPG"",""macaroni2/Data/Images/Normal/0170.JPG"",""pcb1/Data/Images/Normal/0768.JPG"",""cashew/Data/Images/Anomaly/023.JPG"",""macaroni1/Data/Images/Normal/0457.JPG""]",2e26f4bcadaa442027902b4d7567630b7d9f9d1520f3554a357020fa1b85ab62,89849d9b581baa51fd761c4c716212eca7ae4efcec07d395c32e14ee7bc308ac,"[0,0,0,0,1,0]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3910,3911,16384.0,16384.0,0.7825993299484253,0.3048015236854553,0.6783854365348816,0.10070625692605972,0,0,0,1,0.7458116025187028,0.7446191256436949,0.04215808554874053,4.703158552215453e-06,0.052221717657064994,1,1
304,11,304,"[""pcb4/Data/Images/Normal/0187.JPG"",""pcb2/Data/Images/Normal/0174.JPG"",""pcb3/Data/Images/Normal/0172.JPG"",""pcb3/Data/Images/Normal/0621.JPG"",""macaroni1/Data/Images/Anomaly/092.JPG"",""candle/Data/Images/Anomaly/052.JPG""]",bb659fd9eb1792dbf7474ac6a372f57acb841c1e4fb2ace210cd3f1f8cb7cd80,4adc200c1481dc5ee847df6d881a1fee7e1faa3cb0148d7bca0d73d62d89d17a,"[0,0,0,0,1,1]",H2_LATE_CONVLORA_FREEZE_R1,A_LATE_FREEZE_R1_CONTROL,success,3911,3912,16384.0,16384.0,1.0471826791763306,0.30483004450798035,0.613037109375,0.43076685070991516,0,0,0,1,0.20374954086244706,0.20296214989287661,0.017895281850797223,1.4312665262436893e-05,0.05092452903041232,1,1
