arm,category,stage,branch,hard_norm,soft_norm,main_norm,soft_hard_cos,main_hard_cos,normal_abnormal_cos,kg_loss
A,pcb2,1,normal,1.0,1.0,0.9999999403953552,0.9174717664718628,0.9967440366744995,0.9895908236503601,0.3048468232154846
A,pcb2,1,abnormal,0.9999999403953552,0.9999999403953552,1.0,0.9275386333465576,0.9971362352371216,0.9895908236503601,0.3048468232154846
A,pcb2,2,normal,0.9999999403953552,1.0,1.0,0.6296546459197998,0.9862114787101746,-0.8896517157554626,0.3048468232154846
A,pcb2,2,abnormal,0.9999999403953552,1.0,1.0,0.7667733430862427,0.9910541772842407,-0.8896517157554626,0.3048468232154846
A,pcb2,3,normal,1.0,1.0,1.0,0.567345917224884,0.9841322898864746,-0.12494131177663803,0.3048468232154846
A,pcb2,3,abnormal,0.9999999403953552,1.0,1.0,0.3621344566345215,0.9779225587844849,-0.12494131177663803,0.3048468232154846
A,chewinggum,1,normal,1.0,1.0,1.0,0.8978859186172485,0.9959851503372192,0.9734917879104614,0.3484935760498047
A,chewinggum,1,abnormal,1.0,1.0,0.9999999403953552,0.8963671326637268,0.9959264397621155,0.9734917879104614,0.3484935760498047
A,chewinggum,2,normal,0.9999999403953552,1.0,1.0,0.5690357685089111,0.9841877222061157,-0.8860684633255005,0.3484935760498047
A,chewinggum,2,abnormal,1.0,1.0,0.9999999403953552,0.7600955367088318,0.9908105134963989,-0.8860684633255005,0.3484935760498047
A,chewinggum,3,normal,1.0,0.9999999403953552,0.9999999403953552,0.49902546405792236,0.9819502234458923,-0.37121284008026123,0.3484935760498047
A,chewinggum,3,abnormal,1.0,1.0,0.9999999403953552,0.2866283655166626,0.9759232401847839,-0.37121284008026123,0.3484935760498047
A,macaroni1,1,normal,1.0,1.0,1.0,0.8949258327484131,0.9958708882331848,0.981268048286438,0.3020346760749817
A,macaroni1,1,abnormal,1.0,1.0,1.0,0.9038146734237671,0.9962140321731567,0.981268048286438,0.3020346760749817
A,macaroni1,2,normal,1.0,1.0,0.9999999403953552,0.6376566290855408,0.9864842891693115,-0.9311516284942627,0.3020346760749817
A,macaroni1,2,abnormal,0.9999999403953552,1.0,0.9999999403953552,0.7753270268440247,0.991367518901825,-0.9311516284942627,0.3020346760749817
A,macaroni1,3,normal,1.0,1.0,0.9999999403953552,0.6030343770980835,0.9853131771087646,-0.15644118189811707,0.3020346760749817
A,macaroni1,3,abnormal,0.9999999403953552,1.0,1.0,0.37303340435028076,0.9782248735427856,-0.15644118189811707,0.3020346760749817
A,cashew,1,normal,1.0,1.0,1.0,0.9039338827133179,0.9962188005447388,0.9798293709754944,0.3589969873428345
A,cashew,1,abnormal,0.9999999403953552,1.0,0.9999999403953552,0.9006101489067078,0.9960904121398926,0.9798293709754944,0.3589969873428345
A,cashew,2,normal,1.0,1.0,1.0,0.5593428611755371,0.9838711619377136,-0.8838804960250854,0.3589969873428345
A,cashew,2,abnormal,1.0,1.0,1.0,0.7548881769180298,0.9906209111213684,-0.8838804960250854,0.3589969873428345
A,cashew,3,normal,1.0,1.0,1.0,0.4633510410785675,0.9808542728424072,-0.3780038058757782,0.3589969873428345
A,cashew,3,abnormal,1.0,1.0,1.0,0.2638918161392212,0.9753555059432983,-0.3780038058757782,0.3589969873428345
A,fryum,1,normal,1.0,1.0,0.9999998807907104,0.9123994708061218,0.9965468645095825,0.9884490966796875,0.35466277599334717
A,fryum,1,abnormal,1.0,1.0000001192092896,1.0,0.9258251190185547,0.9970693588256836,0.9884490966796875,0.35466277599334717
A,fryum,2,normal,1.0,1.0,0.9999999403953552,0.5707449913024902,0.9842435717582703,-0.8916648626327515,0.35466277599334717
A,fryum,2,abnormal,1.0,1.0,0.9999999403953552,0.7623170614242554,0.9908915758132935,-0.8916648626327515,0.35466277599334717
A,fryum,3,normal,1.0,1.0,1.0,0.4452340602874756,0.9803096652030945,-0.44066643714904785,0.35466277599334717
