epoch,method,cohort,stat,value,n,checkpoint_sha256,source
10,A05,anomaly,p99.5,0.0015675176947843087,12879552,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A05,anomaly,p99.9,0.37106700444213825,12879552,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A05,all,top_precision_0.001,0.665980822236888,25759,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A05,all,top_precision_0.005,0.23708810832634553,128796,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A05,all,top_precision_0.01,0.12666203399963508,257591,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A05,all,top_precision_0.02,0.06537301380871226,515182,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
10,A05,all,top_precision_0.05,0.02710653710727471,1287955,58af2ea6e3d92232498e3cb9bcf40b251e7116cfbac9a34d1abd4b07487aeaf0,new_CIR_checkpoint
12,A0,normal,p10,3.0539715201172157e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,normal,p50,3.2916291914375506e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,normal,p90,7.159977455373228e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,normal,p95,1.573667294252341e-08,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,normal,p99,6.109952131794221e-08,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,normal,p99.5,1.188147501807174e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,normal,p99.9,5.232003958894662e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,anomaly,p10,3.410735471831572e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,anomaly,p50,6.416755571336807e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,anomaly,p90,1.5515745133143355e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,anomaly,p95,6.084036954234753e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,anomaly,p99,0.0001994715249747973,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,anomaly,p99.5,0.0035966096492482235,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,anomaly,p99.9,0.4779304272234432,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,all,top_precision_0.001,0.6730463139097015,25759,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,all,top_precision_0.005,0.24349358675735272,128796,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,all,top_precision_0.01,0.13090519466906841,257591,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,all,top_precision_0.02,0.06749847626663975,515182,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A0,all,top_precision_0.05,0.027526582838686135,1287955,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,normal,p10,3.163259432170662e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,normal,p50,3.3854388181708828e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,normal,p90,7.3136572353860174e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,normal,p95,1.608566311261934e-08,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,normal,p99,6.236012239924094e-08,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,normal,p99.5,1.2074894584657084e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,normal,p99.9,5.269066060122891e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,anomaly,p10,3.4999936282531507e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,anomaly,p50,6.553932063724233e-09,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,anomaly,p90,1.5792248575507983e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,anomaly,p95,6.169175833292658e-07,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,anomaly,p99,0.00020075703301699986,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,anomaly,p99.5,0.003613567729480535,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,anomaly,p99.9,0.479268021106531,12879552,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,all,top_precision_0.001,0.6732015994409721,25759,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,all,top_precision_0.005,0.2434858225410727,128796,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,all,top_precision_0.01,0.13090131254585757,257591,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,all,top_precision_0.02,0.06749459414342893,515182,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
12,A05,all,top_precision_0.05,0.02752580641404397,1287955,bbbbfc6e24ac9dd1bfa87b596e3f6fe17a1b06cee6f5d4522ef67c4147a7e2f9,new_CIR_checkpoint
14,A0,normal,p10,3.0728151134695736e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,normal,p50,3.3201930094151066e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,normal,p90,6.307761868384887e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,normal,p95,2.3387924930062776e-08,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,normal,p99,6.503178332195631e-07,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,normal,p99.5,2.037980796103505e-06,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,normal,p99.9,9.327693079285341e-06,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,anomaly,p10,3.4375713386936013e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,anomaly,p50,6.961948795236594e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,anomaly,p90,2.781221155601088e-07,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,anomaly,p95,1.6900495779736945e-06,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,anomaly,p99,0.0003195079500437733,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,anomaly,p99.5,0.005240814851130866,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,anomaly,p99.9,0.6518803863524658,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,all,top_precision_0.001,0.6789859854808028,25759,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,all,top_precision_0.005,0.2454346408273549,128796,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,all,top_precision_0.01,0.13079649521916525,257591,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,all,top_precision_0.02,0.06789057071093323,515182,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A0,all,top_precision_0.05,0.028006413267544286,1287955,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,normal,p10,3.159364325711067e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,normal,p50,3.395203451717066e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,normal,p90,6.429791810091956e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,normal,p95,2.4070878623660974e-08,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,normal,p99,6.654959526031246e-07,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,normal,p99.5,2.083266533645641e-06,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,normal,p99.9,9.528029113425708e-06,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,anomaly,p10,3.5105569562432493e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,anomaly,p50,7.071529140034727e-09,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,anomaly,p90,2.82986044908285e-07,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,anomaly,p95,1.7144098706012228e-06,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,anomaly,p99,0.0003226268538855949,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,anomaly,p99.5,0.0052752013481219715,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,anomaly,p99.9,0.6534008123873778,12879552,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,all,top_precision_0.001,0.6790636282464382,25759,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,all,top_precision_0.005,0.24541134817851487,128796,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,all,top_precision_0.01,0.13079261309595444,257591,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,all,top_precision_0.02,0.06787892434130074,515182,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
14,A05,all,top_precision_0.05,0.028004083993617788,1287955,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,new_CIR_checkpoint
16,A0,normal,p10,3.0879205858980185e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,normal,p50,3.2852438547337215e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,normal,p90,7.078761532497429e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,normal,p95,1.5359768568146137e-08,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,normal,p99,6.265311114361801e-08,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,normal,p99.5,1.0024998932323051e-07,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,normal,p99.9,3.1154888759484863e-07,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,anomaly,p10,3.3193254811436645e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,anomaly,p50,5.962394578062913e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,anomaly,p90,6.22545996975532e-08,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,anomaly,p95,4.4573022108806915e-07,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,anomaly,p99,7.126280521333702e-05,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,anomaly,p99.5,0.00199592108605423,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,anomaly,p99.9,0.3546261712312251,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,all,top_precision_0.001,0.674909740284949,25759,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,all,top_precision_0.005,0.24666138699959625,128796,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,all,top_precision_0.01,0.13136716733115675,257591,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,all,top_precision_0.02,0.06835448443462698,515182,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A0,all,top_precision_0.05,0.028220706468781907,1287955,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,normal,p10,3.1833176095119597e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,normal,p50,3.398825221267998e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,normal,p90,7.263457391104566e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,normal,p95,1.580105406517871e-08,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,normal,p99,6.496311755199713e-08,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,normal,p99.5,1.041554084224567e-07,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,normal,p99.9,3.2404896887782467e-07,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,anomaly,p10,3.4036911067403253e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,anomaly,p50,6.0928315726016535e-09,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,anomaly,p90,6.334564730536845e-08,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,anomaly,p95,4.533149677854447e-07,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,anomaly,p99,7.201198641269042e-05,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,anomaly,p99.5,0.002010951779084161,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,anomaly,p99.9,0.35658459776625684,12879552,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,all,top_precision_0.001,0.6749485616677666,25759,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,all,top_precision_0.005,0.24665362278331626,128796,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,all,top_precision_0.01,0.1313710494543676,257591,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,all,top_precision_0.02,0.06833701488017827,515182,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
16,A05,all,top_precision_0.05,0.028216047920928914,1287955,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,new_CIR_checkpoint
18,A0,normal,p10,2.9291213898829938e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,normal,p50,3.191378938893763e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,normal,p90,7.918439237641905e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,normal,p95,1.2580951391782946e-08,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,normal,p99,4.635002870401197e-08,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,normal,p99.5,8.820043653656671e-08,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,normal,p99.9,3.173446840491838e-07,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,anomaly,p10,3.1285536383762746e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,anomaly,p50,6.1096994130593885e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,anomaly,p90,1.0517979376345465e-07,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,anomaly,p95,1.0697574566620445e-06,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,anomaly,p99,0.00028623495745705587,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,anomaly,p99.5,0.005858185645192852,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,anomaly,p99.9,0.630570639252604,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,all,top_precision_0.001,0.6490158779455725,25759,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,all,top_precision_0.005,0.24254635237119165,128796,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,all,top_precision_0.01,0.13086249131374933,257591,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,all,top_precision_0.02,0.06798568272959847,515182,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A0,all,top_precision_0.05,0.028216047920928914,1287955,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,normal,p10,3.048698626884061e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,normal,p50,3.2976870123491153e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,normal,p90,8.097009285279455e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,normal,p95,1.2883820232900689e-08,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,normal,p99,4.7705133958686556e-08,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,normal,p99.5,9.06680961421101e-08,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,normal,p99.9,3.3170002899394206e-07,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,anomaly,p10,3.2125404558769333e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,anomaly,p50,6.224572413060514e-09,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,anomaly,p90,1.0658802551688495e-07,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,anomaly,p95,1.08417021920104e-06,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,anomaly,p99,0.0002888278695172666,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,anomaly,p99.5,0.0058855143678374295,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,anomaly,p99.9,0.6318240333795104,12879552,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,all,top_precision_0.001,0.6491323420940254,25759,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,all,top_precision_0.005,0.24253082393863162,128796,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,all,top_precision_0.01,0.1308586091905385,257591,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,all,top_precision_0.02,0.06797985954478224,515182,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
18,A05,all,top_precision_0.05,0.028215271496286748,1287955,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,new_CIR_checkpoint
20,A0,normal,p10,2.889237071812545e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
20,A0,normal,p50,3.0679134788158535e-09,12879552,91f121852b6c20b8dddf31225518db10f79219b61e8b326e3afe37d06b4dbde6,new_CIR_checkpoint
