scope,method_group,method,epoch,target,n_images,elapsed_seconds,images_per_second,peak_allocated_vram_bytes,peak_reserved_vram_bytes,peak_inference_rss_mib,peak_metric_rss_mib,rss_after_teardown_mib,rss_final_mib,spool_bytes_before_metric,checkpoint_sha256,evaluator_git_sha,telemetry_status
medical,CIR,C0,14,Liver,1493,221.74425354087725,6.732981694719652,3623449088,5855248384,3754.941,6786.688,3730.293,3730.277,4006077614,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,14,Retina,1805,268.8642046651803,6.713426215467349,3623449088,5855248384,3752.574,7425.402,3730.359,3730.281,4843248494,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,16,Brain,3715,553.9778474550694,6.706044324816267,3623449088,5855248384,3754.188,11335.586,3730.422,3730.406,9968236894,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,16,Colon_Kvasir,1000,149.1629057698883,6.704079642580087,3623449088,5855248384,3750.828,5777.578,3730.426,3730.41,2683240294,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,16,Colon_clinicDB,612,91.19467531936243,6.710918130436727,3623449088,5855248384,3754.953,4983.285,3730.426,3730.41,1642143174,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,16,Colon_colonDB,380,56.9047597120516,6.677824525098935,3623449088,5855248384,3734.488,4508.344,3730.449,3730.41,1019631494,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,16,Liver,1493,221.81033749412745,6.73097573750154,3623449088,5855248384,3755.066,6786.816,3730.422,3730.406,4006077614,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,16,Retina,1805,268.6746705491096,6.718162141265467,3623449088,5855248384,3751.949,7425.531,3730.488,3730.41,4843248494,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,18,Brain,3715,552.0479612839408,6.729487762910556,3623449088,5855248384,3753.098,11335.699,3730.535,3730.52,9968236894,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,18,Colon_Kvasir,1000,149.07416734099388,6.70807033731464,3623449088,5855248384,3752.066,5777.691,3730.539,3730.523,2683240294,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,18,Colon_clinicDB,612,91.31995294615626,6.701711731726857,3623449088,5855248384,3753.816,4983.398,3730.602,3730.523,1642143174,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,18,Colon_colonDB,380,56.85834438400343,6.683275851889023,3623449088,5855248384,3774.129,4532.457,3754.562,3754.523,1019631494,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,18,Liver,1493,221.84497199160978,6.7299248957351425,3623449088,5855248384,3754.629,6786.934,3730.539,3730.523,4006077614,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,18,Retina,1805,268.821754489094,6.7144863459077975,3623449088,5855248384,3751.191,7425.645,3730.551,3730.523,4843248494,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,20,Brain,3715,562.5020596007816,6.6044202622770944,3623449088,5855248384,3746.52,11324.023,3721.949,3718.844,9968236894,76420eb30b6f125be71fd44a56045d35fa08236d8d6dcf3904e7319b56905a4e,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,20,Colon_Kvasir,1000,149.15582305705175,6.704397987985373,3623449088,5855248384,3745.406,5768.406,3721.277,3721.238,2683240294,76420eb30b6f125be71fd44a56045d35fa08236d8d6dcf3904e7319b56905a4e,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,20,Colon_clinicDB,612,91.26690623816103,6.7056069415017285,3623449088,5855248384,3737.566,4974.113,3721.254,3721.238,1642143174,76420eb30b6f125be71fd44a56045d35fa08236d8d6dcf3904e7319b56905a4e,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,20,Colon_colonDB,380,56.85469493502751,6.683704845030951,3623449088,5855248384,3721.359,4499.172,3721.328,3721.238,1019631494,76420eb30b6f125be71fd44a56045d35fa08236d8d6dcf3904e7319b56905a4e,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,20,Liver,1493,221.81687455018982,6.7307773722245985,3623449088,5855248384,3744.0,6777.617,3721.223,3721.207,4006077614,76420eb30b6f125be71fd44a56045d35fa08236d8d6dcf3904e7319b56905a4e,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,CIR,C0,20,Retina,1805,268.8001126595773,6.715026947499638,3623449088,5855248384,3744.441,7416.332,3721.301,3721.211,4843248494,76420eb30b6f125be71fd44a56045d35fa08236d8d6dcf3904e7319b56905a4e,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,10,Brain,3715,549.1993739050813,6.764392270851473,3624653312,5930745856,3543.98,11132.363,3526.242,3527.43,4984118447,31ca8344c646693d0ee51941d39f28aa07b6a102c49d1efdc5e3cdf2ec8bcc50,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,10,Colon_Kvasir,1000,150.38784617511556,6.649473514206552,3623449088,5851054080,3762.969,5793.664,3746.512,3746.496,1341620147,31ca8344c646693d0ee51941d39f28aa07b6a102c49d1efdc5e3cdf2ec8bcc50,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,10,Colon_clinicDB,612,90.32929822802544,6.775210391373569,3623449088,5851054080,3815.066,4983.297,3814.215,3730.434,821071587,31ca8344c646693d0ee51941d39f28aa07b6a102c49d1efdc5e3cdf2ec8bcc50,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,10,Colon_colonDB,380,56.34436642099172,6.744241246067625,3623449088,5851054080,3730.512,4508.355,3730.461,3730.434,509815747,31ca8344c646693d0ee51941d39f28aa07b6a102c49d1efdc5e3cdf2ec8bcc50,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,10,Liver,1493,218.80322196008638,6.823482701147563,3623449088,5851054080,3737.945,6786.723,3730.371,3730.312,2003038807,31ca8344c646693d0ee51941d39f28aa07b6a102c49d1efdc5e3cdf2ec8bcc50,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,10,Retina,1805,267.9132425249554,6.737255624204051,3623449088,5851054080,3754.996,7425.531,3730.406,3730.41,2421624247,31ca8344c646693d0ee51941d39f28aa07b6a102c49d1efdc5e3cdf2ec8bcc50,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,12,Brain,3715,549.4534152713604,6.7612647346368036,3623449088,5851054080,3755.16,11335.234,3730.516,3730.055,4984118447,6a531e91ce77d84d1baf4493183de2f09a0e4124f996986f862c2ea3b32d9bac,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,12,Colon_Kvasir,1000,147.38120838534087,6.785125532323048,3623449088,5851054080,3754.852,5777.359,3730.207,3730.191,1341620147,6a531e91ce77d84d1baf4493183de2f09a0e4124f996986f862c2ea3b32d9bac,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,12,Colon_clinicDB,612,90.41543221939355,6.768756007436635,3623449088,5851054080,3748.445,4982.992,3730.184,3730.117,821071587,6a531e91ce77d84d1baf4493183de2f09a0e4124f996986f862c2ea3b32d9bac,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,12,Colon_colonDB,380,56.22077792696655,6.759066914613633,3623449088,5851054080,3730.281,4508.125,3730.207,3730.191,509815747,6a531e91ce77d84d1baf4493183de2f09a0e4124f996986f862c2ea3b32d9bac,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,12,Liver,1493,218.78906771866605,6.8239241364646315,3623449088,5851054080,3754.66,6786.527,3730.133,3730.117,2003038807,6a531e91ce77d84d1baf4493183de2f09a0e4124f996986f862c2ea3b32d9bac,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,12,Retina,1805,268.8637412497774,6.71343778677518,3623449088,5851054080,3754.781,7425.238,3730.133,3730.117,2421624247,6a531e91ce77d84d1baf4493183de2f09a0e4124f996986f862c2ea3b32d9bac,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,14,Brain,3715,545.9629487022758,6.804491053523601,3623449088,5851054080,3754.613,11335.375,3730.262,3730.195,4984118447,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,14,Colon_Kvasir,1000,147.47340908506885,6.780883456916345,3623449088,5851054080,3751.449,5777.449,3730.297,3730.281,1341620147,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,14,Colon_clinicDB,612,90.0932618197985,6.792960845663483,3623449088,5851054080,3751.012,4983.156,3730.32,3730.293,821071587,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,14,Colon_colonDB,380,56.11885076202452,6.771343226742359,3623449088,5851054080,3735.297,4508.215,3730.32,3730.281,509815747,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,14,Liver,1493,218.83155098184943,6.822599361477971,3623449088,5851054080,3752.758,6786.688,3730.293,3730.277,2003038807,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,14,Retina,1805,265.5092558558099,6.7982564079809,3623449088,5851054080,3752.949,7425.402,3730.348,3730.281,2421624247,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,16,Brain,3715,548.0151618858799,6.779009520859974,3623449088,5851054080,3754.961,11335.5,3730.336,3730.32,4984118447,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,16,Colon_Kvasir,1000,147.52253462281078,6.778625398193059,3623449088,5851054080,3754.078,5777.578,3730.477,3730.41,1341620147,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,16,Colon_clinicDB,612,90.0869445730932,6.793437194481004,3623449088,5851054080,3747.676,4983.285,3730.426,3730.41,821071587,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,16,Colon_colonDB,380,56.143187761772424,6.76840797876354,3623449088,5851054080,3730.531,4508.344,3730.449,3730.41,509815747,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,16,Liver,1493,218.785827327054,6.824025204192845,3623449088,5851054080,3751.387,6786.816,3730.422,3730.406,2003038807,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,16,Retina,1805,265.5444901166484,6.797354368780537,3623449088,5851054080,3755.066,7425.527,3730.422,3730.406,2421624247,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,18,Brain,3715,550.0775353643112,6.753593377594652,3623449088,5851054080,3755.09,11335.609,3730.445,3730.43,4984118447,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,18,Colon_Kvasir,1000,147.45709751779214,6.781633551951206,3623449088,5851054080,3742.477,5777.691,3730.539,3730.523,1341620147,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,18,Colon_clinicDB,612,90.08036350877956,6.793933507388125,3623449088,5851054080,3730.645,4983.398,3730.539,3730.523,821071587,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,18,Colon_colonDB,380,56.07141138985753,6.777072140344522,3623449088,5851054080,3746.477,4508.457,3730.59,3730.523,509815747,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,18,Liver,1493,218.84274652320892,6.822250331434508,3623449088,5851054080,3751.094,6786.934,3730.562,3730.523,2003038807,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,18,Retina,1805,265.7752117719501,6.791453529341141,3623449088,5851054080,3754.941,7425.645,3730.539,3730.523,2421624247,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,20,Brain,3715,553.8521810518578,6.707565894106609,3623449088,5851054080,3754.566,11324.891,3730.621,3719.711,4984118447,c394eb6bdc2a2456495fe4e94ee7648a54608e7de9a356aa36ae9627bcd6d4fd,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,20,Colon_Kvasir,1000,147.47265235614032,6.780918251778924,3623449088,5851054080,3745.469,5768.406,3721.254,3721.238,1341620147,c394eb6bdc2a2456495fe4e94ee7648a54608e7de9a356aa36ae9627bcd6d4fd,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,20,Colon_clinicDB,612,90.1187630072236,6.79103862034751,3623449088,5851054080,3733.191,4974.113,3721.277,3721.238,821071587,c394eb6bdc2a2456495fe4e94ee7648a54608e7de9a356aa36ae9627bcd6d4fd,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,20,Colon_colonDB,380,56.13577396469191,6.7693018758236265,3623449088,5851054080,3723.941,4499.172,3721.277,3721.238,509815747,c394eb6bdc2a2456495fe4e94ee7648a54608e7de9a356aa36ae9627bcd6d4fd,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,20,Liver,1493,218.7269022730179,6.825863597411612,3623449088,5851054080,3744.625,6777.617,3721.262,3721.207,2003038807,c394eb6bdc2a2456495fe4e94ee7648a54608e7de9a356aa36ae9627bcd6d4fd,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
medical,P,P,20,Retina,1805,265.59926854772493,6.79595245073374,3623449088,5851054080,3745.871,7416.332,3721.227,3721.211,2421624247,c394eb6bdc2a2456495fe4e94ee7648a54608e7de9a356aa36ae9627bcd6d4fd,042174cdc63d9cb635566a1dae5b774056045383,COMPLETE
preflight,CIR,C0;C05,10,Brain,24,5.487905966117978,5.18169885552653,3624604160,4416602112,3018.551,3067.715,3017.449,3018.566,64398054,e4a2bfaef8f44a64dba87999c90f19accf7863eeba2e99eb587ef8cc65601722,042174cdc63d9cb635566a1dae5b774056045383,PASS
