epoch,target,scope,attribution_protocol,axis_index,image_ap,image_auroc,n_images,pixel_ap,pixel_auroc,signal
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.40092501565792854,0.7289004797983668,native_stage
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.27015150645059444,0.7173632251717025,cir_stage
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.4548278426850208,0.8035337968016483,cir_stage
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.4009495168932975,0.7292432597404174,cir_stage
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.20735398363465848,0.5153300496035854,native_group
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.2709903040687203,0.7131809846889822,native_group
14,Colon_clinicDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.2696718619550248,0.7129748290198756,native_group
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.14567837124953967,0.7279195265648619,native_stage
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.3220750549549166,0.8586820967025943,native_stage
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.20002712177400184,0.6716819966944308,native_stage
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.14570487986862588,0.7281531605253952,cir_stage
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.3221823726540523,0.8591491455150619,cir_stage
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.20001726800786446,0.671721317817403,cir_stage
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.10297159291012313,0.546182974622241,native_group
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.13863088146199662,0.7204172282719644,native_group
14,Colon_colonDB,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.137926195501382,0.719401691399798,native_group
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.31555477832214235,0.7138348041996805,native_stage
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.48529653795093475,0.8347609716282777,native_stage
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.40506735828094637,0.7457052758012865,native_stage
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.31552881647657877,0.7137061715432725,cir_stage
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.4853820770075591,0.8350992651796235,cir_stage
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.4050195555928458,0.7454679848077229,cir_stage
14,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.2709975572593956,0.6044878633842952,native_group
