epoch,target,metric,P,C_OLD_0,PA,A0,CIR_no_anchor_minus_P,anchor_no_CIR_minus_P,anchor_with_CIR_minus_CIR_no_anchor,CIR_with_anchor_minus_PA,interaction,P_checkpoint_sha256,C_OLD_checkpoint_sha256,A0_checkpoint_sha256,PA_checkpoint_sha256
14,Brain,image_ap,0.9200850733640894,0.9321822137178211,0.935730424070902,0.9356622729747969,0.012097140353731661,0.01564535070681261,0.0034800592569758093,-6.815109610514014e-05,-0.012165291449836801,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Liver,pixel_auroc,0.9475544715174292,0.964626195473647,0.9657724724019869,0.9569462687476963,0.01707172395621781,0.018218000884557717,-0.0076799267259507475,-0.008826203654290654,-0.025897927610508464,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Liver,pixel_ap,0.040162958169862276,0.08406371060088826,0.05560613457257022,0.04418265142875287,0.04390075243102598,0.015443176402707946,-0.039881059172135386,-0.011423483143817352,-0.055324235574843325,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Liver,image_auroc,0.6403907017352396,0.6034522900069118,0.6187838771872385,0.5670722834588381,-0.03693841172832779,-0.021606824548001113,-0.03638000654807372,-0.051711593728400396,-0.014773182000072604,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Liver,image_ap,0.5139758495920072,0.5159042189116466,0.4835225606675096,0.46234085390469193,0.001928369319639467,-0.030453288924497557,-0.05356336500695469,-0.021181706762817665,-0.023110076082457076,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Retina,pixel_auroc,0.9071612078354148,0.869586090897863,0.9224614449527617,0.9291188534994583,-0.03757511693755178,0.01530023711734696,0.059532762601595346,0.006657408546696608,0.044232525484248386,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Retina,pixel_ap,0.3680437474718761,0.27840692134288214,0.35207560487690703,0.39770765982393874,-0.08963682612899398,-0.015968142594969092,0.1193007384810566,0.04563205494703171,0.1352688810760257,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Retina,image_auroc,0.653387801700942,0.7452082421755158,0.7398431331130457,0.8295663151118287,0.09182044047457383,0.08645533141210371,0.08435807293631281,0.08972318199878293,-0.0020972584757908974,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Retina,image_ap,0.6805090934692453,0.7282015910701547,0.7239767369481422,0.7981252679391595,0.047692497600909434,0.04346764347889698,0.0699236768690048,0.07414853099101726,0.026456033390107825,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Colon_clinicDB,pixel_auroc,0.8539984839978226,0.8153801727630375,0.8657014575945219,0.8722482491882834,-0.0386183112347851,0.011702973596699251,0.05686807642524583,0.006546791593761481,0.04516510282854658,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Colon_clinicDB,pixel_ap,0.44866773258901466,0.4005615645963548,0.44487408352687047,0.4886849710891471,-0.048106167992659876,-0.0037936490621441887,0.08812340649279232,0.043810887562276635,0.09191705555493651,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Colon_colonDB,pixel_auroc,0.8207809308990199,0.8123232186117018,0.8322524879404444,0.8302111271519746,-0.008457712287318175,0.01147155704142444,0.01788790854027289,-0.002041360788469726,0.006416351498848449,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Colon_colonDB,pixel_ap,0.27535700232295757,0.314789050431088,0.28924479412545545,0.2826177258100895,0.039432048108130446,0.013887791802497884,-0.03217132462099853,-0.006627068315365969,-0.046059116423496416,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Colon_Kvasir,pixel_auroc,0.8439890187406086,0.8148606308442269,0.8483924203539187,0.8542222777808754,-0.029128387896381724,0.004403401613310098,0.039361646936648564,0.005829857426956742,0.034958245323338466,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
14,Colon_Kvasir,pixel_ap,0.537966227487028,0.49939028193576723,0.5156987357322982,0.5407813625563582,-0.038575945551260815,-0.022267491754729862,0.04139108062059099,0.02508262682406004,0.06365857237532085,3eb6e2fe12f96b84745baf0f8a013f88c7f3a739283493a2ba5e31a35ad2f6c2,c78444c94bd669bae68b02d462b584df9c603a28a21834be76ea341fd867e15c,9b8fc5e7760037e772c9bd63d98ce56fcbbaa04f021258ca0d23aa8f2bf5ab81,1a69943c1ec3fb7513000f2f4f274ffb4071ee4ff4c81394a0b597a3241be4b6
16,Brain,pixel_auroc,0.9132872683270515,0.9315204673634176,0.9342889123287094,0.9359144695501093,0.01823319903636611,0.021001644001657827,0.004394002186691615,0.0016255572213998981,-0.016607641814966212,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Brain,pixel_ap,0.22522074234410602,0.2657641351940519,0.29471267431994824,0.24011085214228953,0.040543392849945875,0.06949193197584222,-0.02565328305176237,-0.054601822177658715,-0.09514521502760456,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Brain,image_auroc,0.7227002032520325,0.7792688008130081,0.8050701219512195,0.780108993902439,0.05656859756097554,0.08236991869918697,0.0008401930894309517,-0.02496112804878048,-0.08152972560975602,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Brain,image_ap,0.9128585686430409,0.9290688966131796,0.9407691274162994,0.9356830834485754,0.01621032797013866,0.02791055877325843,0.00661418683539583,-0.005086043967723941,-0.0212963719378626,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Liver,pixel_auroc,0.9460918390647318,0.963883448000006,0.9673207991328777,0.9576546564565754,0.017791608935274206,0.021228960068145897,-0.00622879154343059,-0.00966614267630228,-0.027457751611576486,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Liver,pixel_ap,0.03924083019251135,0.07540646257066688,0.05961472514700632,0.04311218109017343,0.03616563237815553,0.020373894954494966,-0.03229428148049345,-0.016502544056832887,-0.05266817643498841,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Liver,image_auroc,0.6327949361562807,0.5857306558987231,0.6112263087053003,0.5751918949397941,-0.0470642802575576,-0.021568627450980427,-0.010538760958929028,-0.0360344137655062,0.011029866492051399,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Liver,image_ap,0.5034712658879801,0.4965568750795262,0.4840320382966953,0.4725213040838929,-0.006914390808453852,-0.019439227591284802,-0.024035570995633304,-0.011510734212802354,-0.004596343404348557,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Retina,pixel_auroc,0.9151674630656744,0.8788422435510802,0.9127639626106828,0.9348251174848499,-0.03632521951459422,-0.002403500454991603,0.05598287393376966,0.022061154874167044,0.058386374388761264,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Retina,pixel_ap,0.3862407328288548,0.28241973585133523,0.3170816534809156,0.422777755271035,-0.10382099697751956,-0.06915907934793919,0.14035801941969978,0.1056961017901194,0.20951709876763897,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Retina,image_auroc,0.6885131091228229,0.7602763150615347,0.7471080968259477,0.8342097057299918,0.07176320593871177,0.05859498770312477,0.07393339066845706,0.08710160890404406,0.015338402965332287,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Retina,image_ap,0.7137084948613064,0.7367832964051769,0.7339606988942322,0.8128623277744748,0.023074801543870538,0.020252204032925825,0.07607903136929783,0.07890162888024255,0.05582682733637201,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Colon_clinicDB,pixel_auroc,0.8520332524983575,0.8167073946008035,0.8670452889831362,0.8720564225799449,-0.035325857897553936,0.015012036484778668,0.05534902797914132,0.0050111335968087145,0.04033699149436265,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Colon_clinicDB,pixel_ap,0.450510632394384,0.40075903244417505,0.4442674267201796,0.49234969116847815,-0.04975159995020895,-0.006243205674204388,0.09159065872430311,0.04808226444829855,0.0978338643985075,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Colon_colonDB,pixel_auroc,0.8162262968318554,0.8144734217642472,0.8348456906901395,0.8249843357577776,-0.0017528750676082394,0.01861939385828404,0.010510913993530435,-0.009861354932361843,-0.008108479864753604,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Colon_colonDB,pixel_ap,0.28653577653297085,0.31628732296064976,0.29746240853640177,0.27874702119531314,0.02975154642767891,0.010926632003430914,-0.037540301765336626,-0.01871538734108863,-0.04846693376876754,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Colon_Kvasir,pixel_auroc,0.846486019970958,0.8198874651102347,0.8521426709503978,0.8571340507916877,-0.026598554860723267,0.005656650979439792,0.037246585681453004,0.004991379841289945,0.03158993470201321,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
16,Colon_Kvasir,pixel_ap,0.5487228819446288,0.5111426344300534,0.5261269467058441,0.5489608175054004,-0.03758024751457545,-0.02259593523878467,0.03781818307534701,0.022833870799556233,0.06041411831413168,7be7d0be6b2dbac57c48a2aedd264a04fcb1e6724240f8ab1fc1af561264f3bb,dfacf3c857c47832ac0a771443320d2c26b727e066824ecd58976093ec6b56a0,2d030907f5234ca7367fadf4f3f4f83a9b8f5d792e65e1abbe23f54a32a354a9,1e275f2f6a4b7d348af7a81398ca497b5b8c394d8e7d1d92978425e58634ff62
18,Brain,pixel_auroc,0.9222838880959305,0.9249083528051705,0.9345799439933593,0.9290521142033998,0.0026244647092399376,0.01229605589742877,0.004143761398229362,-0.005527829789959471,-0.008152294499199408,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Brain,pixel_ap,0.2594028636916403,0.21732489066565872,0.31622689516900787,0.21535149049635074,-0.04207797302598157,0.05682403147736759,-0.0019734001693079706,-0.10087540467265713,-0.05879743164667556,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Brain,image_auroc,0.7432367886178862,0.7785569105691057,0.8284791666666667,0.797599593495935,0.035320121951219474,0.08524237804878043,0.019042682926829313,-0.030879573170731645,-0.06619969512195112,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Brain,image_ap,0.9190578703050072,0.9278153459541116,0.949003295371091,0.942891590731236,0.008757475649104451,0.029945425066083775,0.015076244777124326,-0.006111704639854998,-0.01486918028895945,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Liver,pixel_auroc,0.9480955251455315,0.9696253212053315,0.9668003564476703,0.9556195694163672,0.021529796059799988,0.018704831302138736,-0.014005751788964349,-0.011180787031303097,-0.032710583091103085,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Liver,pixel_ap,0.03762255582469893,0.087743124648206,0.057367333291807515,0.040649168490505254,0.050120568823507065,0.019744777467108586,-0.04709395615770074,-0.01671816480130226,-0.06683873362480933,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Liver,image_auroc,0.6489050165520753,0.5906217032267452,0.6380861435483284,0.60116592091382,-0.0582833133253301,-0.010818873003746954,0.010544217687074808,-0.03692022263450834,0.021363090690821762,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Liver,image_ap,0.5173741683833233,0.49322010963996216,0.490640318965872,0.5039603429077781,-0.02415405874336113,-0.026733849417451272,0.01074023326781598,0.013320023941906123,0.03747408268526725,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Retina,pixel_auroc,0.9122030642315315,0.8901426173548727,0.9125949383022892,0.9361803056559418,-0.022060446876658868,0.00039187407075769176,0.046037688301069135,0.023585367353652575,0.04564581423031144,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Retina,pixel_ap,0.3684744679180612,0.3158012780834713,0.3082469367800528,0.41941440864075813,-0.052673189834589906,-0.06022753113800838,0.10361313055728683,0.1111674718607053,0.1638406616952952,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Retina,image_auroc,0.6599939144298425,0.7597369122521136,0.7581941447762169,0.8321111899049947,0.09974299782227114,0.09820023034637448,0.07237427765288107,0.07391704512877773,-0.025825952693493415,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Retina,image_ap,0.6926300305626191,0.7424583115228253,0.7518044159529063,0.8094946461943028,0.049828280960206195,0.05917438539028719,0.06703633467147752,0.05769023024139652,0.007861949281190328,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Colon_clinicDB,pixel_auroc,0.8578278424277869,0.8275891986170443,0.8608523602023552,0.8741079053610179,-0.030238643810742594,0.0030245177745683582,0.046518706743973626,0.013255545158662674,0.04349418896940527,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Colon_clinicDB,pixel_ap,0.4538048008251949,0.3945702837418407,0.43312940098696356,0.48314337026301485,-0.0592345170833542,-0.020675399838231356,0.08857308652117413,0.050013969276051284,0.10924848635940548,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Colon_colonDB,pixel_auroc,0.820236762918231,0.8136366395099873,0.829205530212202,0.8207462364356827,-0.006600123408243674,0.008968767293971003,0.0071095969256953495,-0.008459293776519328,-0.0018591703682756533,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Colon_colonDB,pixel_ap,0.3094835609144706,0.30636665487950454,0.2953582892067137,0.278737494201544,-0.0031169060349660604,-0.014125271707756903,-0.027629160677960563,-0.01662079500516972,-0.013503888970203659,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
18,Colon_Kvasir,pixel_auroc,0.8491570184194398,0.8373475769036901,0.8478778737819531,0.8585575739581384,-0.011809441515749697,-0.0012791446374866844,0.02120999705444826,0.010679700176185247,0.022489141691934944,562cdd488c6cc1ae5e7e51f5ed2768f4a9ebfe838a8bfd78bb914601d095283d,8073f9f2922c02147603b0ef60c5a71a1896a319e08610e7ca770e3142167939,25779178f390b1bc9fc22d97a520bf43504fc805d21b68fe17e1986637b55050,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d
