epoch,method,cohort,stat,value,n,checkpoint_sha256,source
18,PA,all,top_precision_0.05,0.02798234410363716,1287955,b167d424140f208e3b055f6e29bca37f39e94517c4c5a65a2d5711a92de5e18d,new_PA_checkpoint
20,PA,normal,p10,2.363034212748971e-09,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,normal,p50,2.641752150367438e-09,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,normal,p90,5.942252645496642e-09,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,normal,p95,8.794778727505546e-09,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,normal,p99,2.7212743027860165e-08,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,normal,p99.5,4.276674403058578e-08,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,normal,p99.9,9.990496217681511e-08,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,anomaly,p10,2.5406743375810947e-09,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,anomaly,p50,3.6644651757455904e-09,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,anomaly,p90,1.5626174558747175e-07,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,anomaly,p95,1.256357387546812e-06,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,anomaly,p99,0.0007153593748807914,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,anomaly,p99.5,0.005034423265605985,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,anomaly,p99.9,0.5076712839007073,12879552,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,all,top_precision_0.001,0.6865561551302457,25759,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,all,top_precision_0.005,0.23905245504518774,128796,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,all,top_precision_0.01,0.1301520627661681,257591,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,all,top_precision_0.02,0.06871163977002302,515182,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
20,PA,all,top_precision_0.05,0.028084055731760815,1287955,22c44a28f6dd88c59525fa9699249acb2744f4c23c7d69f8bd882311d52837ee,new_PA_checkpoint
